episode_id_mt5,symbol,direction,signal_msc,processing_msc,request_msc,quote_msc,entry_msc_mt5,exit_msc_mt5,requested_volume,filled_volume,closed_volume,entry_price_mt5,exit_price_mt5,sl_mt5,tp_mt5,risk_amount,gross_profit,commission,fee,swap,net_profit,gross_r_mt5,net_r,hold_seconds,exit_reason,entry_deals,exit_deals,position_identifier,month_mt5,episode_id_python,score,long_score,short_score,market_cluster_id,t0_msc,signal_processing_msc,distance_index,distance_atr,atr14_m5,entry_msc_python,entry_bid,entry_ask,entry_price_python,entry_spread,pip_size,tick_size,stops_distance,distance,sl_python,tp_python,status,exit_msc_python,exit_price_python,gross_pips,gross_r_python,mfe_60,mae_60,mfe_300,mae_300,mfe_900,mae_900,tp_touch_seconds,sl_touch_seconds,entry_eligible_msc,source_quote_msc,month_python,calendar_segment,_merge
usdjpy_only_ml_202505_20260912_USDJPY_mh_645,USDJPY,-1,1748012204000,1748012204691,1748012204732,1748012204711,1748012204732,1748013104911,0.05,0.05,0.05,142.697,142.595,142.968,142.426,9.48,3.58,0,0,0,3.58,0.37763713080169,0.37763713080169,900.179,TIME,1,1,136,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_645,0.036843400167284,-0.015698702723508,0.036843400167284,tstech_real_202501_202506_20260910_202505:5721,1748012204000,1748012204691,5,2,0.135393198689,1748012204711,142.697,142.7,142.697,0.003,0.01,0.001,0,0.271,142.968,142.426,TIME,1748013104845,142.595,10.2,0.376383763838,0.053,0.007,0.18,0.007,0.241,0.007,,,1748012204691,1748012203579,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_646,USDJPY,1,1748013236000,1748013236505,1748013236546,1748013236542,1748013236546,1748014136556,0.04,0.04,0.04,142.616,142.622,142.329,142.903,8.07,0.17,0,0,0,0.17,0.021065675340768,0.021065675340768,900.01,TIME,1,1,138,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_646,0.023253533079641,0.023253533079641,-0.016484203512862,tstech_real_202501_202506_20260910_202505:5756,1748013236000,1748013236505,5,2,0.14339863615,1748013236522,142.615,142.617,142.617,0.002,0.01,0.001,0,0.287,142.33,142.904,TIME,1748014136680,142.623,0.6,0.020905923345,0.084,0.008,0.21,0.008,0.21,0.057,,,1748013236505,1748013235941,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_654,USDJPY,-1,1748024501000,1748024501837,1748024502558,1748024502516,1748024502558,1748025403404,0.06,0.06,0.06,142.814,142.741,143.042,142.586,9.56,3.07,0,0,0,3.07,0.32112970711297,0.32112970711297,900.846,TIME,1,1,140,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_654,0.030529866986894,-0.09213024685042,0.030529866986894,tstech_real_202501_202506_20260910_202505:5886,1748024501000,1748024501837,5,2,0.113720247599,1748024502103,142.813,142.815,142.813,0.002,0.01,0.001,0,0.228,143.041,142.585,TIME,1748025402108,142.74,7.299999999998,0.320175438596,0.033,0.003,0.047,0.004,0.081,0.004,,,1748024501837,1748024500663,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_662,USDJPY,-1,1748222034250,1748222036605,1748222039969,1748222039931,1748222039969,1748222449989,0.1,0.1,0.1,142.843,142.985,142.984,142.702,9.86,-9.93,0,0,0,-9.93,-1.0070993914807,-1.0070993914807,410.02,SL,1,1,142,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_662,0.067148559113076,-0.12107601280998,0.067148559113076,tstech_real_202501_202506_20260910_202505:5937,1748222034250,1748222036605,5,2,0.070314044318,1748222036623,142.844,142.848,142.844,0.004,0.01,0.001,0,0.141,142.985,142.703,SL,1748222449989,142.985,-14.100000000002,-1,0.036,0.005,0.036,0.089,0.036,0.242,,413.366,1748222036605,1748222034249,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_663,USDJPY,1,1748223076750,1748223077297,1748223077316,1748223077311,1748223077316,1748223979080,0.07,0.07,0.07,142.831,142.775,142.651,143.011,8.83,-2.75,0,0,0,-2.75,-0.3114382785957,-0.3114382785957,901.764,TIME,1,1,144,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_663,0.023867270952194,0.023867270952194,-0.07235400201428,tstech_real_202501_202506_20260910_202505:5944,1748223076750,1748223077297,5,2,0.08978593322,1748223077311,142.829,142.831,142.831,0.002,0.01,0.001,0,0.18,142.651,143.011,TIME,1748223979081,142.779,-5.199999999999,-0.288888888889,0.028,0.005,0.09,0.005,0.091,0.079,,,1748223077297,1748223076736,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_686,USDJPY,-1,1748320952750,1748320955484,1748320956748,1748320956663,1748320956748,1748321859087,0.1,0.1,0.1,142.356,142.319,142.498,142.214,9.97,2.6,0,0,0,2.6,0.26078234704112,0.26078234704112,902.339,TIME,1,1,146,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_686,0.04955601768194,-0.11332083992063,0.04955601768194,tstech_real_202501_202506_20260910_202505:6099,1748320952750,1748320955484,5,2,0.070767855749,1748320955485,142.357,142.361,142.357,0.004,0.01,0.001,0,0.142,142.499,142.215,TIME,1748322022094,142.269,8.799999999999,0.619718309859,0.015,0.031,0.033,0.031,0.088,0.031,,,1748320955484,1748320952670,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_688,USDJPY,-1,1748331267750,1748331267851,1748331268395,1748331268230,1748331268395,1748332086822,0.13,0.13,0.13,142.668,142.776,142.77,142.566,9.29,-9.83,0,0,0,-9.83,-1.0581270182992,-1.0581270182992,818.427,SL,1,1,148,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_688,0.053750020603465,-0.19469738005233,0.053750020603465,tstech_real_202501_202506_20260910_202505:6111,1748331267750,1748331267851,5,2,0.050786292824,1748331268230,142.668,142.672,142.668,0.004,0.01,0.001,0,0.102,142.77,142.566,SL,1748332086822,142.776,-10.8,-1.058823529412,0.046,0.008,0.063,0.008,0.063,0.179,,818.592,1748331267851,1748331267634,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_689,USDJPY,-1,1748333175000,1748333177980,1748333177997,1748333177982,1748333177997,1748333432536,0.09,0.09,0.09,143.018,143.172,143.172,142.864,9.68,-9.68,0,0,0,-9.68,-1,-1,254.539,SL,1,1,150,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_689,0.047577762730894,-0.12173994770871,0.047577762730894,tstech_real_202501_202506_20260910_202505:6119,1748333175000,1748333177980,5,2,0.076925825254,1748333177982,143.018,143.022,143.018,0.004,0.01,0.001,0,0.154,143.172,142.864,SL,1748333432536,143.172,-15.4,-1,0.033,0.009,0.033,0.234,0.033,0.234,,254.554,1748333177980,1748333174873,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_690,USDJPY,-1,1748334405750,1748334406896,1748334407099,1748334406976,1748334407099,1748335307302,0.08,0.08,0.08,143.291,143.306,143.47,143.112,9.98,-0.84,0,0,0,-0.84,-0.084168336673347,-0.084168336673347,900.203,TIME,1,1,152,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_690,0.055121545245538,-0.11713486745249,0.055121545245538,tstech_real_202501_202506_20260910_202505:6127,1748334405750,1748334406896,5,2,0.089161664312,1748334406899,143.289,143.293,143.289,0.004,0.01,0.001,0,0.179,143.468,143.11,TIME,1748335306918,143.305,-1.600000000002,-0.08938547486,0.015,0.05,0.025,0.05,0.025,0.151,,,1748334406896,1748334405606,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_713,USDJPY,-1,1748371212500,1748371213053,1748371213087,1748371213067,1748371213087,1748372113219,0.08,0.08,0.08,144.391,144.399,144.564,144.218,9.57,-0.44,0,0,0,-0.44,-0.045977011494253,-0.045977011494253,900.132,TIME,1,1,154,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_713,0.034080981541645,-0.088624910006023,0.034080981541645,tstech_real_202501_202506_20260910_202505:6310,1748371212500,1748371213053,5,2,0.086450715425,1748371213067,144.391,144.392,144.391,0.001,0.01,0.001,0,0.173,144.564,144.218,TIME,1748372114485,144.4,-0.900000000001,-0.052023121387,0.035,0.004,0.043,0.008,0.077,0.01,,,1748371213053,1748371212391,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_720,USDJPY,-1,1748405826750,1748405827307,1748405827348,1748405827328,1748405827348,1748406488514,0.06,0.06,0.06,144.397,144.167,144.626,144.168,9.5,9.57,0,0,0,9.57,1.0073684210526,1.0073684210526,661.166,TP,1,1,156,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_720,0.11101636026552,-0.12448661124911,0.11101636026552,tstech_real_202501_202506_20260910_202505:6366,1748405826750,1748405827307,5,2,0.114112449245,1748405827307,144.395,144.399,144.395,0.004,0.01,0.001,0,0.229,144.624,144.166,TP,1748406488546,144.166,22.900000000001,1,0.036,0.021,0.177,0.021,0.29,0.021,661.239,,1748405827307,1748405826501,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_721,USDJPY,-1,1748407235750,1748407236670,1748407236729,1748407236716,1748407236729,1748408137109,0.05,0.05,0.05,144.236,144.269,144.483,143.989,8.55,-1.14,0,0,0,-1.14,-0.13333333333333,-0.13333333333333,900.38,TIME,1,1,158,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_721,0.040077790828498,-0.039112419587361,0.040077790828498,tstech_real_202501_202506_20260910_202505:6375,1748407235750,1748407236670,5,2,0.123163205355,1748407236679,144.235,144.237,144.235,0.002,0.01,0.001,0,0.247,144.482,143.988,TIME,1748408137020,144.271,-3.599999999997,-0.145748987854,0,0.07,0,0.088,0,0.15,,,1748407236670,1748407235704,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_722,USDJPY,-1,1748408400750,1748408401045,1748408401059,1748408401051,1748408401059,1748409301335,0.06,0.06,0.06,144.365,144.29,144.606,144.124,10,3.12,0,0,0,3.12,0.312,0.312,900.276,TIME,1,1,160,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_722,0.066399187597715,-0.10997247449458,0.066399187597715,tstech_real_202501_202506_20260910_202505:6386,1748408400750,1748408401045,5,2,0.12025175217,1748408401051,144.365,144.369,144.365,0.004,0.01,0.001,0,0.241,144.606,144.124,TIME,1748409301119,144.291,7.400000000001,0.307053941909,0.037,0.021,0.117,0.021,0.136,0.021,,,1748408401045,1748408400357,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_725,USDJPY,-1,1748411600500,1748411600542,1748411600953,1748411600952,1748411600953,1748412501707,0.06,0.06,0.06,144.542,144.582,144.771,144.313,9.49,-1.66,0,0,0,-1.66,-0.17492096944152,-0.17492096944152,900.754,TIME,1,1,162,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_725,0.048019650445551,-0.10290322954851,0.048019650445551,tstech_real_202501_202506_20260910_202505:6417,1748411600500,1748411600542,5,2,0.11429830304,1748411600933,144.546,144.549,144.546,0.003,0.01,0.001,0,0.229,144.775,144.317,TIME,1748412501866,144.581,-3.5,-0.152838427948,0.001,0.055,0.001,0.096,0.001,0.096,,,1748411600542,1748411600463,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_728,USDJPY,1,1748415254000,1748415254389,1748415254616,1748415254554,1748415254616,1748416157555,0.06,0.06,0.06,144.437,144.412,144.203,144.671,9.74,-1.04,0,0,0,-1.04,-0.10677618069815,-0.10677618069815,902.939,TIME,1,1,164,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_728,0.025794306124789,0.025794306124789,-0.057819945742631,tstech_real_202501_202506_20260910_202505:6452,1748415254000,1748415254389,5,2,0.116514098359,1748415254389,144.438,144.441,144.441,0.003,0.01,0.001,0,0.234,144.207,144.675,TIME,1748416155524,144.412,-2.9,-0.123931623932,0,0.082,0,0.144,0,0.168,,,1748415254389,1748415253930,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_743,USDJPY,1,1748450173750,1748450175007,1748450175029,1748450175008,1748450175029,1748450436977,0.08,0.08,0.08,144.794,144.959,144.629,144.959,9.13,9.11,0,0,0,9.11,0.99780941949617,0.99780941949617,261.948,TP,1,1,166,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_743,0.029025949489356,0.029025949489356,-0.098256981128384,tstech_real_202501_202506_20260910_202505:6550,1748450173750,1748450175007,5,2,0.082067911344,1748450175008,144.791,144.794,144.794,0.003,0.01,0.001,0,0.165,144.629,144.959,TP,1748450436977,144.959,16.499999999999,1,0.026,0.003,0.18,0.003,0.18,0.003,261.969,,1748450175007,1748450173257,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_755,USDJPY,-1,1748484955250,1748484955461,1748484955479,1748484955477,1748484955479,1748485859186,0.11,0.11,0.11,145.376,145.395,145.506,145.246,9.83,-1.44,0,0,0,-1.44,-0.14649033570702,-0.14649033570702,903.707,TIME,1,1,168,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_755,0.1168644709714,-0.22007286676342,0.1168644709714,tstech_real_202501_202506_20260910_202505:6662,1748484955250,1748484955461,5,2,0.064690175557,1748484955477,145.376,145.379,145.376,0.003,0.01,0.001,0,0.13,145.506,145.246,TIME,1748485856093,145.398,-2.199999999999,-0.169230769231,0.001,0.096,0.009,0.096,0.009,0.114,,,1748484955461,1748484955098,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_756,USDJPY,-1,1748485983250,1748485983641,1748485983661,1748485983653,1748485983661,1748486191304,0.09,0.09,0.09,145.537,145.692,145.691,145.383,9.51,-9.57,0,0,0,-9.57,-1.006309148265,-1.006309148265,207.643,SL,1,1,170,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_756,0.073830768268028,-0.11896617431676,0.073830768268028,tstech_real_202501_202506_20260910_202505:6676,1748485983250,1748485983641,5,2,0.076630945891,1748485983653,145.537,145.54,145.537,0.003,0.01,0.001,0,0.154,145.691,145.383,SL,1748486191304,145.692,-15.5,-1.006493506494,0,0.096,0,0.286,0,0.493,,207.651,1748485983641,1748485983100,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_757,USDJPY,-1,1748487421500,1748487422839,1748487422876,1748487422840,1748487422876,1748487618772,0.05,0.05,0.05,145.675,145.931,145.93,145.42,8.74,-8.77,0,0,0,-8.77,-1.0034324942792,-1.0034324942792,195.896,SL,1,1,172,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_757,0.041873397790956,-0.040250036282787,0.041873397790956,tstech_real_202501_202506_20260910_202505:6752,1748487421500,1748487422839,5,2,0.12734070398,1748487422840,145.675,145.678,145.675,0.003,0.01,0.001,0,0.255,145.93,145.42,SL,1748487618772,145.931,-25.6,-1.003921568627,0,0.063,0.003,0.316,0.066,0.354,,195.932,1748487422839,1748487421056,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_761,USDJPY,-1,1748491393750,1748491394093,1748491394410,1748491394093,1748491394410,1748492294465,0.04,0.04,0.04,146.187,145.973,146.539,145.835,9.61,5.86,0,0,0,5.86,0.60978147762747,0.60978147762747,900.055,TIME,1,1,174,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_761,0.029371651570695,-0.051099828641956,0.029371651570695,tstech_real_202501_202506_20260910_202505:6845,1748491393750,1748491394093,5,2,0.175942561857,1748491394093,146.187,146.191,146.187,0.004,0.01,0.001,0,0.352,146.539,145.835,TIME,1748492294093,145.97,21.700000000001,0.616477272727,0.016,0.019,0.303,0.031,0.331,0.031,,,1748491394093,1748491393505,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_790,USDJPY,1,1748536770250,1748536770297,1748536770336,1748536770330,1748536770336,1748537670946,0.06,0.06,0.06,144.394,144.325,144.183,144.605,8.78,-2.87,0,0,0,-2.87,-0.32687927107062,-0.32687927107062,900.61,TIME,1,1,176,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_790,0.031798725899678,0.031798725899678,-0.083656233618387,tstech_real_202501_202506_20260910_202505:7119,1748536770250,1748536770297,5,2,0.105022286719,1748536770330,144.393,144.394,144.394,0.001,0.01,0.001,0,0.211,144.183,144.605,TIME,1748537670447,144.324,-6.999999999999,-0.331753554502,0.034,0.011,0.038,0.042,0.038,0.08,,,1748536770297,1748536770131,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_809,USDJPY,-1,1748580874750,1748580875271,1748580876111,1748580875787,1748580876111,1748581778132,0.06,0.06,0.06,143.795,143.882,144.035,143.555,10,-3.63,0,0,0,-3.63,-0.363,-0.363,902.021,TIME,1,1,178,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_809,0.031993833475845,-0.085597409253903,0.031993833475845,tstech_real_202501_202506_20260910_202505:7333,1748580874750,1748580875271,5,2,0.119910883144,1748580875315,143.795,143.797,143.795,0.002,0.01,0.001,0,0.24,144.035,143.555,TIME,1748581775755,143.881,-8.600000000001,-0.358333333333,0.018,0.039,0.018,0.14,0.018,0.15,,,1748580875271,1748580874508,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_816,USDJPY,-1,1748595675500,1748595676395,1748595676456,1748595676434,1748595676456,1748596222278,0.09,0.09,0.09,143.897,144.051,144.048,143.746,9.43,-9.62,0,0,0,-9.62,-1.0201484623542,-1.0201484623542,545.822,SL,1,1,180,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_816,0.029109365993305,-0.14368540056884,0.029109365993305,tstech_real_202501_202506_20260910_202505:7363,1748595675500,1748595676395,5,2,0.0754769469,1748595676434,143.897,143.9,143.897,0.003,0.01,0.001,0,0.151,144.048,143.746,SL,1748596222278,144.051,-15.4,-1.019867549669,0.076,0.001,0.076,0.017,0.076,0.245,,545.844,1748595676395,1748595675041,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_817,USDJPY,1,1748597417000,1748597417085,1748597417913,1748597417524,1748597417913,1748598320083,0.07,0.07,0.07,143.89,143.806,143.709,144.071,8.82,-4.09,0,0,0,-4.09,-0.46371882086168,-0.46371882086168,902.17,TIME,1,1,182,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_817,0.020550327592627,0.020550327592627,-0.080384336998996,tstech_real_202501_202506_20260910_202505:7370,1748597417000,1748597417085,5,2,0.090020244705,1748597417097,143.89,143.892,143.892,0.002,0.01,0.001,0,0.181,143.711,144.073,TIME,1748598317248,143.803,-8.9,-0.491712707182,0.014,0.026,0.088,0.026,0.088,0.124,,,1748597417085,1748597416886,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_825,USDJPY,1,1748618845000,1748618845785,1748618846229,1748618846225,1748618846229,1748619746992,0.06,0.06,0.06,143.554,143.572,143.344,143.764,8.79,0.75,0,0,0,0.75,0.085324232081911,0.085324232081911,900.763,TIME,1,1,184,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_825,0.040124960176657,0.040124960176657,-0.065575687679074,tstech_real_202501_202506_20260910_202505:7462,1748618845000,1748618845785,5,2,0.104885231588,1748618846162,143.552,143.554,143.554,0.002,0.01,0.001,0,0.21,143.344,143.764,TIME,1748619746220,143.574,2.000000000001,0.095238095238,0,0.025,0.105,0.028,0.173,0.028,,,1748618845785,1748618844933,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_828,USDJPY,-1,1748622852000,1748622852473,1748622852596,1748622852582,1748622852596,1748623752624,0.06,0.06,0.06,143.957,144.07,144.179,143.735,9.24,-4.71,0,0,0,-4.71,-0.50974025974026,-0.50974025974026,900.028,TIME,1,1,186,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_828,0.02451325691787,-0.10659654605519,0.02451325691787,tstech_real_202501_202506_20260910_202505:7503,1748622852000,1748622852473,5,2,0.110528448347,1748622852535,143.955,143.958,143.955,0.003,0.01,0.001,0,0.222,144.177,143.733,TIME,1748623752770,144.069,-11.399999999998,-0.513513513513,0,0.038,0.078,0.038,0.078,0.185,,,1748622852473,1748622851873,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_832,USDJPY,1,1748628159500,1748628160176,1748628160469,1748628160422,1748628160469,1748629062189,0.05,0.05,0.05,144.294,144.156,144.033,144.555,9.06,-4.79,0,0,0,-4.79,-0.52869757174393,-0.52869757174393,901.72,TIME,1,1,188,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_832,0.049809239828341,0.049809239828341,-0.070878832327009,tstech_real_202501_202506_20260910_202505:7622,1748628159500,1748628160176,5,2,0.13023845577,1748628160328,144.293,144.295,144.295,0.002,0.01,0.001,0,0.261,144.034,144.556,TIME,1748629060580,144.156,-13.899999999998,-0.532567049808,0.008,0.037,0.008,0.086,0.008,0.186,,,1748628160176,1748628159269,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_836,USDJPY,1,1748634036500,1748634039682,1748634039995,1748634039914,1748634039995,1748634941975,0.08,0.08,0.08,144.004,143.92,143.832,144.176,9.57,-4.67,0,0,0,-4.67,-0.48798328108673,-0.48798328108673,901.98,TIME,1,1,190,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_836,0.030136561069038,0.030136561069038,-0.11175913269754,tstech_real_202501_202506_20260910_202505:7665,1748634036500,1748634039682,5,2,0.085770028155,1748634039914,144.001,144.004,144.004,0.003,0.01,0.001,0,0.172,143.832,144.176,TIME,1748634940192,143.92,-8.4,-0.488372093023,0.012,0.013,0.012,0.076,0.012,0.101,,,1748634039682,1748634036119,202505,4,both
