t0_msc,expected_direction,actual_direction,long_error,short_error
1748621168250,0,0,-1.1449174941446927e-16,3.226585665316861e-16
1748622852000,-1,-1,-3.608224830031759e-16,4.163336342344337e-16
1748624403000,0,0,2.1510571102112408e-16,-4.2327252813834093e-16
1748625543500,0,0,-2.8622937353617317e-16,-3.7470027081099033e-16
1748626789000,0,0,-8.326672684688674e-17,-2.1510571102112408e-16
1748628159500,1,1,-3.3306690738754696e-16,3.3306690738754696e-16
1748629214750,0,0,-1.0408340855860843e-16,-2.949029909160572e-16
1748631014750,0,0,-3.712308238590367e-16,-1.734723475976807e-16
1748633030000,0,0,-3.469446951953614e-17,1.1102230246251565e-16
1748634036500,1,1,4.475586568020162e-16,9.71445146547012e-17
1748635605250,0,0,-4.544975507059235e-16,-4.579669976578771e-16
1748639208250,0,0,1.249000902703301e-16,-5.551115123125783e-17
1748641594750,0,0,6.245004513516506e-17,1.3877787807814457e-16
1748645768000,0,0,-5.551115123125783e-17,9.71445146547012e-17
