candidate_id,extra_cost_pips,commission_status,trades,win_rate,expectancy_r,total_r,expectancy_pips,total_pips,pf,maxdd_r,long,short,tp,sl,timeout,gross_expectancy_r,max_day_profit_share,top5_removed_total_r,positive_segments,min_segment_trades
g1_LIGHTGBM_absolute_0,0.1,NOT_OBSERVED,19,0.94736842105263,0.88059531035073,16.731310896664,7.6210526315791,144.8,16.850715586318,1.0555555555553,9,10,18,1,0,0.89230019493179,0.35411647613814,11.777486181752,3,0
g1_LIGHTGBM_absolute_0,0.2,NOT_OBSERVED,19,0.94736842105263,0.86889042576968,16.508918089624,7.5210526315791,142.9,16.504027423303,1.0648148148145,9,10,18,1,0,0.89230019493179,0.35433368074393,11.6012686598,3,0
g1_LIGHTGBM_absolute_0,0.5,NOT_OBSERVED,19,0.94736842105263,0.83377577202651,15.841739668504,7.2210526315791,137.2,15.499219357617,1.0925925925923,9,10,18,1,0,0.89230019493179,0.35502188504418,11.072616093943,3,0
g1_LIGHTGBM_absolute_0,1,NOT_OBSERVED,19,0.94736842105263,0.77525134912123,14.729775633303,6.7210526315791,127.7,13.933461531684,1.1388888888886,9,10,18,1,0,0.89230019493179,0.35630743397859,10.191528484183,3,0
g1_LIGHTGBM_absolute_0.05,0,NOT_OBSERVED,5,0.8,0.5907407407408,2.953703703704,5.7799999999998,28.899999999999,3.8230088495586,1.046296296296,2,3,4,1,0,0.5907407407408,0.5,0,2,0
g1_LIGHTGBM_absolute_0.05,0.1,NOT_OBSERVED,5,0.8,0.58067505511565,2.9033752755782,5.6799999999998,28.399999999999,3.7505660505486,1.0555555555553,2,3,4,1,0,0.5907407407408,0.5004975625876,0,2,0
g1_LIGHTGBM_absolute_0.05,0.2,NOT_OBSERVED,5,0.8,0.57060936949049,2.8530468474525,5.5799999999998,27.899999999999,3.6793831263039,1.0648148148145,2,3,4,1,0,0.5907407407408,0.50100555662159,0,2,0
g1_LIGHTGBM_absolute_0.05,0.5,NOT_OBSERVED,5,0.8,0.54041231261504,2.7020615630752,5.2799999999998,26.399999999999,3.4730732950186,1.0925925925923,2,3,4,1,0,0.5907407407408,0.5025955143574,-4.4408920985006e-16,2,0
g1_LIGHTGBM_absolute_0.05,1,NOT_OBSERVED,5,0.8,0.49008388448927,2.4504194224464,4.7799999999998,23.899999999999,3.1515877855632,1.1388888888886,2,3,4,1,0,0.5907407407408,0.50548800965986,-4.4408920985006e-16,2,0
g1_LIGHTGBM_absolute_0.1,0,NOT_OBSERVED,1,1,1,1,9.1,9.1,inf,0,0,1,1,0,0,1,1,0,1,0
g1_LIGHTGBM_absolute_0.1,0.1,NOT_OBSERVED,1,1,0.98901098901099,0.98901098901099,9,9,inf,0,0,1,1,0,0,1,1,0,1,0
g1_LIGHTGBM_absolute_0.1,0.2,NOT_OBSERVED,1,1,0.97802197802198,0.97802197802198,8.9,8.9,inf,0,0,1,1,0,0,1,1,0,1,0
g1_LIGHTGBM_absolute_0.1,0.5,NOT_OBSERVED,1,1,0.94505494505495,0.94505494505495,8.6,8.6,inf,0,0,1,1,0,0,1,1,0,1,0
g1_LIGHTGBM_absolute_0.1,1,NOT_OBSERVED,1,1,0.89010989010989,0.89010989010989,8.1,8.1,inf,0,0,1,1,0,0,1,1,0,1,0
g1_LIGHTGBM_absolute_0.2,0,NOT_OBSERVED,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g1_LIGHTGBM_absolute_0.2,0.1,NOT_OBSERVED,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g1_LIGHTGBM_absolute_0.2,0.2,NOT_OBSERVED,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g1_LIGHTGBM_absolute_0.2,0.5,NOT_OBSERVED,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g1_LIGHTGBM_absolute_0.2,1,NOT_OBSERVED,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g1_LIGHTGBM_absolute_0.3,0,NOT_OBSERVED,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g1_LIGHTGBM_absolute_0.3,0.1,NOT_OBSERVED,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g1_LIGHTGBM_absolute_0.3,0.2,NOT_OBSERVED,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g1_LIGHTGBM_absolute_0.3,0.5,NOT_OBSERVED,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g1_LIGHTGBM_absolute_0.3,1,NOT_OBSERVED,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g1_LIGHTGBM_train_quantile_target_200,0,NOT_OBSERVED,133,0.93984962406015,0.87662907962026,116.59166758949,7.5593984962405,1005.4,16.575440637737,1.2,78,55,123,7,3,0.87662907962026,0.22978113780877,111.59166758949,4,2
g1_LIGHTGBM_train_quantile_target_200,0.1,NOT_OBSERVED,133,0.93984962406015,0.86465077957587,114.99855368359,7.4593984962405,992.09999999999,16.178185487605,1.2133333333333,78,55,123,7,3,0.87662907962026,0.22961050937129,110.03684350683,4,2
g1_LIGHTGBM_train_quantile_target_200,0.2,NOT_OBSERVED,133,0.93984962406015,0.85267247953149,113.40543977769,7.3593984962405,978.79999999999,15.790355458542,1.2266666666667,78,55,123,7,3,0.87662907962026,0.22943508697442,108.48201942416,4,2
g1_LIGHTGBM_train_quantile_target_200,0.5,NOT_OBSERVED,133,0.93984962406015,0.81673757939835,108.62609805998,7.0593984962405,938.89999999999,14.680177116666,1.2666666666667,78,55,123,7,3,0.87662907962026,0.2288779467765,103.81754717617,4,2
g1_LIGHTGBM_train_quantile_target_200,1,NOT_OBSERVED,133,0.93984962406015,0.75684607917644,100.66052853047,6.5593984962405,872.39999999999,12.990257390814,1.3333333333333,78,55,123,7,3,0.87662907962026,0.22783181131367,96.043426762847,4,2
g1_LIGHTGBM_train_quantile_target_300,0,NOT_OBSERVED,184,0.91304347826087,0.81772757231135,150.46187330529,7.0527173913043,1297.7,10.602281275384,1.2,102,82,164,15,5,0.81772757231135,0.2457734101037,145.46187330529,4,2
g1_LIGHTGBM_train_quantile_target_300,0.1,NOT_OBSERVED,184,0.91304347826087,0.80579189517,148.26570871128,6.9527173913043,1279.3,10.356583371711,1.2133333333333,102,82,164,15,5,0.81772757231135,0.24624773927467,143.30032171475,4,2
g1_LIGHTGBM_train_quantile_target_300,0.2,NOT_OBSERVED,184,0.91304347826087,0.79385621802866,146.06954411727,6.8527173913043,1260.9,10.116306086214,1.2266666666667,102,82,164,15,5,0.81772757231135,0.24673633158224,141.13877012421,4,2
g1_LIGHTGBM_train_quantile_target_300,0.5,NOT_OBSERVED,184,0.91304347826087,0.75804918660463,139.48105033525,6.5527173913043,1205.7,9.4262615461046,1.2666666666667,102,82,164,15,5,0.81772757231135,0.248294424626,134.65411535258,4,2
g1_LIGHTGBM_train_quantile_target_300,1,NOT_OBSERVED,184,0.91304347826087,0.69837080089792,128.50022736522,6.0527173913043,1113.7,8.3694494042629,1.3333333333333,102,82,164,15,5,0.81772757231135,0.25124629930694,123.84635739987,4,2
g1_LIGHTGBM_train_quantile_target_500,0,NOT_OBSERVED,257,0.87937743190661,0.74946285224819,192.61195302779,6.3482490272373,1631.5,7.272754171789,3.070422535211,141,116,221,29,7,0.74946285224819,0.23812017533014,187.61195302779,4,5
g1_LIGHTGBM_train_quantile_target_500,0.1,NOT_OBSERVED,257,0.87937743190661,0.73720548965479,189.46181084128,6.2482490272373,1605.8,7.0976486381789,3.1022075435064,141,116,221,29,7,0.74946285224819,0.23869090492766,184.49555949657,4,5
g1_LIGHTGBM_train_quantile_target_500,0.2,NOT_OBSERVED,257,0.87937743190661,0.72494812706138,186.31166865477,6.1482490272373,1580.1,6.9266111860152,3.1339925518018,141,116,221,29,7,0.74946285224819,0.23928093422225,181.37916596535,4,5
g1_LIGHTGBM_train_quantile_target_500,0.5,NOT_OBSERVED,257,0.87937743190661,0.68817603928115,176.86124209526,5.8482490272373,1503,6.4365374020205,3.2293475766879,141,116,221,29,7,0.74946285224819,0.24117713291357,172.02998537169,4,5
g1_LIGHTGBM_train_quantile_target_500,1,NOT_OBSERVED,257,0.87937743190661,0.62688922631411,161.11053116273,5.3482490272373,1374.5,5.6891971077473,3.3882726181649,141,116,221,29,7,0.74946285224819,0.24483180754109,156.44801771559,4,5
g1_LIGHTGBM_train_quantile_target_800,0,NOT_OBSERVED,337,0.81008902077151,0.60916683074879,205.28922196234,5.0219584569733,1692.4,4.1568944124752,3.100005832094,183,154,268,62,7,0.60916683074879,0.23119754031091,200.28922196234,4,11
g1_LIGHTGBM_train_quantile_target_800,0.1,NOT_OBSERVED,337,0.81008902077151,0.59660077615792,201.05446156522,4.9219584569733,1658.7,4.0547421118357,3.2016187181278,183,154,268,62,7,0.60916683074879,0.23198984437491,196.08826718109,4,11
g1_LIGHTGBM_train_quantile_target_800,0.2,NOT_OBSERVED,337,0.81008902077151,0.58403472156705,196.8197011681,4.8219584569733,1625,3.9550078638611,3.3032316041616,183,154,268,62,7,0.60916683074879,0.23281624276842,191.88731239984,4,11
g1_LIGHTGBM_train_quantile_target_800,0.5,NOT_OBSERVED,337,0.81008902077151,0.54633655779445,184.11541997673,4.5219584569733,1523.9,3.6694843075965,3.6080702622631,183,154,268,62,7,0.60916683074879,0.23552352960079,179.28444805608,4,11
g1_LIGHTGBM_train_quantile_target_800,1,NOT_OBSERVED,337,0.81008902077151,0.48350628484011,162.94161799112,4.0219584569733,1355.4,3.2347720991486,4.1161346924321,183,154,268,62,7,0.60916683074879,0.24097381901418,158.27967414981,4,11
g1_LIGHTGBM_train_quantile_target_1000,0,NOT_OBSERVED,385,0.76623376623377,0.52259754473755,201.20005472396,4.2857142857143,1650,3.206382144489,4.579123363787,205,180,290,86,9,0.52259754473755,0.23495867289702,196.20005472396,4,14
g1_LIGHTGBM_train_quantile_target_1000,0.1,NOT_OBSERVED,385,0.76623376623377,0.50995382325858,196.33222195455,4.1857142857143,1611.5,3.1267224038289,4.6579378165042,205,180,290,86,9,0.52259754473755,0.23594532693368,191.36602757042,4,14
g1_LIGHTGBM_train_quantile_target_1000,0.2,NOT_OBSERVED,385,0.76623376623377,0.49731010177962,191.46438918515,4.0857142857143,1573,3.048983795503,4.7367522692213,205,180,290,86,9,0.52259754473755,0.23698215078909,186.53200041689,4,14
g1_LIGHTGBM_train_quantile_target_1000,0.5,NOT_OBSERVED,385,0.76623376623377,0.45937893734272,176.86089087695,3.7857142857143,1457.5,2.826624056069,4.9731956273727,205,180,290,86,9,0.52259754473755,0.2404350667554,172.02991895629,4,14
g1_LIGHTGBM_train_quantile_target_1000,1,NOT_OBSERVED,385,0.76623376623377,0.39616032994788,152.52172702994,3.2857142857143,1265,2.4886297572409,5.3672678909583,205,180,290,86,9,0.52259754473755,0.24765928828404,147.85978318863,4,14
g2_SHALLOW_TREE_absolute_-0.1,0,NOT_OBSERVED,409,0.559902200489,0.072906196494773,29.818634366362,0.81198044009782,332.10000000001,1.1694730713854,13.247788423171,188,221,189,166,54,0.072906196494773,0.32217265374871,24.818634366362,2,35
g2_SHALLOW_TREE_absolute_-0.1,0.1,NOT_OBSERVED,409,0.559902200489,0.061188185486519,25.025967863986,0.71198044009782,291.20000000001,1.1405041738733,13.865488246013,188,221,189,166,54,0.072906196494773,0.32966779009322,20.055809008917,2,35
g2_SHALLOW_TREE_absolute_-0.1,0.2,NOT_OBSERVED,409,0.559902200489,0.049470174478264,20.23330136161,0.61198044009782,250.30000000001,1.1122314921773,14.483188068856,188,221,189,166,54,0.072906196494773,0.33619952802919,15.292983651471,2,35
g2_SHALLOW_TREE_absolute_-0.1,0.5,NOT_OBSERVED,409,0.55745721271394,0.014316141453502,5.8553018544824,0.31198044009782,127.60000000001,1.0313459086437,16.336287537382,188,221,189,166,54,0.072906196494773,0.36099866341043,1.0045075791357,2,35
g2_SHALLOW_TREE_absolute_-0.1,1,NOT_OBSERVED,409,0.55256723716381,-0.044273913587768,-18.108030657397,-0.18801955990218,-76.89999999999,0.90844165451007,22.350278707461,188,221,189,166,54,0.072906196494773,0.42276297543481,-22.809619208091,2,35
g2_SHALLOW_TREE_absolute_0,0,NOT_OBSERVED,228,0.6359649122807,0.19885784791687,45.339589325047,2.0122807017545,458.80000000002,1.5504373703496,8.156176300192,120,108,114,77,37,0.19885784791687,0.20560085866459,40.339589325047,4,17
g2_SHALLOW_TREE_absolute_0,0.1,NOT_OBSERVED,228,0.6359649122807,0.18906892419896,43.107714717362,1.9122807017545,436.00000000002,1.5183338823351,8.2831131669396,120,108,114,77,37,0.19885784791687,0.20727671324572,38.137555862293,4,17
g2_SHALLOW_TREE_absolute_0,0.2,NOT_OBSERVED,228,0.6359649122807,0.17928000048104,40.875840109678,1.8122807017545,413.20000000002,1.4868389610956,8.4100500336872,120,108,114,77,37,0.19885784791687,0.20908723507296,35.935522399539,4,17
g2_SHALLOW_TREE_absolute_0,0.5,NOT_OBSERVED,228,0.63157894736842,0.1499132293273,34.180216286624,1.5122807017545,344.80000000002,1.3957668260189,9.6961369048529,120,108,114,77,37,0.19885784791687,0.21218418410618,29.329422011277,3,17
g2_SHALLOW_TREE_absolute_0,1,NOT_OBSERVED,228,0.62719298245614,0.10096861073773,23.020843248201,1.0122807017545,230.80000000002,1.2545802713215,12.000528066225,120,108,114,77,37,0.19885784791687,0.21236230381999,18.319254697508,2,17
g2_SHALLOW_TREE_absolute_0.05,0,NOT_OBSERVED,228,0.6359649122807,0.19885784791687,45.339589325047,2.0122807017545,458.80000000002,1.5504373703496,8.156176300192,120,108,114,77,37,0.19885784791687,0.20560085866459,40.339589325047,4,17
g2_SHALLOW_TREE_absolute_0.05,0.1,NOT_OBSERVED,228,0.6359649122807,0.18906892419896,43.107714717362,1.9122807017545,436.00000000002,1.5183338823351,8.2831131669396,120,108,114,77,37,0.19885784791687,0.20727671324572,38.137555862293,4,17
g2_SHALLOW_TREE_absolute_0.05,0.2,NOT_OBSERVED,228,0.6359649122807,0.17928000048104,40.875840109678,1.8122807017545,413.20000000002,1.4868389610956,8.4100500336872,120,108,114,77,37,0.19885784791687,0.20908723507296,35.935522399539,4,17
g2_SHALLOW_TREE_absolute_0.05,0.5,NOT_OBSERVED,228,0.63157894736842,0.1499132293273,34.180216286624,1.5122807017545,344.80000000002,1.3957668260189,9.6961369048529,120,108,114,77,37,0.19885784791687,0.21218418410618,29.329422011277,3,17
g2_SHALLOW_TREE_absolute_0.05,1,NOT_OBSERVED,228,0.62719298245614,0.10096861073773,23.020843248201,1.0122807017545,230.80000000002,1.2545802713215,12.000528066225,120,108,114,77,37,0.19885784791687,0.21236230381999,18.319254697508,2,17
g2_SHALLOW_TREE_absolute_0.1,0,NOT_OBSERVED,228,0.6359649122807,0.19885784791687,45.339589325047,2.0122807017545,458.80000000002,1.5504373703496,8.156176300192,120,108,114,77,37,0.19885784791687,0.20560085866459,40.339589325047,4,17
g2_SHALLOW_TREE_absolute_0.1,0.1,NOT_OBSERVED,228,0.6359649122807,0.18906892419896,43.107714717362,1.9122807017545,436.00000000002,1.5183338823351,8.2831131669396,120,108,114,77,37,0.19885784791687,0.20727671324572,38.137555862293,4,17
g2_SHALLOW_TREE_absolute_0.1,0.2,NOT_OBSERVED,228,0.6359649122807,0.17928000048104,40.875840109678,1.8122807017545,413.20000000002,1.4868389610956,8.4100500336872,120,108,114,77,37,0.19885784791687,0.20908723507296,35.935522399539,4,17
g2_SHALLOW_TREE_absolute_0.1,0.5,NOT_OBSERVED,228,0.63157894736842,0.1499132293273,34.180216286624,1.5122807017545,344.80000000002,1.3957668260189,9.6961369048529,120,108,114,77,37,0.19885784791687,0.21218418410618,29.329422011277,3,17
g2_SHALLOW_TREE_absolute_0.1,1,NOT_OBSERVED,228,0.62719298245614,0.10096861073773,23.020843248201,1.0122807017545,230.80000000002,1.2545802713215,12.000528066225,120,108,114,77,37,0.19885784791687,0.21236230381999,18.319254697508,2,17
g2_SHALLOW_TREE_absolute_0.2,0,NOT_OBSERVED,111,0.66666666666667,0.27345638231739,30.35365843723,2.7081081081082,300.60000000001,1.8127555127004,7.464142592739,0,111,64,36,11,0.27345638231739,0.33074516121174,25.35365843723,4,8
g2_SHALLOW_TREE_absolute_0.2,0.1,NOT_OBSERVED,111,0.66666666666667,0.26343969863773,29.241806548789,2.6081081081082,289.50000000001,1.7755303302277,7.5646748611082,0,111,64,36,11,0.27345638231739,0.33105367069679,24.274249907944,3,8
g2_SHALLOW_TREE_absolute_0.2,0.2,NOT_OBSERVED,111,0.66666666666667,0.25342301495808,28.129954660347,2.5081081081082,278.40000000001,1.739007232065,7.6652071294774,0,111,64,36,11,0.27345638231739,0.33137661806311,23.194841378658,3,8
g2_SHALLOW_TREE_absolute_0.2,0.5,NOT_OBSERVED,111,0.65765765765766,0.22337296391912,24.794398995023,2.2081081081082,245.10000000001,1.6332083994554,7.9668039345851,0,111,64,36,11,0.27345638231739,0.3322795718087,19.956615790801,3,8
g2_SHALLOW_TREE_absolute_0.2,1,NOT_OBSERVED,111,0.64864864864865,0.17328954552086,19.235139552816,1.7081081081082,189.60000000001,1.4687535039118,8.4694652764311,0,111,64,36,11,0.27345638231739,0.33350382954689,14.559573144372,3,8
g2_SHALLOW_TREE_absolute_0.3,0,NOT_OBSERVED,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g2_SHALLOW_TREE_absolute_0.3,0.1,NOT_OBSERVED,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g2_SHALLOW_TREE_absolute_0.3,0.2,NOT_OBSERVED,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g2_SHALLOW_TREE_absolute_0.3,0.5,NOT_OBSERVED,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g2_SHALLOW_TREE_absolute_0.3,1,NOT_OBSERVED,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g2_SHALLOW_TREE_train_quantile_target_200,0,NOT_OBSERVED,228,0.6359649122807,0.19885784791687,45.339589325047,2.0122807017545,458.80000000002,1.5504373703496,8.156176300192,120,108,114,77,37,0.19885784791687,0.20560085866459,40.339589325047,4,17
g2_SHALLOW_TREE_train_quantile_target_200,0.1,NOT_OBSERVED,228,0.6359649122807,0.18906892419896,43.107714717362,1.9122807017545,436.00000000002,1.5183338823351,8.2831131669396,120,108,114,77,37,0.19885784791687,0.20727671324572,38.137555862293,4,17
g2_SHALLOW_TREE_train_quantile_target_200,0.2,NOT_OBSERVED,228,0.6359649122807,0.17928000048104,40.875840109678,1.8122807017545,413.20000000002,1.4868389610956,8.4100500336872,120,108,114,77,37,0.19885784791687,0.20908723507296,35.935522399539,4,17
g2_SHALLOW_TREE_train_quantile_target_200,0.5,NOT_OBSERVED,228,0.63157894736842,0.1499132293273,34.180216286624,1.5122807017545,344.80000000002,1.3957668260189,9.6961369048529,120,108,114,77,37,0.19885784791687,0.21218418410618,29.329422011277,3,17
g2_SHALLOW_TREE_train_quantile_target_200,1,NOT_OBSERVED,228,0.62719298245614,0.10096861073773,23.020843248201,1.0122807017545,230.80000000002,1.2545802713215,12.000528066225,120,108,114,77,37,0.19885784791687,0.21236230381999,18.319254697508,2,17
g2_SHALLOW_TREE_train_quantile_target_300,0,NOT_OBSERVED,228,0.6359649122807,0.19885784791687,45.339589325047,2.0122807017545,458.80000000002,1.5504373703496,8.156176300192,120,108,114,77,37,0.19885784791687,0.20560085866459,40.339589325047,4,17
g2_SHALLOW_TREE_train_quantile_target_300,0.1,NOT_OBSERVED,228,0.6359649122807,0.18906892419896,43.107714717362,1.9122807017545,436.00000000002,1.5183338823351,8.2831131669396,120,108,114,77,37,0.19885784791687,0.20727671324572,38.137555862293,4,17
g2_SHALLOW_TREE_train_quantile_target_300,0.2,NOT_OBSERVED,228,0.6359649122807,0.17928000048104,40.875840109678,1.8122807017545,413.20000000002,1.4868389610956,8.4100500336872,120,108,114,77,37,0.19885784791687,0.20908723507296,35.935522399539,4,17
g2_SHALLOW_TREE_train_quantile_target_300,0.5,NOT_OBSERVED,228,0.63157894736842,0.1499132293273,34.180216286624,1.5122807017545,344.80000000002,1.3957668260189,9.6961369048529,120,108,114,77,37,0.19885784791687,0.21218418410618,29.329422011277,3,17
g2_SHALLOW_TREE_train_quantile_target_300,1,NOT_OBSERVED,228,0.62719298245614,0.10096861073773,23.020843248201,1.0122807017545,230.80000000002,1.2545802713215,12.000528066225,120,108,114,77,37,0.19885784791687,0.21236230381999,18.319254697508,2,17
g2_SHALLOW_TREE_train_quantile_target_500,0,NOT_OBSERVED,301,0.59136212624585,0.11359146819223,34.19103192586,1.2388704318937,372.90000000002,1.2759237850226,10.722429543981,199,102,144,118,39,0.11359146819223,0.20907520566926,29.19103192586,3,27
g2_SHALLOW_TREE_train_quantile_target_500,0.1,NOT_OBSERVED,301,0.59136212624585,0.10232729599252,30.800516093749,1.1388704318937,342.80000000002,1.2457380717729,10.943341289119,199,102,144,118,39,0.11359146819223,0.21096553181703,25.83035723868,2,27
g2_SHALLOW_TREE_train_quantile_target_500,0.2,NOT_OBSERVED,301,0.59136212624585,0.091063123792817,27.410000261638,1.0388704318937,312.70000000002,1.2162305626268,11.164253034257,199,102,144,118,39,0.11359146819223,0.21233625873816,22.469682551499,2,27
g2_SHALLOW_TREE_train_quantile_target_500,0.5,NOT_OBSERVED,301,0.58803986710963,0.057270607193703,17.238452765305,0.73887043189374,222.40000000002,1.1315407022099,11.826988269672,199,102,144,118,39,0.11359146819223,0.21742668008719,12.387658489958,2,27
g2_SHALLOW_TREE_train_quantile_target_500,1,NOT_OBSERVED,301,0.58471760797342,0.0009497461951807,0.28587360474939,0.23887043189374,71.900000000017,1.0020677478805,12.931546995362,199,102,144,118,39,0.11359146819223,0.21690060324943,-4.415714945944,2,27
g2_SHALLOW_TREE_train_quantile_target_800,0,NOT_OBSERVED,409,0.559902200489,0.072906196494773,29.818634366362,0.81198044009782,332.10000000001,1.1694730713854,13.247788423171,188,221,189,166,54,0.072906196494773,0.32217265374871,24.818634366362,2,35
g2_SHALLOW_TREE_train_quantile_target_800,0.1,NOT_OBSERVED,409,0.559902200489,0.061188185486519,25.025967863986,0.71198044009782,291.20000000001,1.1405041738733,13.865488246013,188,221,189,166,54,0.072906196494773,0.32966779009322,20.055809008917,2,35
g2_SHALLOW_TREE_train_quantile_target_800,0.2,NOT_OBSERVED,409,0.559902200489,0.049470174478264,20.23330136161,0.61198044009782,250.30000000001,1.1122314921773,14.483188068856,188,221,189,166,54,0.072906196494773,0.33619952802919,15.292983651471,2,35
g2_SHALLOW_TREE_train_quantile_target_800,0.5,NOT_OBSERVED,409,0.55745721271394,0.014316141453502,5.8553018544824,0.31198044009782,127.60000000001,1.0313459086437,16.336287537382,188,221,189,166,54,0.072906196494773,0.36099866341043,1.0045075791357,2,35
g2_SHALLOW_TREE_train_quantile_target_800,1,NOT_OBSERVED,409,0.55256723716381,-0.044273913587768,-18.108030657397,-0.18801955990218,-76.89999999999,0.90844165451007,22.350278707461,188,221,189,166,54,0.072906196494773,0.42276297543481,-22.809619208091,2,35
g2_SHALLOW_TREE_train_quantile_target_1000,0,NOT_OBSERVED,409,0.559902200489,0.072906196494773,29.818634366362,0.81198044009782,332.10000000001,1.1694730713854,13.247788423171,188,221,189,166,54,0.072906196494773,0.32217265374871,24.818634366362,2,35
g2_SHALLOW_TREE_train_quantile_target_1000,0.1,NOT_OBSERVED,409,0.559902200489,0.061188185486519,25.025967863986,0.71198044009782,291.20000000001,1.1405041738733,13.865488246013,188,221,189,166,54,0.072906196494773,0.32966779009322,20.055809008917,2,35
g2_SHALLOW_TREE_train_quantile_target_1000,0.2,NOT_OBSERVED,409,0.559902200489,0.049470174478264,20.23330136161,0.61198044009782,250.30000000001,1.1122314921773,14.483188068856,188,221,189,166,54,0.072906196494773,0.33619952802919,15.292983651471,2,35
g2_SHALLOW_TREE_train_quantile_target_1000,0.5,NOT_OBSERVED,409,0.55745721271394,0.014316141453502,5.8553018544824,0.31198044009782,127.60000000001,1.0313459086437,16.336287537382,188,221,189,166,54,0.072906196494773,0.36099866341043,1.0045075791357,2,35
g2_SHALLOW_TREE_train_quantile_target_1000,1,NOT_OBSERVED,409,0.55256723716381,-0.044273913587768,-18.108030657397,-0.18801955990218,-76.89999999999,0.90844165451007,22.350278707461,188,221,189,166,54,0.072906196494773,0.42276297543481,-22.809619208091,2,35
g2_ELASTICNET_LOGISTIC_absolute_-0.1,0,NOT_OBSERVED,487,0.62422997946612,0.20883175946875,101.70106686128,2.1490759753593,1046.6,1.5825551606919,7.499192861405,230,257,257,164,66,0.20883175946875,0.19519275617736,96.701066861279,4,38
g2_ELASTICNET_LOGISTIC_absolute_-0.1,0.1,NOT_OBSERVED,487,0.62422997946612,0.1981947229497,96.520830076505,2.0490759753593,997.89999999997,1.5468180929329,7.695932718439,230,257,257,164,66,0.20883175946875,0.19922139452731,91.542239002066,4,38
g2_ELASTICNET_LOGISTIC_absolute_-0.1,0.2,NOT_OBSERVED,487,0.62422997946612,0.18755768643066,91.340593291731,1.9490759753593,949.19999999998,1.5118564583227,7.8926725754729,230,257,257,164,66,0.20883175946875,0.20361749150167,86.383411142854,4,38
g2_ELASTICNET_LOGISTIC_absolute_-0.1,0.5,NOT_OBSERVED,487,0.62217659137577,0.15564657687353,75.79988293741,1.6490759753593,803.09999999998,1.4113542111089,8.4828921465747,230,257,257,164,66,0.20883175946875,0.21912567888757,70.906927565216,4,38
g2_ELASTICNET_LOGISTIC_absolute_-0.1,1,NOT_OBSERVED,487,0.62012320328542,0.10246139427832,49.898699013541,1.1490759753593,559.59999999998,1.2571888359965,9.4665914317443,230,257,257,164,66,0.20883175946875,0.24942339859382,45.112788269153,3,38
g2_ELASTICNET_LOGISTIC_absolute_0,0,NOT_OBSERVED,228,0.67982456140351,0.31612832850387,72.077258898882,3.3390350877192,761.29999999998,2.034683720878,5.232264948168,115,113,129,65,34,0.31612832850387,0.20642590313717,67.077258898882,4,14
g2_ELASTICNET_LOGISTIC_absolute_0,0.1,NOT_OBSERVED,228,0.67982456140351,0.30591754089094,69.749199323135,3.2390350877192,738.49999999998,1.9907283517296,5.3171700966955,115,113,129,65,34,0.31612832850387,0.20783906848543,64.77286775089,4,14
g2_ELASTICNET_LOGISTIC_absolute_0,0.2,NOT_OBSERVED,228,0.67982456140351,0.29570675327802,67.421139747388,3.1390350877192,715.69999999998,1.9476883737607,5.4020752452229,115,113,129,65,34,0.31612832850387,0.20933064485143,62.468476602898,4,14
g2_ELASTICNET_LOGISTIC_absolute_0,0.5,NOT_OBSERVED,228,0.67543859649123,0.26507439043925,60.436961020148,2.8390350877192,647.29999999998,1.8236551909413,5.6567906908054,115,113,129,65,34,0.31612832850387,0.21434702557514,55.555303158923,3,14
g2_ELASTICNET_LOGISTIC_absolute_0,1,NOT_OBSERVED,228,0.67543859649123,0.21402045237462,48.796663141414,2.3390350877192,533.29999999998,1.6328266282962,6.0813164334427,115,113,129,65,34,0.31612832850387,0.22364722528771,44.033347418964,3,14
g2_ELASTICNET_LOGISTIC_absolute_0.05,0,NOT_OBSERVED,153,0.66666666666667,0.28979867825469,44.339197772967,2.6954248366013,412.39999999999,1.8860979112975,4.105504384788,79,74,87,47,19,0.28979867825469,0.27561835009435,39.339197772967,4,12
g2_ELASTICNET_LOGISTIC_absolute_0.05,0.1,NOT_OBSERVED,153,0.66666666666667,0.27944144102741,42.754540477194,2.5954248366013,397.1,1.8458581449624,4.1763250262732,79,74,87,47,19,0.28979867825469,0.27896192526408,37.780136434642,4,12
g2_ELASTICNET_LOGISTIC_absolute_0.05,0.2,NOT_OBSERVED,153,0.66666666666667,0.26908420380013,41.16988318142,2.4954248366013,381.8,1.8064176844698,4.2471456677584,79,74,87,47,19,0.28979867825469,0.28249025495626,36.221075096317,4,12
