candidate_id,model_key,method,distance_index,distance_atr,scope,threshold_name,threshold,primary_extra_cost_pips,threshold_signals,overlap_skips,entry_rejections,trades,win_rate,expectancy_r,total_r,expectancy_pips,total_pips,pf,maxdd_r,long,short,tp,sl,timeout,gross_expectancy_r,max_day_profit_share,top5_removed_total_r,positive_segments,min_segment_trades,individual_gate,neighbor_positive_count,candidate_gate
g5_SHALLOW_TREE_train_quantile_target_800,g5_SHALLOW_TREE,SHALLOW_TREE,5,2,DEVELOPMENT_FITTED_SAME_MONTH,train_quantile_target_800,-0.041590214146374,0.2,1356,639,30,687,0.48762736535662,-0.016127656664387,-11.079700128434,-0.058224163027729,-40.00000000005,0.93654806129338,14.771759819841,53,634,73,80,534,-0.0062065044678122,0.23142863217482,-16.053782322286,1,114,False,1,False
g5_SHALLOW_TREE_train_quantile_target_1000,g5_SHALLOW_TREE,SHALLOW_TREE,5,2,DEVELOPMENT_FITTED_SAME_MONTH,train_quantile_target_1000,-0.041590214146374,0.2,1356,639,30,687,0.48762736535662,-0.016127656664387,-11.079700128434,-0.058224163027729,-40.00000000005,0.93654806129338,14.771759819841,53,634,73,80,534,-0.0062065044678122,0.23142863217482,-16.053782322286,1,114,False,1,False
g5_ELASTICNET_LOGISTIC_absolute_-0.1,g5_ELASTICNET_LOGISTIC,ELASTICNET_LOGISTIC,5,2,DEVELOPMENT_FITTED_SAME_MONTH,absolute_-0.1,-0.1,0.2,1813,966,34,813,0.53382533825338,0.0060308878961016,4.9031118595306,0.30541205412053,248.29999999999,1.0257667815763,16.595395172462,322,491,85,92,636,0.01701275370715,0.25867058620885,-0.071619419349542,3,139,False,1,False
g5_ELASTICNET_LOGISTIC_absolute_0,g5_ELASTICNET_LOGISTIC,ELASTICNET_LOGISTIC,5,2,DEVELOPMENT_FITTED_SAME_MONTH,absolute_0,0,0.2,410,105,24,281,0.67259786476868,0.15388737225734,43.242351604313,4.0985765124556,1151.7,1.9258082572101,6.1746506988403,116,165,38,23,220,0.16327310812362,0.21661948989678,38.265158742971,4,32,True,2,True
g5_ELASTICNET_LOGISTIC_absolute_0.05,g5_ELASTICNET_LOGISTIC,ELASTICNET_LOGISTIC,5,2,DEVELOPMENT_FITTED_SAME_MONTH,absolute_0.05,0.05,0.2,187,34,22,131,0.74809160305344,0.20786048781426,27.229723903668,5.5732824427482,730.10000000001,2.5450785539085,2.2331848935947,47,84,18,10,103,0.21635180674405,0.17711142812602,22.252559185972,4,13,False,0,False
g5_ELASTICNET_LOGISTIC_absolute_0.1,g5_ELASTICNET_LOGISTIC,ELASTICNET_LOGISTIC,5,2,DEVELOPMENT_FITTED_SAME_MONTH,absolute_0.1,0.1,0.2,78,14,17,47,0.78723404255319,0.3558195288286,16.723517854944,10.151063829787,477.1,4.6651531713117,1.7530436096585,12,35,13,2,32,0.36449640713598,0.22529202837824,11.748892200998,4,6,False,0,False
g5_ELASTICNET_LOGISTIC_absolute_0.2,g5_ELASTICNET_LOGISTIC,ELASTICNET_LOGISTIC,5,2,DEVELOPMENT_FITTED_SAME_MONTH,absolute_0.2,0.2,0.2,19,4,7,8,1,0.77310755727557,6.1848604582045,34.3625,274.9,inf,0,2,6,5,0,3,0.77794105327338,0.42047234078983,1.2102096967058,3,0,False,0,False
g5_ELASTICNET_LOGISTIC_absolute_0.3,g5_ELASTICNET_LOGISTIC,ELASTICNET_LOGISTIC,5,2,DEVELOPMENT_FITTED_SAME_MONTH,absolute_0.3,0.3,0.2,4,0,3,1,1,0.99350649350649,0.99350649350649,30.6,30.6,inf,0,0,1,1,0,0,1,1,0,1,0,False,0,False
g5_ELASTICNET_LOGISTIC_train_quantile_target_200,g5_ELASTICNET_LOGISTIC,ELASTICNET_LOGISTIC,5,2,DEVELOPMENT_FITTED_SAME_MONTH,train_quantile_target_200,0.047655311386982,0.2,200,38,22,140,0.72857142857143,0.18318329599707,25.64566143959,4.7442857142858,664.20000000001,2.2584834347874,2.2331848935947,52,88,19,11,110,0.19191491140304,0.18218732613022,20.668496721894,4,15,False,1,False
g5_ELASTICNET_LOGISTIC_train_quantile_target_300,g5_ELASTICNET_LOGISTIC,ELASTICNET_LOGISTIC,5,2,DEVELOPMENT_FITTED_SAME_MONTH,train_quantile_target_300,0.019058481454508,0.2,300,71,22,207,0.68599033816425,0.16257031987381,33.652056213878,4.22077294686,873.70000000001,1.9612803687458,3.3851614659549,86,121,31,19,157,0.17161522527698,0.14674175000677,28.674863352537,4,20,True,1,True
g5_ELASTICNET_LOGISTIC_train_quantile_target_500,g5_ELASTICNET_LOGISTIC,ELASTICNET_LOGISTIC,5,2,DEVELOPMENT_FITTED_SAME_MONTH,train_quantile_target_500,-0.011446217962493,0.2,500,137,24,339,0.64306784660767,0.11927804462193,40.435257126833,2.9315634218289,993.8,1.6439660336199,6.1364649455252,138,201,43,31,265,0.12914288365528,0.20478967117771,35.45745710095,4,43,True,2,True
g5_ELASTICNET_LOGISTIC_train_quantile_target_800,g5_ELASTICNET_LOGISTIC,ELASTICNET_LOGISTIC,5,2,DEVELOPMENT_FITTED_SAME_MONTH,train_quantile_target_800,-0.038382798731946,0.2,800,294,26,480,0.60625,0.065573498766222,31.475279407786,1.358125,651.9,1.3066637018805,7.2330880101967,201,279,55,52,373,0.07576008814255,0.25610595508637,26.499820136119,4,70,True,2,True
g5_ELASTICNET_LOGISTIC_train_quantile_target_1000,g5_ELASTICNET_LOGISTIC,ELASTICNET_LOGISTIC,5,2,DEVELOPMENT_FITTED_SAME_MONTH,train_quantile_target_1000,-0.052309938473558,0.2,1000,407,28,565,0.58407079646018,0.042693261293651,24.121692630913,0.87663716814158,495.29999999999,1.189559632001,7.2759790324128,235,330,61,65,439,0.053236177899865,0.16556343842895,19.146482520159,4,87,True,2,True
g5_LIGHTGBM_absolute_-0.1,g5_LIGHTGBM,LIGHTGBM,5,2,DEVELOPMENT_FITTED_SAME_MONTH,absolute_-0.1,-0.1,0.2,1365,683,9,673,0.62852897473997,0.18644306505724,125.47618278352,3.9927191679049,2687.1,2.2928485891086,3.8193541595279,224,449,105,29,539,0.19583069123601,0.1038061685551,120.50125588155,4,94,True,1,True
g5_LIGHTGBM_absolute_0,g5_LIGHTGBM,LIGHTGBM,5,2,DEVELOPMENT_FITTED_SAME_MONTH,absolute_0,0,0.2,96,24,1,71,0.8169014084507,0.54632603656329,38.789148595994,15.095774647888,1071.8,22.06957040979,0.90160532939335,7,64,26,0,45,0.55411435926176,0.19385215772422,33.813882511678,4,2,False,0,False
g5_LIGHTGBM_absolute_0.05,g5_LIGHTGBM,LIGHTGBM,5,2,DEVELOPMENT_FITTED_SAME_MONTH,absolute_0.05,0.05,0.2,28,4,0,24,0.95833333333333,0.7036364668279,16.88727520387,20.5875,494.1,210.729063016,0.080519480519403,0,24,13,0,11,0.71117175303729,0.24305675211858,11.914087157744,4,1,False,0,False
g5_LIGHTGBM_absolute_0.1,g5_LIGHTGBM,LIGHTGBM,5,2,DEVELOPMENT_FITTED_SAME_MONTH,absolute_0.1,0.1,0.2,7,0,0,7,1,0.81300552632322,5.6910386842625,32.6,228.2,inf,0,0,7,5,0,2,0.81895832599029,0.34909958603323,0.71917098445688,4,1,False,0,False
g5_LIGHTGBM_absolute_0.2,g5_LIGHTGBM,LIGHTGBM,5,2,DEVELOPMENT_FITTED_SAME_MONTH,absolute_0.2,0.2,0.2,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0,False,0,False
g5_LIGHTGBM_absolute_0.3,g5_LIGHTGBM,LIGHTGBM,5,2,DEVELOPMENT_FITTED_SAME_MONTH,absolute_0.3,0.3,0.2,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0,False,0,False
g5_LIGHTGBM_train_quantile_target_200,g5_LIGHTGBM,LIGHTGBM,5,2,DEVELOPMENT_FITTED_SAME_MONTH,train_quantile_target_200,-0.027303650313736,0.2,200,47,2,151,0.80132450331126,0.43989434310684,66.424045809134,11.550993377484,1744.2,8.5055983712951,1.0490196078434,34,117,41,1,109,0.44789353580202,0.15835204660942,61.447566680358,4,6,False,1,False
g5_LIGHTGBM_train_quantile_target_300,g5_LIGHTGBM,LIGHTGBM,5,2,DEVELOPMENT_FITTED_SAME_MONTH,train_quantile_target_300,-0.041529046915449,0.2,300,75,2,223,0.76681614349776,0.37885425363604,84.484498560837,10.073094170404,2246.3,5.9495896355382,1.131470441408,61,162,54,4,165,0.38665907263185,0.13167227970308,79.508268755072,4,12,False,1,False
g5_LIGHTGBM_train_quantile_target_500,g5_LIGHTGBM,LIGHTGBM,5,2,DEVELOPMENT_FITTED_SAME_MONTH,train_quantile_target_500,-0.059394245990786,0.2,500,164,4,332,0.74698795180723,0.32948481809009,109.38895960591,8.6153614457832,2860.3,4.624919589585,1.4251843483316,101,231,71,7,254,0.33765950780592,0.13735224980685,104.41246003067,4,27,True,2,True
g5_LIGHTGBM_train_quantile_target_800,g5_LIGHTGBM,LIGHTGBM,5,2,DEVELOPMENT_FITTED_SAME_MONTH,train_quantile_target_800,-0.076015015946316,0.2,800,319,6,475,0.69052631578947,0.26938461875867,127.95769391037,6.3625263157895,3022.2,3.4821415701067,2.3641728907736,149,326,87,12,376,0.27801766699645,0.12829800702728,122.98181244322,4,53,True,2,True
g5_LIGHTGBM_train_quantile_target_1000,g5_LIGHTGBM,LIGHTGBM,5,2,DEVELOPMENT_FITTED_SAME_MONTH,train_quantile_target_1000,-0.083791971350724,0.2,1000,439,6,555,0.65585585585586,0.22567021051774,125.24696683735,5.1493693693693,2857.9,2.7535886689791,3.1602086087916,171,384,91,19,445,0.23459502708623,0.15549243294435,120.27210064953,4,68,True,2,True
