distance_index,direction,feature,bin,lower,upper,rows,net_expectancy_r,win_rate,scope
3,-1,m1_m15_rsi14_difference,3,4.373428372475,12.970433073957,491,-0.20375541360471,0.41140529531568,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,-1,m1_m15_rsi14_difference,4,12.970433073957,49.116197037385,491,-0.22661291455183,0.40733197556008,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,-1,m1_m15_ema20_slope_product,0,-0.825786431733,-0.077030044145,492,-0.22865669723077,0.39634146341463,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,-1,m1_m15_ema20_slope_product,1,-0.077030044145,-0.00739171755,491,-0.1780205205503,0.43584521384929,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,-1,m1_m15_ema20_slope_product,2,-0.00739171755,0.03023489788,491,-0.26618765628004,0.38492871690428,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,-1,m1_m15_ema20_slope_product,3,0.03023489788,0.135585338723,491,-0.23446628799952,0.38900203665988,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,-1,m1_m15_ema20_slope_product,4,0.135585338723,1.266308047615,491,-0.18477885567031,0.41547861507128,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,-1,m1_m15_macd_hist_product,0,-0.294601416298,-0.036272238873,492,-0.21005893798448,0.41463414634146,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,-1,m1_m15_macd_hist_product,1,-0.036272238873,-0.008868429062,491,-0.25877028905132,0.39307535641548,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,-1,m1_m15_macd_hist_product,2,-0.008868429062,0.002408380687,491,-0.20239781304819,0.40936863543788,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,-1,m1_m15_macd_hist_product,3,0.002408380687,0.021338782291,491,-0.1992890729732,0.40733197556008,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,-1,m1_m15_macd_hist_product,4,0.021338782291,0.252821172408,491,-0.22163178198382,0.39714867617108,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,-1,m1_m15_atr_ratio,0,0.076518162368,0.205685041484,492,-0.27857374769963,0.3739837398374,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,-1,m1_m15_atr_ratio,1,0.205685041484,0.238998939315,491,-0.24753096952905,0.38289205702648,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,-1,m1_m15_atr_ratio,2,0.238998939315,0.270105694016,491,-0.21609378158282,0.41955193482688,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,-1,m1_m15_atr_ratio,3,0.270105694016,0.309704333918,491,-0.21378364940212,0.40122199592668,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,-1,m1_m15_atr_ratio,4,0.309704333918,0.8093842228,491,-0.13602620546341,0.44399185336049,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,-1,m1_m15_rsi_x_trend,0,-0.675366613275,-0.079927181582,492,-0.23417455352833,0.38821138211382,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,-1,m1_m15_rsi_x_trend,1,-0.079927181582,0,1083,-0.19685827302059,0.42289935364728,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,-1,m1_m15_rsi_x_trend,2,0,0.175783110223,390,-0.24727018555308,0.38205128205128,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,-1,m1_m15_rsi_x_trend,3,0.175783110223,0.700118700575,491,-0.22730735849325,0.39714867617108,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,-1,m5_m15_alignment_product,0,-1,0,1344,-0.2212791903221,0.4047619047619,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,-1,m5_m15_alignment_product,1,0,1,1112,-0.21497791691566,0.40377697841727,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,-1,m5_m15_rsi14_difference,0,-27.112733516965,-6.384863979546,492,-0.22317732890822,0.38821138211382,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,-1,m5_m15_rsi14_difference,1,-6.384863979546,-1.661959435197,491,-0.21492334363479,0.41344195519348,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,-1,m5_m15_rsi14_difference,2,-1.661959435197,2.2913426353,491,-0.22847448801278,0.39918533604888,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,-1,m5_m15_rsi14_difference,3,2.2913426353,6.850382061417,491,-0.20920105927479,0.41344195519348,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,-1,m5_m15_rsi14_difference,4,6.850382061417,29.882312575753,491,-0.21634495750998,0.40733197556008,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,-1,m5_m15_ema20_slope_product,0,-0.297873542142,-0.002780348747,492,-0.23305549832885,0.39227642276423,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,-1,m5_m15_ema20_slope_product,1,-0.002780348747,0.026401793957,491,-0.23025231392119,0.39918533604888,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,-1,m5_m15_ema20_slope_product,2,0.026401793957,0.100032623262,491,-0.21002189640205,0.40733197556008,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,-1,m5_m15_ema20_slope_product,3,0.100032623262,0.250386057776,491,-0.21895237274275,0.41344195519348,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,-1,m5_m15_ema20_slope_product,4,0.250386057776,2.075392013449,491,-0.19981897747439,0.40936863543788,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,-1,m5_m15_macd_hist_product,0,-0.196396400033,-0.016808387564,492,-0.30822444764543,0.36991869918699,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,-1,m5_m15_macd_hist_product,1,-0.016808387564,-0.000959810269,491,-0.14760159771378,0.44195519348269,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,-1,m5_m15_macd_hist_product,2,-0.000959810269,0.0110020838,491,-0.25280296815903,0.36863543788187,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,-1,m5_m15_macd_hist_product,3,0.0110020838,0.039895895985,491,-0.21865160292908,0.40733197556008,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,-1,m5_m15_macd_hist_product,4,0.039895895985,0.298892276311,491,-0.16466734883879,0.43380855397149,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,-1,m5_m15_atr_ratio,0,0.350755968325,0.53542276116,492,-0.30692086860952,0.35975609756098,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,-1,m5_m15_atr_ratio,1,0.53542276116,0.577999937374,491,-0.19922706645652,0.41955193482688,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,-1,m5_m15_atr_ratio,2,0.577999937374,0.61893871377,491,-0.21590852182969,0.39714867617108,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,-1,m5_m15_atr_ratio,3,0.61893871377,0.661882171471,491,-0.21182773522826,0.40936863543788,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,-1,m5_m15_atr_ratio,4,0.661882171471,1.058153137175,491,-0.15806642810924,0.43584521384929,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,-1,m5_m15_rsi_x_trend,0,-0.358909228611,0,1184,-0.2040737016143,0.41385135135135,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,-1,m5_m15_rsi_x_trend,1,0,0.103548692602,290,-0.23584731210284,0.38965517241379,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,-1,m5_m15_rsi_x_trend,2,0.103548692602,0.262740439512,491,-0.21806092656497,0.39714867617108,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,-1,m5_m15_rsi_x_trend,3,0.262740439512,0.838603067831,491,-0.243111562604,0.39714867617108,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,quote_mid,0,0.592745,0.85986,492,-0.27336866446711,0.3760162601626,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,quote_mid,1,0.85986,1.27133,491,-0.19831074071336,0.40325865580448,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,quote_mid,2,1.27133,1.33962,491,-0.24639694615915,0.38492871690428,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,quote_mid,3,1.33962,142.821,491,-0.25103322211042,0.38900203665988,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,quote_mid,4,142.821,150.2345,491,-0.28284656559337,0.38085539714868,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,quote_spread,0,0.00018,0.0002,973,-0.22155116046823,0.39465570400822,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,quote_spread,1,0.0002,0.00021,205,-0.23261606466042,0.39512195121951,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,quote_spread,2,0.00021,0.00025,399,-0.23937648219981,0.38345864661654,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,quote_spread,3,0.00025,0.018,472,-0.23562597279371,0.40042372881356,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,quote_spread,4,0.018,0.082,407,-0.35626925058342,0.35135135135135,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,shock_direction,0,-1,1,2456,-0.2504005834425,0.38680781758958,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_atr7,0,0.000152301861,0.000330580117,492,-0.25188226858857,0.38617886178862,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_atr7,1,0.000330580117,0.000418451298,491,-0.24603779444864,0.38900203665988,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_atr7,2,0.000418451298,0.00058499069,491,-0.2436912869978,0.37270875763747,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_atr7,3,0.00058499069,0.041709140687,491,-0.27893208528671,0.38696537678208,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_atr7,4,0.041709140687,0.236998689188,491,-0.23145646420209,0.39918533604888,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_atr14,0,0.000168870431,0.000335110113,492,-0.27410167450932,0.38008130081301,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_atr14,1,0.000335110113,0.000420374799,491,-0.23395505604451,0.38900203665988,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_atr14,2,0.000420374799,0.000582499884,491,-0.24142913307272,0.37881873727088,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_atr14,3,0.000582499884,0.042523781002,491,-0.27711890344918,0.38492871690428,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_atr14,4,0.042523781002,0.21605319123,491,-0.22534987907553,0.40122199592668,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_atr28,0,0.000201401473,0.000338669685,492,-0.2870511086106,0.36991869918699,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_atr28,1,0.000338669685,0.000421845188,491,-0.24647457115043,0.38085539714868,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_atr28,2,0.000421845188,0.000571843222,491,-0.22482855988413,0.39103869653768,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_atr28,3,0.000571843222,0.043000666353,491,-0.26448963030477,0.38289205702648,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_atr28,4,0.043000666353,0.192831777436,491,-0.22908440260845,0.40936863543788,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_atr14_price,0,0.000118419436,0.00026324936,492,-0.26092428542082,0.38617886178862,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_atr14_price,1,0.00026324936,0.000326386143,491,-0.31967759109011,0.36252545824847,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_atr14_price,2,0.000326386143,0.000414547958,491,-0.26349051353529,0.37270875763747,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_atr14_price,3,0.000414547958,0.000543350963,491,-0.24576998917958,0.38492871690428,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_atr14_price,4,0.000543350963,0.002399972132,491,-0.16211910478511,0.42769857433809,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_atr7_atr28,0,0.564048413379,0.881942884446,492,-0.27128621367672,0.38211382113821,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_atr7_atr28,1,0.881942884446,0.945145532814,491,-0.22091689550677,0.40529531568228,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_atr7_atr28,2,0.945145532814,1.008268102797,491,-0.15830234290423,0.43177189409369,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_atr7_atr28,3,1.008268102797,1.095030369747,491,-0.27843024364782,0.37270875763747,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_atr7_atr28,4,1.095030369747,1.807268532346,491,-0.32302468455184,0.34215885947047,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_atr14_pct64,0,0,0.078125,535,-0.27786975507875,0.38878504672897,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_atr14_pct64,1,0.078125,0.296875,463,-0.15559500297309,0.41684665226782,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_atr14_pct64,2,0.296875,0.59375,504,-0.26388501080102,0.38095238095238,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_atr14_pct64,3,0.59375,0.859375,487,-0.23457447682083,0.40041067761807,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_atr14_pct64,4,0.859375,1,467,-0.31487625682151,0.34689507494647,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_atr14_z64,0,-3.310423211073,-1.346730753159,492,-0.26413968997164,0.39024390243902,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_atr14_z64,1,-1.346730753159,-0.612462428345,491,-0.19756586991388,0.40529531568228,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_atr14_z64,2,-0.612462428345,0.315409749279,491,-0.28834077428415,0.36659877800407,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_atr14_z64,3,0.315409749279,1.265632662688,491,-0.17554430168678,0.42769857433809,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_atr14_z64,4,1.265632662688,6.790874801344,491,-0.32638429946903,0.34419551934827,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_atr14_change3,0,0.854893746196,0.9503746628,492,-0.28711110567876,0.3760162601626,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_atr14_change3,1,0.9503746628,0.975029773946,491,-0.20552075653955,0.41955193482688,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_atr14_change3,2,0.975029773946,1.001527976562,491,-0.26852796317884,0.36456211812627,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_atr14_change3,3,1.001527976562,1.037519860315,491,-0.22569752905973,0.40325865580448,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_atr14_change3,4,1.037519860315,1.634198681877,491,-0.26507079590788,0.37067209775967,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_spread_atr,0,0.092569796753,0.324261088996,492,-0.14141656425655,0.44105691056911,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_spread_atr,1,0.324261088996,0.437722179929,491,-0.25664105434925,0.37881873727088,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_spread_atr,2,0.437722179929,0.54025486117,491,-0.29787820142826,0.35437881873727,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_spread_atr,3,0.54025486117,0.651546538651,491,-0.23369311566095,0.38696537678208,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_spread_atr,4,0.651546538651,2.29269436581,491,-0.32259594489669,0.37270875763747,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_tick_volume,0,20,72,513,-0.27722758805362,0.38011695906433,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_tick_volume,1,72,93,474,-0.2547726672318,0.39662447257384,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_tick_volume,2,93,114,503,-0.3083573560746,0.33598409542744,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_tick_volume,3,114,145,480,-0.20768211066391,0.40416666666667,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_tick_volume,4,145,244,486,-0.2000260756609,0.41975308641975,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_tick_volume_rel20,0,0.411124546554,0.830502076255,492,-0.25941087230241,0.3739837398374,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_tick_volume_rel20,1,0.830502076255,0.935635792779,491,-0.19410391001778,0.41955193482688,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_tick_volume_rel20,2,0.935635792779,1.023102310231,491,-0.20107669762692,0.39714867617108,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_tick_volume_rel20,3,1.023102310231,1.13601236476,491,-0.29923100007938,0.37678207739308,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_tick_volume_rel20,4,1.13601236476,5.398230088496,491,-0.2981620862922,0.36659877800407,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_tick_volume_pct64,0,0,0.1640625,502,-0.21281154696396,0.41235059760956,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_tick_volume_pct64,1,0.1640625,0.3671875,483,-0.20663285304763,0.4120082815735,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_tick_volume_pct64,2,0.3671875,0.609375,496,-0.22671659523365,0.38709677419355,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_tick_volume_pct64,3,0.609375,0.8125,501,-0.33501105800781,0.34131736526946,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_tick_volume_pct64,4,0.8125,1,474,-0.27016201906975,0.38185654008439,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_body_atr,0,-2.869088590926,-0.551740088555,492,-0.27457913880872,0.36991869918699,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_body_atr,1,-0.551740088555,-0.17195978487,491,-0.23265811956384,0.40936863543788,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_body_atr,2,-0.17195978487,0.148824167146,491,-0.263135305894,0.37678207739308,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_body_atr,3,0.148824167146,0.548817542623,491,-0.24150564713318,0.39307535641548,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_body_atr,4,0.548817542623,2.79146781719,491,-0.24007546231913,0.38492871690428,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_upper_wick_atr,0,0,0.028959772215,492,-0.23474855142168,0.39430894308943,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_upper_wick_atr,1,0.028959772215,0.111823622423,491,-0.20681023858403,0.40733197556008,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_upper_wick_atr,2,0.111823622423,0.215151772897,491,-0.26026679469366,0.38085539714868,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_upper_wick_atr,3,0.215151772897,0.371904347605,491,-0.27402544682624,0.39307535641548,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_upper_wick_atr,4,0.371904347605,1.454407815919,491,-0.27618376355251,0.35845213849287,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_lower_wick_atr,0,0,0.02841612015,492,-0.26423749229433,0.36788617886179,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_lower_wick_atr,1,0.02841612015,0.108952138132,491,-0.23630966182131,0.40529531568228,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_lower_wick_atr,2,0.108952138132,0.213477887531,491,-0.24796701234238,0.38696537678208,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_lower_wick_atr,3,0.213477887531,0.362329043672,491,-0.24278530064485,0.40529531568228,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_lower_wick_atr,4,0.362329043672,1.559420254575,491,-0.26067526903254,0.36863543788187,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_bar_range_atr,0,0.157751965057,0.650702033657,492,-0.24118713231177,0.40447154471545,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_bar_range_atr,1,0.650702033657,0.805232837201,491,-0.19623994747709,0.42362525458248,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_bar_range_atr,2,0.805232837201,0.974696136659,491,-0.2546055864142,0.38492871690428,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_bar_range_atr,3,0.974696136659,1.229254916617,491,-0.30282193534023,0.35234215885947,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_bar_range_atr,4,1.229254916617,3.618872820829,491,-0.25716708033545,0.36863543788187,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_bar_close_location,0,0,0.124999999999,492,-0.26729889575676,0.3739837398374,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_bar_close_location,1,0.124999999999,0.354838709678,491,-0.3057825217164,0.36456211812627,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_bar_close_location,2,0.354838709678,0.64,492,-0.24447719266458,0.40243902439024,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_bar_close_location,3,0.64,0.886597938144,490,-0.19270047086782,0.40816326530612,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_bar_close_location,4,0.886597938144,1,491,-0.24160396852035,0.38492871690428,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_ema5_value,0,0.593112109196,0.859678118572,492,-0.2721472953182,0.3760162601626,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_ema5_value,1,0.859678118572,1.271464707798,491,-0.19953459737581,0.40325865580448,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_ema5_value,2,1.271464707798,1.339563100313,491,-0.24232440138828,0.38696537678208,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_ema5_value,3,1.339563100313,142.80543051526,491,-0.25703022481933,0.38696537678208,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_ema5_value,4,142.80543051526,150.19174510368,491,-0.28092210765532,0.38085539714868,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_ema5_price_gap_atr,0,-4.65136369727,-0.610887647693,492,-0.30948342600963,0.38008130081301,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_ema5_price_gap_atr,1,-0.610887647693,-0.035665223447,491,-0.22858014700954,0.39103869653768,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_ema5_price_gap_atr,2,-0.035665223447,0.497870815862,491,-0.21168473699533,0.40733197556008,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_ema5_price_gap_atr,3,0.497870815862,1.10301432728,491,-0.20759221156646,0.39714867617108,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_ema5_price_gap_atr,4,1.10301432728,6.470294788018,491,-0.29454206397662,0.35845213849287,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_ema5_close_gap_atr,0,-2.070374965902,-0.514635119666,492,-0.24195368841419,0.39430894308943,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_ema5_close_gap_atr,1,-0.514635119666,-0.145741531082,491,-0.23654178041903,0.39103869653768,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_ema5_close_gap_atr,2,-0.145741531082,0.17011547004,491,-0.2790150328846,0.36659877800407,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_ema5_close_gap_atr,3,0.17011547004,0.518245584592,491,-0.25574391985338,0.39918533604888,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_ema5_close_gap_atr,4,0.518245584592,2.283661417229,491,-0.23876569909349,0.38289205702648,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_ema5_slope1_atr,0,-1.035187482951,-0.257317559833,492,-0.24195368841419,0.39430894308943,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_ema5_slope1_atr,1,-0.257317559833,-0.072870765541,491,-0.23654178041903,0.39103869653768,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
3,1,m1_ema5_slope1_atr,2,-0.072870765541,0.08505773502,491,-0.2790150328846,0.36659877800407,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
