episode_id,event_id,market_cluster_id,symbol,shock_direction,target_usd_sign,t0_msc,t0_quote_msc,t0_processing_msc,atr14_m5,atr_source_msc,status,status_reason,target_usd_return_atr_1s,valid_cross_symbols_1s,usd_breadth_count_1s,usd_breadth_1s,usd_consensus_median_1s,shock_aligned_usd_consensus_1s,target_residual_1s,shock_aligned_target_residual_1s,target_usd_return_atr_3s,valid_cross_symbols_3s,usd_breadth_count_3s,usd_breadth_3s,usd_consensus_median_3s,shock_aligned_usd_consensus_3s,target_residual_3s,shock_aligned_target_residual_3s,target_usd_return_atr_5s,valid_cross_symbols_5s,usd_breadth_count_5s,usd_breadth_5s,usd_consensus_median_5s,shock_aligned_usd_consensus_5s,target_residual_5s,shock_aligned_target_residual_5s,target_usd_return_atr_10s,valid_cross_symbols_10s,usd_breadth_count_10s,usd_breadth_10s,usd_consensus_median_10s,shock_aligned_usd_consensus_10s,target_residual_10s,shock_aligned_target_residual_10s,median_cross_quote_age_ms,max_cross_quote_age_ms,num_prior_cross_fx_movers,first_cross_fx_lead_ms,median_cross_fx_lead_ms,target_leader_rank,target_lead_bucket,h1,h2,h3,h4,future_sources,feature_spec_sha256,schema_version,continuation_result,reversal_result,continuation_gross_r,reversal_gross_r,continuation_net_r_commission_002,reversal_net_r_commission_002,continuation_net_r_commission_005,reversal_net_r_commission_005,continuation_net_r_commission_010,reversal_net_r_commission_010,continuation_entry_eligible_msc,reversal_entry_eligible_msc,continuation_entry_quote_msc,reversal_entry_quote_msc,continuation_entry_processing_msc,reversal_entry_processing_msc,continuation_exit_msc,reversal_exit_msc,continuation_deadline_msc,reversal_deadline_msc,continuation_tp,reversal_tp,both_sl,both_tp,continuation_only,reversal_only,timeout_involved,tradeable,oracle_gross_r,week,session
ts15o_cross_fx_lead_lag_r2_202504_AUDUSD_mh_388,ts15o_cross_fx_lead_lag_r2_202504_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1745990420750_39410,16822,AUDUSD,LONG,-1,1745990432590,1745990420373,1745990432590,0.000405296306,1745990400000,TARGET_STALE,TARGET_QUOTE_AGE,-0.0,0,0,,,,,,-0.0,0,0,,,,,,-0.0,0,0,,,,,,-0.0,0,0,,,,,,0,0,0,,,,NO_CROSSING,False,False,False,False,0,2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D,tickshock-cross-fx-lead-lag-v1,SL_FIRST,SL_FIRST,-2.17125097873,-1.973864526119,-2.19125097873,-1.993864526119,-2.22125097873,-2.023864526119,-2.27125097873,-2.073864526119,1745990432590,1745990432590,1745990438768,1745990438768,1745990438947,1745990438947,1745990438969,1745990438969,1745991332590,1745991332590,False,False,True,False,False,False,False,False,0.0,2025-04-28/2025-05-04,OTHER
ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_mh_745,ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1745990714250_39411,16823,GBPUSD,SHORT,1,1745990715177,1745990714063,1745990715177,0.000411031575,1745990700000,TARGET_STALE,TARGET_QUOTE_AGE,-0.0,0,0,,,,,,0.218961280384,0,0,,,,,,0.218961280384,0,0,,,,,,0.218961280384,0,0,,,,,,0,0,5,3860.0,3017.0,5.0,LATE,False,False,False,False,0,2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D,tickshock-cross-fx-lead-lag-v1,SL_FIRST,SL_FIRST,-1.849006367687,-2.043638616914,-1.869006367687,-2.063638616914,-1.899006367687,-2.093638616914,-1.949006367687,-2.143638616914,1745990715177,1745990715177,1745990717181,1745990717181,1745990718259,1745990718259,1745990718186,1745990718186,1745991615177,1745991615177,False,False,True,False,False,False,False,False,0.0,2025-04-28/2025-05-04,OTHER
ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_mh_746,ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1745991744250_39413,16825,GBPUSD,SHORT,1,1745991745527,1745991743919,1745991745527,0.000387141563,1745991600000,TARGET_STALE,TARGET_QUOTE_AGE,-0.0,0,0,,,,,,0.206642757411,0,0,,,,,,0.28413379144,0,0,,,,,,0.309964136116,0,0,,,,,,0,0,5,6131.0,3176.0,3.0,MIDDLE,False,False,False,False,0,2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D,tickshock-cross-fx-lead-lag-v1,SL_FIRST,SL_FIRST,-1.9631061954,-2.169748952812,-1.9831061954,-2.189748952812,-2.0131061954,-2.219748952812,-2.0631061954,-2.269748952812,1745991745527,1745991745527,1745991748845,1745991748845,1745991750856,1745991750856,1745991749145,1745991749145,1745992645527,1745992645527,False,False,True,False,False,False,False,False,0.0,2025-04-28/2025-05-04,OTHER
ts15o_cross_fx_lead_lag_r2_202504_USDCAD_mh_702,ts15o_cross_fx_lead_lag_r2_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1745991811000_39414,16826,USDCAD,LONG,1,1745991812384,1745991810741,1745991812384,0.000347269391,1745991600000,TARGET_STALE,TARGET_QUOTE_AGE,0.0,0,0,,,,,,0.287960881565,0,0,,,,,,0.287960881565,0,0,,,,,,0.273562837486,0,0,,,,,,0,0,3,1996.0,1909.0,3.0,MIDDLE,False,False,False,False,0,2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D,tickshock-cross-fx-lead-lag-v1,SL_FIRST,SL_FIRST,-2.879608815642,-3.109977520895,-2.899608815642,-3.129977520895,-2.929608815642,-3.159977520895,-2.979608815642,-3.209977520895,1745991812384,1745991812384,1745991812643,1745991812643,1745991813489,1745991813489,1745991813555,1745991813555,1745992712384,1745992712384,False,False,True,False,False,False,False,False,0.0,2025-04-28/2025-05-04,OTHER
ts15o_cross_fx_lead_lag_r2_202504_USDCAD_mh_703,ts15o_cross_fx_lead_lag_r2_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w1000_1745992835750_39417,16828,USDCAD,SHORT,-1,1745992838198,1745992835490,1745992838198,0.000328403924,1745992800000,TARGET_STALE,TARGET_QUOTE_AGE,0.0,0,0,,,,,,-0.030450306114,0,0,,,,,,-0.456754591714,0,0,,,,,,-0.57855581617,0,0,,,,,,0,0,3,9888.0,3277.0,2.0,EARLY,False,False,False,False,0,2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D,tickshock-cross-fx-lead-lag-v1,SL_FIRST,SL_FIRST,-3.410434284795,-2.923229386967,-3.430434284795,-2.943229386967,-3.460434284795,-2.973229386967,-3.510434284795,-3.023229386967,1745992838198,1745992838198,1745992838205,1745992838205,1745992842714,1745992842714,1745992844036,1745992844036,1745993738198,1745993738198,False,False,True,False,False,False,False,False,0.0,2025-04-28/2025-05-04,OTHER
ts15o_cross_fx_lead_lag_r2_202504_AUDUSD_mh_389,ts15o_cross_fx_lead_lag_r2_202504_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1745993316750_39420,16830,AUDUSD,SHORT,1,1745993317341,1745993316400,1745993317341,0.000358944447,1745993100000,TARGET_STALE,TARGET_QUOTE_AGE,0.250735178477,0,0,,,,,,0.278594642752,0,0,,,,,,0.306454107027,0,0,,,,,,0.278594642752,0,0,,,,,,0,0,0,,,1.0,EARLY,False,False,False,False,0,2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D,tickshock-cross-fx-lead-lag-v1,SL_FIRST,SL_FIRST,-2.563070713317,-2.340194999114,-2.583070713317,-2.360194999114,-2.613070713317,-2.390194999114,-2.663070713317,-2.440194999114,1745993317341,1745993317341,1745993317507,1745993317507,1745993320012,1745993320012,1745993318612,1745993318612,1745994217341,1745994217341,False,False,True,False,False,False,False,False,0.0,2025-04-28/2025-05-04,OTHER
ts15o_cross_fx_lead_lag_r2_202504_USDJPY_mh_770,ts15o_cross_fx_lead_lag_r2_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1745993493000_39421,16831,USDJPY,LONG,1,1745993494380,1745993492686,1745993494380,0.065551055904,1745993400000,TARGET_STALE,TARGET_QUOTE_AGE,0.0,0,0,,,,,,0.274595119053,0,0,,,,,,0.289850403445,0,0,,,,,,0.320360972229,0,0,,,,,,0,0,3,9817.0,3548.0,3.0,MIDDLE,False,False,False,False,0,2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D,tickshock-cross-fx-lead-lag-v1,SL_FIRST,SL_FIRST,-1.15940161378,-1.281443888913,-1.17940161378,-1.301443888913,-1.20940161378,-1.331443888913,-1.25940161378,-1.381443888913,1745993494380,1745993494380,1745993494480,1745993494480,1745993496291,1745993496291,1745993496090,1745993496090,1745994394380,1745994394380,False,False,True,False,False,False,False,False,0.0,2025-04-28/2025-05-04,OTHER
ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_mh_747,ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1745994010250_39423,16832,GBPUSD,SHORT,1,1745994011731,1745994009819,1745994011731,0.000328597402,1745994000000,TARGET_STALE,TARGET_QUOTE_AGE,-0.0,0,0,,,,,,0.27389139209,0,0,,,,,,0.27389139209,0,0,,,,,,0.243459015191,0,0,,,,,,0,0,2,8144.0,4992.0,2.0,EARLY,False,False,False,False,0,2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D,tickshock-cross-fx-lead-lag-v1,SL_FIRST,SL_FIRST,-2.556319659504,-2.312860644317,-2.576319659504,-2.332860644317,-2.606319659504,-2.362860644317,-2.656319659504,-2.412860644317,1745994011731,1745994011731,1745994016857,1745994016857,1745994021184,1745994021184,1745994020378,1745994020378,1745994911731,1745994911731,False,False,True,False,False,False,False,False,0.0,2025-04-28/2025-05-04,OTHER
ts15o_cross_fx_lead_lag_r2_202504_USDCAD_mh_704,ts15o_cross_fx_lead_lag_r2_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1745994621500_39426,16835,USDCAD,SHORT,-1,1745994622391,1745994621384,1745994622391,0.000292264453,1745994600000,TARGET_STALE,TARGET_QUOTE_AGE,0.0,1,0,0.0,-0.0,0.0,0.0,-0.0,-0.239509113629,1,1,1.0,-0.120535716589,0.120535716589,-0.118973397039,0.118973397039,-0.222401319798,1,1,1.0,-0.120535716589,0.120535716589,-0.101865603209,0.101865603209,-0.222401319798,1,1,1.0,-0.120535716589,0.120535716589,-0.101865603209,0.101865603209,443,443,2,1686.0,1064.0,2.0,EARLY,False,False,False,False,0,2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D,tickshock-cross-fx-lead-lag-v1,SL_FIRST,SL_FIRST,-3.421558766124,-3.695283467416,-3.441558766124,-3.715283467416,-3.471558766124,-3.745283467416,-3.521558766124,-3.795283467416,1745994622391,1745994622391,1745994623282,1745994623282,1745994623580,1745994623580,1745994623683,1745994623683,1745995522391,1745995522391,False,False,True,False,False,False,False,False,0.0,2025-04-28/2025-05-04,OTHER
ts15o_cross_fx_lead_lag_r2_202504_USDCHF_mh_705,ts15o_cross_fx_lead_lag_r2_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1745994974250_39427,16836,USDCHF,LONG,1,1745994975964,1745994974094,1745994975964,0.000338513074,1745994900000,TARGET_STALE,TARGET_QUOTE_AGE,0.0,0,0,,,,,,0.206786695609,0,0,,,,,,0.206786695609,0,0,,,,,,0.147704782578,0,0,,,,,,0,0,0,,,1.0,EARLY,False,False,False,False,0,2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D,tickshock-cross-fx-lead-lag-v1,SL_FIRST,SL_FIRST,-2.717767999432,-2.954095651556,-2.737767999432,-2.974095651556,-2.767767999432,-3.004095651556,-2.817767999432,-3.054095651556,1745994975964,1745994975964,1745994976029,1745994976029,1745994976166,1745994976166,1745994976590,1745994976590,1745995875964,1745995875964,False,False,True,False,False,False,False,False,0.0,2025-04-28/2025-05-04,OTHER
ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_mh_748,ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1745995113250_39428,16837,GBPUSD,SHORT,1,1745995113487,1745995113062,1745995113487,0.000331005282,1745994900000,CROSS_SYMBOL_STALE,CROSS_QUOTE_AGE,0.151054991124,3,3,1.0,0.034192726847,0.034192726847,0.116862264277,0.116862264277,0.151054991124,3,1,0.333333333333,0.0,0.0,0.151054991124,0.151054991124,0.120843992899,3,1,0.333333333333,0.0,0.0,0.120843992899,0.120843992899,0.211476987573,3,2,0.666666666667,0.068385453694,0.068385453694,0.143091533879,0.143091533879,236,271,4,6691.0,6008.0,4.0,MIDDLE,False,False,False,False,0,2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D,tickshock-cross-fx-lead-lag-v1,SL_FIRST,SL_FIRST,-2.296035865076,-2.537723850876,-2.316035865076,-2.557723850876,-2.346035865076,-2.587723850876,-2.396035865076,-2.637723850876,1745995113487,1745995113487,1745995113548,1745995113548,1745995130365,1745995130365,1745995113750,1745995113750,1745996013487,1745996013487,False,False,True,False,False,False,False,False,0.0,2025-04-28/2025-05-04,OTHER
ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_mh_749,ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1745997702250_39429,16838,GBPUSD,SHORT,1,1745997702335,1745997702122,1745997702335,0.000376256843,1745997600000,CROSS_SYMBOL_STALE,CROSS_QUOTE_AGE,0.186043128062,4,4,1.0,0.112040985097,0.112040985097,0.074002142965,0.074002142965,0.186043128062,4,4,1.0,0.112040985097,0.112040985097,0.074002142965,0.074002142965,0.212620717785,4,4,1.0,0.112040985097,0.112040985097,0.100579732688,0.100579732688,0.106310358893,4,4,1.0,0.0893767766,0.0893767766,0.016933582292,0.016933582292,311,404,4,717.0,606.0,3.0,MIDDLE,False,False,False,False,0,2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D,tickshock-cross-fx-lead-lag-v1,SL_FIRST,SL_FIRST,-2.232517536743,-2.019896818957,-2.252517536743,-2.039896818957,-2.282517536743,-2.069896818957,-2.332517536743,-2.119896818957,1745997702335,1745997702335,1745997702524,1745997702524,1745997702537,1745997702537,1745997702725,1745997702725,1745998602335,1745998602335,False,False,True,False,False,False,False,False,0.0,2025-04-28/2025-05-04,LONDON
ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_mh_750,ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1745999087500_39430,16839,GBPUSD,SHORT,1,1745999097605,1745999087254,1745999097605,0.000356095473,1745998800000,TARGET_STALE,TARGET_QUOTE_AGE,-0.0,0,0,,,,,,-0.0,0,0,,,,,,-0.0,0,0,,,,,,-0.0,0,0,,,,,,0,0,0,,,,NO_CROSSING,False,False,False,False,0,2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D,tickshock-cross-fx-lead-lag-v1,SL_FIRST,SL_FIRST,-2.13425908807,-2.358917939447,-2.15425908807,-2.378917939447,-2.18425908807,-2.408917939447,-2.23425908807,-2.458917939447,1745999097605,1745999097605,1745999097908,1745999097908,1745999098832,1745999098832,1745999098310,1745999098310,1745999997605,1745999997605,False,False,True,False,False,False,False,False,0.0,2025-04-28/2025-05-04,LONDON
ts15o_cross_fx_lead_lag_r2_202504_AUDUSD_mh_390,ts15o_cross_fx_lead_lag_r2_202504_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1745999334750_39432,16840,AUDUSD,LONG,-1,1745999336036,1745999334681,1745999336036,0.000305186031,1745999100000,TARGET_STALE,TARGET_QUOTE_AGE,-0.0,0,0,,,,,,-0.393202793701,0,0,,,,,,-0.393202793701,0,0,,,,,,-0.393202793701,0,0,,,,,,0,0,2,4930.0,3417.0,3.0,MIDDLE,False,False,False,False,0,2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D,tickshock-cross-fx-lead-lag-v1,SL_FIRST,SL_FIRST,-2.752419555904,-3.014554751707,-2.772419555904,-3.034554751707,-2.802419555904,-3.064554751707,-2.852419555904,-3.114554751707,1745999336036,1745999336036,1745999337250,1745999337250,1745999338953,1745999338953,1745999338952,1745999338952,1746000236036,1746000236036,False,False,True,False,False,False,False,False,0.0,2025-04-28/2025-05-04,LONDON
ts15o_cross_fx_lead_lag_r2_202504_EURUSD_mh_540,ts15o_cross_fx_lead_lag_r2_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1745999461500_39434,16841,EURUSD,LONG,-1,1745999462290,1745999461068,1745999462290,0.000417695989,1745999400000,TARGET_STALE,TARGET_QUOTE_AGE,-0.0,1,0,0.0,0.0,-0.0,-0.0,0.0,-0.406994571242,1,1,1.0,-0.125000971135,0.125000971135,-0.281993600107,0.281993600107,-0.406994571242,1,1,1.0,-0.166667961514,0.166667961514,-0.240326609728,0.240326609728,-0.406994571242,1,1,1.0,-0.166667961514,0.166667961514,-0.240326609728,0.240326609728,337,337,3,1341.0,1295.0,1.0,EARLY,False,False,False,False,0,2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D,tickshock-cross-fx-lead-lag-v1,SL_FIRST,SL_FIRST,-1.532214856442,-1.915268570553,-1.552214856442,-1.935268570553,-1.582214856442,-1.965268570553,-1.632214856442,-2.015268570553,1745999462290,1745999462290,1745999462290,1745999462290,1745999462554,1745999462554,1745999462554,1745999462554,1746000362290,1746000362290,False,False,True,False,False,False,False,False,0.0,2025-04-28/2025-05-04,LONDON
ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_mh_751,ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1746003601000_39437,16844,GBPUSD,SHORT,1,1746003602898,1746003600725,1746003602898,0.000330101846,1746003600000,TARGET_STALE,TARGET_QUOTE_AGE,-0.0,0,0,,,,,,0.514992575875,0,0,,,,,,0.484698894941,0,0,,,,,,0.424111533073,0,0,,,,,,0,0,4,3946.0,2256.0,4.0,MIDDLE,False,False,False,False,0,2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D,tickshock-cross-fx-lead-lag-v1,SL_FIRST,SL_FIRST,-2.302319750969,-2.544669198441,-2.322319750969,-2.564669198441,-2.352319750969,-2.594669198441,-2.402319750969,-2.644669198441,1746003602898,1746003602898,1746003602899,1746003602899,1746003603705,1746003603705,1746003606530,1746003606530,1746004502898,1746004502898,False,False,True,False,False,False,False,False,0.0,2025-04-28/2025-05-04,LONDON
ts15o_cross_fx_lead_lag_r2_202504_AUDUSD_mh_391,ts15o_cross_fx_lead_lag_r2_202504_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1746003611250_39438,16845,AUDUSD,SHORT,1,1746003617980,1746003610800,1746003617980,0.000251729018,1746003600000,TARGET_STALE,TARGET_QUOTE_AGE,-0.0,0,0,,,,,,-0.0,0,0,,,,,,-0.0,0,0,,,,,,0.357527315469,0,0,,,,,,0,0,0,,,1.0,EARLY,False,False,False,False,0,2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D,tickshock-cross-fx-lead-lag-v1,SL_FIRST,SL_FIRST,-3.178020581946,-3.495822640139,-3.198020581946,-3.515822640139,-3.228020581946,-3.545822640139,-3.278020581946,-3.595822640139,1746003617980,1746003617980,1746003623486,1746003623486,1746003627968,1746003627968,1746003624100,1746003624100,1746004517980,1746004517980,False,False,True,False,False,False,False,False,0.0,2025-04-28/2025-05-04,LONDON
ts15o_cross_fx_lead_lag_r2_202504_USDJPY_mh_771,ts15o_cross_fx_lead_lag_r2_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1746004024500_39439,16846,USDJPY,LONG,1,1746004025661,1746004024349,1746004025661,0.049589298027,1746003900000,TARGET_STALE,TARGET_QUOTE_AGE,0.0,0,0,,,,,,0.675548986031,0,0,,,,,,0.635217703283,0,0,,,,,,0.776377192901,0,0,,,,,,0,0,3,1705.0,1202.0,1.0,EARLY,False,False,False,False,0,2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D,tickshock-cross-fx-lead-lag-v1,SL_FIRST,SL_FIRST,-1.532588744429,-1.693913875422,-1.552588744429,-1.713913875422,-1.582588744429,-1.743913875422,-1.632588744429,-1.793913875422,1746004025661,1746004025661,1746004025661,1746004025661,1746004025993,1746004025993,1746004026258,1746004026258,1746004925661,1746004925661,False,False,True,False,False,False,False,False,0.0,2025-04-28/2025-05-04,LONDON
ts15o_cross_fx_lead_lag_r2_202504_EURUSD_mh_541,ts15o_cross_fx_lead_lag_r2_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1746004229500_39444,16848,EURUSD,SHORT,1,1746004230216,1746004229411,1746004230216,0.000355146821,1746004200000,TARGET_STALE,TARGET_QUOTE_AGE,-0.0,1,1,1.0,0.015869544669,0.015869544669,-0.015869544669,-0.015869544669,0.394203162436,1,1,1.0,0.079347723345,0.079347723345,0.314855439091,0.314855439091,0.3097310562,1,1,1.0,0.063478178676,0.063478178676,0.246252877524,0.246252877524,1.013665274835,1,1,1.0,0.571303608085,0.571303608085,0.44236166675,0.44236166675,496,496,4,7858.0,7426.0,2.0,EARLY,False,False,False,False,0,2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D,tickshock-cross-fx-lead-lag-v1,SL_FIRST,SL_FIRST,-1.351553699778,-2.703107399556,-1.371553699778,-2.723107399556,-1.401553699778,-2.753107399556,-1.451553699778,-2.803107399556,1746004230216,1746004230216,1746004230216,1746004230216,1746004231329,1746004231329,1746004231329,1746004231329,1746005130216,1746005130216,False,False,True,False,False,False,False,False,0.0,2025-04-28/2025-05-04,LONDON
ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_mh_752,ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1746004885250_39446,16850,GBPUSD,SHORT,1,1746004885606,1746004885201,1746004885606,0.00041042248,1746004800000,CROSS_SYMBOL_STALE,CROSS_QUOTE_AGE,0.292381645263,4,4,1.0,0.287503414909,0.287503414909,0.004878230354,0.004878230354,0.292381645263,4,4,1.0,0.300367714704,0.300367714704,-0.007986069441,-0.007986069441,0.365477056578,4,4,1.0,0.319674450685,0.319674450685,0.045802605894,0.045802605894,0.414207330789,4,4,1.0,0.43096661528,0.43096661528,-0.016759284491,-0.016759284491,260,386,5,8856.0,5937.0,6.0,LATE,False,False,False,False,0,2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D,tickshock-cross-fx-lead-lag-v1,SL_FIRST,SL_FIRST,-2.144132065259,-1.754289871575,-2.164132065259,-1.774289871575,-2.194132065259,-1.804289871575,-2.244132065259,-1.854289871575,1746004885606,1746004885606,1746004886211,1746004886211,1746004892549,1746004892549,1746004887615,1746004887615,1746005785606,1746005785606,False,False,True,False,False,False,False,False,0.0,2025-04-28/2025-05-04,LONDON
ts15o_cross_fx_lead_lag_r2_202504_USDCHF_mh_706,ts15o_cross_fx_lead_lag_r2_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1746004951000_39447,16851,USDCHF,SHORT,-1,1746004951125,1746004950736,1746004951125,0.000318860509,1746004800000,CROSS_SYMBOL_STALE,CROSS_QUOTE_AGE,-0.329297598501,0,0,,,,,,-0.40770178862,0,0,,,,,,-0.40770178862,0,0,,,,,,-0.736999387121,0,0,,,,,,0,0,2,6310.0,6310.0,1.0,EARLY,False,False,False,False,0,2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D,tickshock-cross-fx-lead-lag-v1,SL_FIRST,SL_FIRST,-2.383487379624,-3.637954421534,-2.403487379624,-3.657954421534,-2.433487379624,-3.687954421534,-2.483487379624,-3.737954421534,1746004951125,1746004951125,1746004951589,1746004951589,1746004951784,1746004951784,1746004953485,1746004953485,1746005851125,1746005851125,False,False,True,False,False,False,False,False,0.0,2025-04-28/2025-05-04,LONDON
ts15o_cross_fx_lead_lag_r2_202504_USDJPY_mh_772,ts15o_cross_fx_lead_lag_r2_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1746005443750_39449,16853,USDJPY,SHORT,-1,1746005444434,1746005443741,1746005444434,0.057580240784,1746005400000,TARGET_STALE,TARGET_QUOTE_AGE,-0.20840482493,2,1,0.5,-0.069203714936,0.069203714936,-0.139201109993,0.139201109993,-0.347341374883,2,2,1.0,-0.098948949333,0.098948949333,-0.24839242555,0.24839242555,-0.373391977999,2,1,0.5,-0.076514700339,0.076514700339,-0.29687727766,0.29687727766,-0.373391977999,2,1,0.5,-0.065297575842,0.065297575842,-0.308094402157,0.308094402157,193,199,4,9586.0,9443.0,4.0,MIDDLE,False,False,False,False,0,2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D,tickshock-cross-fx-lead-lag-v1,SL_FIRST,SL_FIRST,-1.111492399626,-1.667238599437,-1.131492399626,-1.687238599437,-1.161492399626,-1.717238599437,-1.211492399626,-1.767238599437,1746005444434,1746005444434,1746005444549,1746005444549,1746005445870,1746005445870,1746005446657,1746005446657,1746006344434,1746006344434,False,False,True,False,False,False,False,False,0.0,2025-04-28/2025-05-04,LONDON
ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_mh_753,ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1746005985250_39450,16854,GBPUSD,LONG,-1,1746005985955,1746005985150,1746005985955,0.000440152457,1746005700000,TARGET_STALE,TARGET_QUOTE_AGE,0.022719400592,0,0,,,,,,-0.408949210656,0,0,,,,,,-0.499826813024,0,0,,,,,,-0.522546213616,0,0,,,,,,0,0,4,9018.0,8649.0,4.0,MIDDLE,False,False,False,False,0,2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D,tickshock-cross-fx-lead-lag-v1,SL_FIRST,SL_FIRST,-1.363164035522,-2.271940059201,-1.383164035522,-2.291940059201,-1.413164035522,-2.321940059201,-1.463164035522,-2.371940059201,1746005985955,1746005985955,1746005986257,1746005986257,1746005988568,1746005988568,1746005988568,1746005988568,1746006885955,1746006885955,False,False,True,False,False,False,False,False,0.0,2025-04-28/2025-05-04,LONDON
ts15o_cross_fx_lead_lag_r2_202504_USDCAD_mh_705,ts15o_cross_fx_lead_lag_r2_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1746006014750_39451,16855,USDCAD,SHORT,-1,1746006015514,1746006014560,1746006015514,0.000278628241,1746006000000,TARGET_STALE,TARGET_QUOTE_AGE,-0.21534069808,0,0,,,,,,-0.466571512507,0,0,,,,,,-0.466571512507,0,0,,,,,,-0.484516570681,0,0,,,,,,0,0,1,5254.0,5254.0,2.0,EARLY,False,False,False,False,0,2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D,tickshock-cross-fx-lead-lag-v1,SL_FIRST,SL_FIRST,-4.019693030836,-3.158330238511,-4.039693030836,-3.178330238511,-4.069693030836,-3.208330238511,-4.119693030836,-3.258330238511,1746006015514,1746006015514,1746006017167,1746006017167,1746006018027,1746006018027,1746006018073,1746006018073,1746006915514,1746006915514,False,False,True,False,False,False,False,False,0.0,2025-04-28/2025-05-04,LONDON
