episode_id,event_id,market_cluster_id,symbol,shock_direction,statistical_msc,confirmed_msc,confirmed_quote_msc,processing_msc,t0_msc,entry_quote_msc,entry_processing_msc,entry_bid,entry_ask,entry_spread,atr14_m5,spread_atr_t0,tick_activity_ratio,atr_source_msc,feature_source_msc,tick_size,broker_stop_distance,existing_sl_distance,existing_tp_distance,existing_sl_atr,existing_tp_atr,existing_risk_source,existing_continuation_result,existing_continuation_touch_msc,existing_reversal_result,existing_reversal_touch_msc,status,quote_count,duplicate_same_msc,future_reads,backdates,fallback_quotes,h30_quote_msc,h30_cont_mfe,h30_cont_mae,h30_rev_mfe,h30_rev_mae,h60_quote_msc,h60_cont_mfe,h60_cont_mae,h60_rev_mfe,h60_rev_mae,h120_quote_msc,h120_cont_mfe,h120_cont_mae,h120_rev_mfe,h120_rev_mae,h300_quote_msc,h300_cont_mfe,h300_cont_mae,h300_rev_mfe,h300_rev_mae,h600_quote_msc,h600_cont_mfe,h600_cont_mae,h600_rev_mfe,h600_rev_mae,h900_quote_msc,h900_cont_mfe,h900_cont_mae,h900_rev_mfe,h900_rev_mae,h1800_quote_msc,h1800_cont_mfe,h1800_cont_mae,h1800_rev_mfe,h1800_rev_mae,h3600_quote_msc,h3600_cont_mfe,h3600_cont_mae,h3600_rev_mfe,h3600_rev_mae,d0.10_cont_hit_ms,d0.10_rev_hit_ms,d0.20_cont_hit_ms,d0.20_rev_hit_ms,d0.30_cont_hit_ms,d0.30_rev_hit_ms,d0.40_cont_hit_ms,d0.40_rev_hit_ms,d0.50_cont_hit_ms,d0.50_rev_hit_ms,d0.75_cont_hit_ms,d0.75_rev_hit_ms,d1.00_cont_hit_ms,d1.00_rev_hit_ms,d1.50_cont_hit_ms,d1.50_rev_hit_ms,tp0.20_cont_pre_mae,tp0.20_rev_pre_mae,tp0.30_cont_pre_mae,tp0.30_rev_pre_mae,tp0.40_cont_pre_mae,tp0.40_rev_pre_mae,tp0.50_cont_pre_mae,tp0.50_rev_pre_mae,schema_version,session,path_3600_available,analysis_ready,h30_cont_mfe_atr,h30_cont_mae_atr,h60_cont_mfe_atr,h60_cont_mae_atr,h120_cont_mfe_atr,h120_cont_mae_atr,h300_cont_mfe_atr,h300_cont_mae_atr,h600_cont_mfe_atr,h600_cont_mae_atr,h900_cont_mfe_atr,h900_cont_mae_atr,h1800_cont_mfe_atr,h1800_cont_mae_atr,h3600_cont_mfe_atr,h3600_cont_mae_atr,h30_rev_mfe_atr,h30_rev_mae_atr,h60_rev_mfe_atr,h60_rev_mae_atr,h120_rev_mfe_atr,h120_rev_mae_atr,h300_rev_mfe_atr,h300_rev_mae_atr,h600_rev_mfe_atr,h600_rev_mae_atr,h900_rev_mfe_atr,h900_rev_mae_atr,h1800_rev_mfe_atr,h1800_rev_mae_atr,h3600_rev_mfe_atr,h3600_rev_mae_atr,past_count,high_movement,q30_spread,q70_activity,q70_atr
ts15j_post_shock_excursion_r2_202503_USDJPY_mh_745,ts15j_post_shock_excursion_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742553194250_16994,7418,USDJPY,SHORT,1742553194000,1742553194250,1742553193952,1742553195776,1742553195776,1742553196206,1742553197521,149.2640000000,149.2820000000,0.0180000000,0.0654939091,0.274834717209,1.000000000000,1742553195776,1742553195776,0.0010000000,0.0000000000,0.0720000000,0.0870000000,1.099338868837,1.328367799844,ENTRY_SPREAD,SL_FIRST,1742553816215,TP_FIRST,1742555104351,COMPLETE_3600S,6098,0,0,0,0,1742553226442,0.0010000000,0.0170000000,0.0000000000,0.0380000000,1742553255921,0.0070000000,0.0170000000,0.0000000000,0.0440000000,1742553315824,0.0070000000,0.0170000000,0.0000000000,0.0440000000,1742553496531,0.0070000000,0.0670000000,0.0320000000,0.0440000000,1742553795824,0.0070000000,0.0690000000,0.0340000000,0.0440000000,1742554096309,0.0070000000,0.1010000000,0.0650000000,0.0440000000,1742554996093,0.0070000000,0.1220000000,0.0850000000,0.0440000000,1742556795968,0.0070000000,0.1990000000,0.1630000000,0.0440000000,54554,175348,,243295,,243295,,283077,,586788,,622117,,1620912,,1926328,,0.0440000000,,0.0440000000,,0.0440000000,,0.0440000000,tickshock-post-shock-excursion-v1,LONDON,TRUE,TRUE,0.015268595412027408,0.25956612200446594,0.10688016788419186,0.25956612200446594,0.10688016788419186,0.25956612200446594,0.10688016788419186,1.0229958926058362,0.10688016788419186,1.0535330834298913,0.10688016788419186,1.542128136614768,0.10688016788419186,1.8627686402673436,0.10688016788419186,3.038450486993454,0.0,0.5802066256570414,0.0,0.6718181981292058,0.0,0.6718181981292058,0.48859505318487706,0.6718181981292058,0.5191322440089319,0.6718181981292058,0.9924587017817815,0.6718181981292058,1.2978306100223296,0.6718181981292058,2.4887810521604674,0.6718181981292058,663,FALSE,0.1751041255638,1.0,0.10219591509999998
ts15j_post_shock_excursion_r2_202503_AUDUSD_mh_340,ts15j_post_shock_excursion_r2_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742553273500_16995,7419,AUDUSD,LONG,1742553273250,1742553273500,1742553273457,1742553273966,1742553273966,1742553277057,1742553277695,0.6293800000,0.6296000000,0.0002200000,0.0002622723,0.838822867880,0.000000000000,1742553273966,1742553273966,0.0000100000,0.0000000000,0.0008800000,0.0010600000,3.355291471520,4.041601090695,ENTRY_SPREAD,SL_FIRST,1742556444573,TIMEOUT,,COMPLETE_3600S,3552,0,0,0,0,1742553304217,0.0000000000,0.0002400000,0.0000000000,0.0002700000,1742553334174,0.0000000000,0.0002400000,0.0000000000,0.0003100000,1742553395843,0.0000000000,0.0002400000,0.0000000000,0.0003100000,1742553580282,0.0000000000,0.0003200000,0.0000000000,0.0003300000,1742553874833,0.0000000000,0.0006200000,0.0001800000,0.0003300000,1742554174225,0.0000000000,0.0006200000,0.0001800000,0.0003300000,1742555074900,0.0000400000,0.0006200000,0.0001800000,0.0004800000,1742556875751,0.0001700000,0.0010000000,0.0005600000,0.0006100000,1712573,329750,1815323,348804,1815796,348804,1827191,349054,1827439,380585,,2898308,,3065185,,3153294,0.0006200000,0.0003300000,0.0006200000,0.0003300000,0.0006200000,0.0003300000,0.0006200000,0.0003300000,tickshock-post-shock-excursion-v1,LONDON,TRUE,TRUE,0.0,0.9150794803721171,0.0,0.9150794803721171,0.0,0.9150794803721171,0.0,1.2201059738294895,0.0,2.3639553242946354,0.0,2.3639553242946354,0.15251324672868619,2.3639553242946354,0.6481812985969163,3.812831168217154,0.0,1.0294644154186317,0.0,1.1819776621473177,0.0,1.1819776621473177,0.0,1.2582342855116608,0.6863096102790878,1.2582342855116608,0.6863096102790878,1.2582342855116608,0.6863096102790878,1.8301589607442341,2.135185454201606,2.325827012612464,292,NOT_READY,nan,nan,nan
ts15j_post_shock_excursion_r2_202503_EURUSD_mh_169,ts15j_post_shock_excursion_r2_202503_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742554138000_17004,7425,EURUSD,SHORT,1742554137750,1742554138000,1742554137570,1742554138827,1742554138827,1742554138827,1742554139036,1.0835800000,1.0837600000,0.0001800000,0.0003949473,0.455757061575,1.000000000000,1742554138827,1742554138827,0.0000100000,0.0000000000,0.0007200000,0.0008700000,1.823028246300,2.202825797612,ENTRY_SPREAD,SL_FIRST,1742554924830,SL_FIRST,1742555395096,COMPLETE_3600S,3208,0,0,0,0,1742554169271,0.0000000000,0.0001900000,0.0000000000,0.0002800000,1742554200300,0.0000000000,0.0001900000,0.0000000000,0.0003100000,1742554258980,0.0000000000,0.0002600000,0.0000000000,0.0003100000,1742554440067,0.0000000000,0.0006000000,0.0002400000,0.0003100000,1742554739027,0.0001300000,0.0006000000,0.0002400000,0.0004900000,1742555039304,0.0001300000,0.0010800000,0.0007200000,0.0004900000,1742555938896,0.0006600000,0.0010800000,0.0007200000,0.0010200000,1742557739952,0.0010700000,0.0010800000,0.0007200000,0.0014300000,520926,167244,529523,175242,529788,190161,1230856,198035,1235679,198252,1244782,720910,1256817,791579,1283030,845527,0.0006000000,0.0003100000,0.0006000000,0.0003100000,0.0010800000,0.0003100000,0.0010800000,0.0003100000,tickshock-post-shock-excursion-v1,LONDON,TRUE,TRUE,0.0,0.48107684240403725,0.0,0.48107684240403725,0.0,0.6583156790792087,0.0,1.5191900286443278,0.32915783953960437,1.5191900286443278,0.32915783953960437,2.7345420515597905,1.671109031508761,2.7345420515597905,2.7092222177490517,2.7345420515597905,0.0,0.7089553467006864,0.0,0.7849148481329028,0.0,0.7849148481329028,0.6076760114577312,0.7849148481329028,0.6076760114577312,1.2406718567262012,1.8230280343731937,1.2406718567262012,1.8230280343731937,2.582623048695358,1.8230280343731937,3.6207362349356487,145,FALSE,0.2311278439696,1.0,0.00079257176
ts15j_post_shock_excursion_r2_202503_GBPUSD_mh_245,ts15j_post_shock_excursion_r2_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742554138000_17002,7425,GBPUSD,SHORT,1742554137750,1742554138000,1742554137570,1742554138586,1742554138586,1742554138977,1742554139036,1.2931400000,1.2933400000,0.0002000000,0.0004084774,0.489623158850,1.000000000000,1742554138586,1742554138586,0.0000100000,0.0000000000,0.0008000000,0.0009600000,1.958492635399,2.350191162478,ENTRY_SPREAD,SL_FIRST,1742554853557,SL_FIRST,1742556198735,COMPLETE_3600S,3866,0,0,0,0,1742554170289,0.0000000000,0.0002400000,0.0000000000,0.0002600000,1742554200006,0.0000000000,0.0003500000,0.0000000000,0.0002600000,1742554258965,0.0000000000,0.0004400000,0.0000400000,0.0002600000,1742554440163,0.0000000000,0.0007000000,0.0003000000,0.0002600000,1742554738868,0.0000000000,0.0007400000,0.0003400000,0.0002900000,1742555039502,0.0000000000,0.0010700000,0.0006700000,0.0002900000,1742555938613,0.0000000000,0.0011100000,0.0007100000,0.0003300000,1742557738792,0.0008000000,0.0011100000,0.0007100000,0.0012000000,2014280,120213,2023005,132712,2030931,163596,2031424,167078,2036438,167078,2048886,369954,2059758,717227,2165812,847167,0.0011100000,0.0002600000,0.0011100000,0.0002600000,0.0011100000,0.0002600000,0.0011100000,0.0002600000,tickshock-post-shock-excursion-v1,LONDON,TRUE,FALSE,0.0,0.5875478055823896,0.0,0.8568405498076516,0.0,1.0771709769010478,0.0,1.7136810996153031,0.0,1.8116057338790346,0.0,2.6194839665548204,0.0,2.717408600818552,1.9584926852746323,2.717408600818552,0.0,0.6365101227142553,0.0,0.6365101227142553,0.09792463426373162,0.6365101227142553,0.734434756977987,0.6365101227142553,0.8323593912417186,0.7099535984120542,1.6402376239175045,0.7099535984120542,1.738162258181236,0.8078782326757857,1.738162258181236,2.937739027911948,200,FALSE,0.3006772892347,1.0,0.00066516508
ts15j_post_shock_excursion_r2_202503_USDCAD_mh_381,ts15j_post_shock_excursion_r2_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w1000_1742554209250_17005,7426,USDCAD,SHORT,1742554209000,1742554209250,1742554208878,1742554211156,1742554211156,1742554213181,1742554213724,1.4324000000,1.4326700000,0.0002700000,0.0003289123,0.820887576123,1.500000000000,1742554211156,1742554211156,0.0000100000,0.0000000000,0.0010800000,0.0013000000,3.283550304491,3.952421662812,ENTRY_SPREAD,SL_FIRST,1742556797471,SL_FIRST,1742554944747,COMPLETE_3600S,3822,0,0,0,0,1742554244750,0.0000000000,0.0003500000,0.0000000000,0.0002800000,1742554271602,0.0000000000,0.0003500000,0.0000000000,0.0002800000,1742554331602,0.0000000000,0.0003500000,0.0000000000,0.0004300000,1742554511737,0.0000500000,0.0003500000,0.0000000000,0.0005800000,1742554811617,0.0001800000,0.0003500000,0.0000000000,0.0007000000,1742555111664,0.0008600000,0.0003500000,0.0000000000,0.0014000000,1742556014742,0.0008800000,0.0003500000,0.0000000000,0.0014200000,1742557812298,0.0008800000,0.0012600000,0.0007200000,0.0014200000,289587,2217280,299717,2217280,518457,2236670,518457,2237404,519086,2237404,635823,2267809,640522,2527527,684389,2544009,0.0003500000,0.0014200000,0.0003500000,0.0014200000,0.0003500000,0.0014200000,0.0003500000,0.0014200000,tickshock-post-shock-excursion-v1,LONDON,TRUE,TRUE,0.0,1.064113443005932,0.0,1.064113443005932,0.0,1.064113443005932,0.1520162061437046,1.064113443005932,0.5472583421173365,1.064113443005932,2.6146787456717187,1.064113443005932,2.6754852281292005,1.064113443005932,2.6754852281292005,3.8308083948213554,0.0,0.8512907544047456,0.0,0.8512907544047456,0.0,1.3073393728358593,0.0,1.763387991266973,0.0,2.128226886011864,0.0,4.256453772023728,0.0,4.3172602544812095,2.189033368469346,4.3172602544812095,338,FALSE,0.3881791159025,1.0,0.0006926248400000001
ts15j_post_shock_excursion_r2_202503_USDJPY_mh_746,ts15j_post_shock_excursion_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742554219250_17006,7427,USDJPY,SHORT,1742554219000,1742554219250,1742554219091,1742554219718,1742554219718,1742554219967,1742554222588,149.2650000000,149.2850000000,0.0200000000,0.0670622788,0.283318734922,1.500000000000,1742554219718,1742554219718,0.0010000000,0.0000000000,0.0800000000,0.0960000000,1.192920989144,1.431505186972,ENTRY_SPREAD,SL_FIRST,1742554580642,TP_FIRST,1742555122534,COMPLETE_3600S,6335,0,0,0,0,1742554250200,0.0000000000,0.0340000000,0.0000000000,0.0210000000,1742554279822,0.0000000000,0.0350000000,0.0000000000,0.0210000000,1742554339825,0.0000000000,0.0350000000,0.0000000000,0.0210000000,1742554519819,0.0000000000,0.0350000000,0.0000000000,0.0320000000,1742554820117,0.0000000000,0.0990000000,0.0640000000,0.0360000000,1742555119787,0.0000000000,0.1330000000,0.0950000000,0.0360000000,1742556019725,0.0000000000,0.1980000000,0.1600000000,0.0360000000,1742557820095,0.0000000000,0.1980000000,0.1600000000,0.0360000000,,303064,,311810,,323244,,332786,,339970,,596429,,687636,,934383,,0.0320000000,,0.0320000000,,0.0320000000,,0.0320000000,tickshock-post-shock-excursion-v1,LONDON,TRUE,TRUE,0.0,0.5069914206374986,0.0,0.5219029330091897,0.0,0.5219029330091897,0.0,0.5219029330091897,0.0,1.4762397247974222,0.0,1.9832311454349207,0.0,2.9524794495948443,0.0,2.9524794495948443,0.0,0.31314175980551384,0.0,0.31314175980551384,0.0,0.31314175980551384,0.0,0.47716839589411625,0.9543367917882325,0.5368144453808807,1.4165936753106576,0.5368144453808807,2.385841979470581,0.5368144453808807,2.385841979470581,0.5368144453808807,664,FALSE,0.1751110296702,1.0,0.10205487595000001
ts15j_post_shock_excursion_r2_202503_AUDUSD_mh_341,ts15j_post_shock_excursion_r2_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742554303000_17007,7428,AUDUSD,LONG,1742554302750,1742554303000,1742554302890,1742554304930,1742554304930,1742554306071,1742554308755,0.6294400000,0.6296600000,0.0002200000,0.0002578917,0.891847091938,1.000000000000,1742554304930,1742554304930,0.0000100000,0.0000000000,0.0008800000,0.0010600000,3.412284525674,4.110251815016,ENTRY_SPREAD,SL_FIRST,1742556414721,TIMEOUT,,COMPLETE_3600S,3654,0,0,0,0,1742554335760,0.0000000000,0.0002300000,0.0000000000,0.0002400000,1742554365103,0.0000000000,0.0002500000,0.0000000000,0.0002600000,1742554425996,0.0000000000,0.0002600000,0.0000000000,0.0002600000,1742554608730,0.0000000000,0.0003400000,0.0000000000,0.0003100000,1742554906556,0.0000000000,0.0003800000,0.0000000000,0.0003200000,1742555205048,0.0001100000,0.0003800000,0.0000000000,0.0005500000,1742556105253,0.0001100000,0.0006200000,0.0001800000,0.0005500000,1742557905477,0.0001100000,0.0010600000,0.0006200000,0.0005500000,786782,1119626,798177,1157926,798425,1158894,806527,1172719,,1178390,,1821872,,1869294,,2087966,0.0003800000,0.0005500000,0.0003800000,0.0005500000,0.0003800000,0.0005500000,,0.0005500000,tickshock-post-shock-excursion-v1,LONDON,TRUE,TRUE,0.0,0.8918472366501131,0.0,0.9693991702718621,0.0,1.0081751370827365,0.0,1.3183828715697326,0.0,1.4734867388132304,0.4265356349196193,1.4734867388132304,0.4265356349196193,2.404109942274218,0.4265356349196193,4.1102524819526955,0.0,0.9306232034609876,0.0,1.0081751370827365,0.0,1.0081751370827365,0.0,1.202054971137109,0.0,1.2408309379479836,0.0,2.1326781745980967,0.6979674025957407,2.1326781745980967,2.404109942274218,2.1326781745980967,292,FALSE,0.5777680799454,1.0,0.00037963963999999997
ts15j_post_shock_excursion_r2_202503_EURUSD_mh_170,ts15j_post_shock_excursion_r2_202503_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742555255500_17013,7433,EURUSD,SHORT,1742555255250,1742555255500,1742555255231,1742555257513,1742555257513,1742555257513,1742555257730,1.0835400000,1.0837200000,0.0001800000,0.0004595051,0.391725760780,1.000000000000,1742555257513,1742555257513,0.0000100000,0.0000000000,0.0007200000,0.0008700000,1.566903043120,1.893341177103,ENTRY_SPREAD,TP_FIRST,1742556188024,SL_FIRST,1742555395644,COMPLETE_3600S,2928,0,0,0,0,1742555288744,0.0000000000,0.0001700000,0.0000000000,0.0003400000,1742555317785,0.0000000000,0.0002500000,0.0000000000,0.0003400000,1742555382906,0.0002000000,0.0002500000,0.0000000000,0.0005600000,1742555558510,0.0006200000,0.0002500000,0.0000000000,0.0009800000,1742555860355,0.0006200000,0.0002500000,0.0000000000,0.0009800000,1742556160326,0.0007200000,0.0002500000,0.0000000000,0.0010800000,1742557063986,0.0010300000,0.0002500000,0.0000000000,0.0013900000,1742558858110,0.0010300000,0.0003200000,0.0000000000,0.0013900000,101815,,109498,,112484,,116993,,126096,,138131,,148533,,773393,,0.0002500000,,0.0002500000,,0.0002500000,,0.0002500000,,tickshock-post-shock-excursion-v1,LONDON,TRUE,TRUE,0.0,0.3699632495917891,0.0,0.5440636023408663,0.43525088187269306,0.5440636023408663,1.3492777338053483,0.5440636023408663,1.3492777338053483,0.5440636023408663,1.566903174741695,0.5440636023408663,2.241542041644369,0.5440636023408663,2.241542041644369,0.6964014109963089,0.0,0.7399264991835782,0.0,0.7399264991835782,0.0,1.2187024692435404,0.0,2.1327293211761957,0.0,2.1327293211761957,0.0,2.3503547621125422,0.0,3.0249936290152166,0.0,3.0249936290152166,146,FALSE,0.232419710146,1.0,0.0007919268499999999
ts15j_post_shock_excursion_r2_202503_AUDUSD_mh_342,ts15j_post_shock_excursion_r2_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742555344250_17014,7434,AUDUSD,SHORT,1742555344000,1742555344250,1742555343981,1742555348223,1742555348223,1742555348576,1742555348840,0.6293800000,0.6296000000,0.0002200000,0.0002689316,0.780867803263,1.000000000000,1742555348223,1742555348223,0.0000100000,0.0000000000,0.0008800000,0.0010600000,3.272207937483,3.941523197422,ENTRY_SPREAD,TIMEOUT,,SL_FIRST,1742556444573,COMPLETE_3600S,3487,0,0,0,0,1742555379677,0.0000000000,0.0002300000,0.0000000000,0.0002600000,1742555410112,0.0000000000,0.0002300000,0.0000000000,0.0003900000,1742555468571,0.0000300000,0.0002300000,0.0000000000,0.0004600000,1742555649655,0.0001100000,0.0002300000,0.0000000000,0.0005500000,1742555948571,0.0001100000,0.0002300000,0.0000000000,0.0005500000,1742556248618,0.0002300000,0.0002300000,0.0000000000,0.0006700000,1742557149357,0.0005600000,0.0002300000,0.0000000000,0.0010000000,1742558948688,0.0005600000,0.0002300000,0.0000000000,0.0010000000,116389,,135885,,227881,,260940,,779367,,826789,,993666,,1081775,,0.0002300000,,0.0002300000,,0.0002300000,,0.0002300000,,tickshock-post-shock-excursion-v1,LONDON,TRUE,TRUE,0.0,0.8552360525873494,0.0,0.8552360525873494,0.11155252859834991,0.8552360525873494,0.40902593819394967,0.8552360525873494,0.40902593819394967,0.8552360525873494,0.8552360525873494,0.8552360525873494,2.082313867169198,0.8552360525873494,2.082313867169198,0.8552360525873494,0.0,0.9667885811856991,0.0,1.4501828717785488,0.0,1.7104721051746987,0.0,2.0451296909697483,0.0,2.0451296909697483,0.0,2.491339805363148,0.0,3.718417619944997,0.0,3.718417619944997,293,FALSE,0.5778530690508,1.0,0.00037934948
ts15j_post_shock_excursion_r2_202503_USDCHF_mh_237,ts15j_post_shock_excursion_r2_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742555406500_17015,7435,USDCHF,SHORT,1742555406250,1742555406500,1742555406265,1742555407225,1742555407225,1742555407444,1742555408383,0.8837200000,0.8839500000,0.0002300000,0.0003185345,0.722056883500,0.000000000000,1742555407225,1742555407225,0.0000100000,0.0000000000,0.0009200000,0.0011100000,2.888227534001,3.484709307326,ENTRY_SPREAD,TIMEOUT,,TIMEOUT,,COMPLETE_3600S,2434,0,0,0,0,1742555438482,0.0000000000,0.0002900000,0.0000000000,0.0002900000,1742555467778,0.0000000000,0.0002900000,0.0000000000,0.0002900000,1742555530507,0.0000000000,0.0002900000,0.0000000000,0.0003900000,1742555707520,0.0000500000,0.0002900000,0.0000000000,0.0005300000,1742556007836,0.0003200000,0.0002900000,0.0000000000,0.0008000000,1742556310977,0.0003200000,0.0002900000,0.0000000000,0.0008000000,1742557209588,0.0003200000,0.0003500000,0.0000000000,0.0008000000,1742559007953,0.0003200000,0.0004100000,0.0000000000,0.0008000000,146801,,307193,,312192,,312192,,374779,,395127,,498691,,,,0.0002900000,,0.0002900000,,0.0002900000,,0.0002900000,,tickshock-post-shock-excursion-v1,LONDON,TRUE,TRUE,0.0,0.9104194365131564,0.0,0.9104194365131564,0.0,0.9104194365131564,0.15696886836433732,0.9104194365131564,1.0046007575317588,0.9104194365131564,1.0046007575317588,0.9104194365131564,1.0046007575317588,1.098782078550361,1.0046007575317588,1.287144720587566,0.0,0.9104194365131564,0.0,0.9104194365131564,0.0,1.224357173241831,0.0,1.6638700046619754,0.0,2.511501893829397,0.0,2.511501893829397,0.0,2.511501893829397,0.0,2.511501893829397,161,NOT_READY,nan,nan,nan
ts15j_post_shock_excursion_r2_202503_USDJPY_mh_747,ts15j_post_shock_excursion_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742555499250_17016,7436,USDJPY,LONG,1742555499000,1742555499250,1742555499213,1742555500314,1742555500314,1742555500416,1742555500640,149.4020000000,149.4200000000,0.0180000000,0.0681425737,0.264152042107,1.000000000000,1742555500314,1742555500314,0.0010000000,0.0000000000,0.0720000000,0.0870000000,1.056608168428,1.276734870185,ENTRY_SPREAD,SL_FIRST,1742555967658,TP_FIRST,1742556752249,COMPLETE_3600S,5987,0,0,0,0,1742555530937,0.0000000000,0.0300000000,0.0000000000,0.0210000000,1742555560684,0.0000000000,0.0300000000,0.0000000000,0.0210000000,1742555620398,0.0130000000,0.0300000000,0.0000000000,0.0460000000,1742555800431,0.0170000000,0.0370000000,0.0010000000,0.0530000000,1742556102712,0.0170000000,0.0980000000,0.0620000000,0.0530000000,1742556401031,0.0170000000,0.1170000000,0.0840000000,0.0530000000,1742557300535,0.0170000000,0.1230000000,0.0890000000,0.0530000000,1742559101347,0.1100000000,0.1680000000,0.1350000000,0.1440000000,115210,434017,122029,450027,2636104,450027,2652756,465668,2659564,467242,2681785,514255,2735852,637521,2835860,1839195,0.0300000000,0.0530000000,0.1680000000,0.0530000000,0.1680000000,0.0530000000,0.1680000000,0.0530000000,tickshock-post-shock-excursion-v1,LONDON,TRUE,TRUE,0.0,0.440253403578151,0.0,0.440253403578151,0.19077647488386543,0.440253403578151,0.2494769286942856,0.5429791977463863,0.2494769286942856,1.4381611183552934,0.2494769286942856,1.716988273954789,0.2494769286942856,1.805038954670419,1.6142624797865537,2.4654190600376458,0.0,0.3081773825047057,0.0,0.3081773825047057,0.0,0.6750552188198315,0.014675113452605035,0.7777810129880668,0.9098570340615121,0.7777810129880668,1.2327095300188229,0.7777810129880668,1.306085097281848,0.7777810129880668,1.9811403161016798,2.1132163371751247,665,FALSE,0.1751473534474,1.0,0.10193085424000001
ts15j_post_shock_excursion_r2_202503_GBPUSD_mh_246,ts15j_post_shock_excursion_r2_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742555545250_17017,7437,GBPUSD,SHORT,1742555545000,1742555545250,1742555545131,1742555546364,1742555546364,1742555546438,1742555547847,1.2932500000,1.2934500000,0.0002000000,0.0004610583,0.433784575595,1.000000000000,1742555546364,1742555546364,0.0000100000,0.0000000000,0.0008000000,0.0009600000,1.735138302382,2.082165962857,ENTRY_SPREAD,SL_FIRST,1742558294210,SL_FIRST,1742556187863,COMPLETE_3600S,3425,0,0,0,0,1742555576457,0.0000000000,0.0002800000,0.0000000000,0.0002500000,1742555606466,0.0000000000,0.0003600000,0.0000000000,0.0002800000,1742555667719,0.0000000000,0.0003600000,0.0000000000,0.0003500000,1742555846593,0.0000100000,0.0004900000,0.0000900000,0.0004100000,1742556146866,0.0001400000,0.0005600000,0.0001600000,0.0005400000,1742556446545,0.0008200000,0.0005600000,0.0001600000,0.0012200000,1742557346580,0.0009100000,0.0005600000,0.0001600000,0.0013100000,1742559147616,0.0009100000,0.0010300000,0.0006300000,0.0013100000,582491,277397,584495,318891,596135,338715,606819,2715469,623470,2718073,640708,2740349,646591,2768658,757457,,0.0005600000,0.0004100000,0.0005600000,0.0004100000,0.0005600000,0.0013100000,0.0005600000,0.0013100000,tickshock-post-shock-excursion-v1,LONDON,TRUE,FALSE,0.0,0.6072984696295457,0.0,0.7808123180951303,0.0,0.7808123180951303,0.021689231058198064,1.062772321851705,0.30364923481477285,1.2145969392590914,1.778516946772241,1.2145969392590914,1.9737200262960237,1.2145969392590914,1.9737200262960237,2.233990798994401,0.0,0.5422307764549515,0.0,0.6072984696295457,0.0,0.7591230870369322,0.19520307952378257,0.8892584733861205,0.347027696931169,1.1712184771426954,0.347027696931169,2.6460861891001635,0.347027696931169,2.841289268623946,1.366421556666478,2.841289268623946,201,FALSE,0.300757215517,1.0,0.0006649882
ts15j_post_shock_excursion_r2_202503_USDCAD_mh_382,ts15j_post_shock_excursion_r2_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742555719750_17019,7439,USDCAD,LONG,1742555719500,1742555719750,1742555719346,1742555720638,1742555720638,1742555720694,1742555733751,1.4319800000,1.4322600000,0.0002800000,0.0004074011,0.687283387790,1.000000000000,1742555720638,1742555720638,0.0000100000,0.0000000000,0.0011200000,0.0013500000,2.749133551161,3.313687762561,ENTRY_SPREAD,TIMEOUT,,SL_FIRST,1742556450585,COMPLETE_3600S,3329,0,0,0,0,1742555751222,0.0000000000,0.0002900000,0.0000000000,0.0003000000,1742555781927,0.0000000000,0.0002900000,0.0000000000,0.0005000000,1742555844700,0.0000000000,0.0002900000,0.0000000000,0.0005000000,1742556020786,0.0000000000,0.0002900000,0.0000000000,0.0005100000,1742556320873,0.0002000000,0.0002900000,0.0000000000,0.0007500000,1742556620965,0.0006700000,0.0002900000,0.0000000000,0.0012200000,1742557521065,0.0011300000,0.0002900000,0.0000000000,0.0016800000,1742559322176,0.0011300000,0.0002900000,0.0000000000,0.0016800000,467398,,467599,,475283,,529719,,616609,,625112,,675594,,760027,,0.0002900000,,0.0002900000,,0.0002900000,,0.0002900000,,tickshock-post-shock-excursion-v1,LONDON,TRUE,TRUE,0.0,0.7118292022284672,0.0,0.7118292022284672,0.0,0.7118292022284672,0.0,0.7118292022284672,0.4909166911920464,0.7118292022284672,1.6445709154933554,0.7118292022284672,2.773679305235062,0.7118292022284672,2.773679305235062,0.7118292022284672,0.0,0.7363750367880695,0.0,1.227291727980116,0.0,1.227291727980116,0.0,1.2518375625397185,0.0,1.840937591970174,0.0,2.994591816271483,0.0,4.12370020601319,0.0,4.12370020601319,339,FALSE,0.388839371366,1.0,0.00069141446
