entry_time,exit_time,month,bucket_type,entry_open_positions_after,exit_reason,sl_mode,tp_mode,r,net_money,holding_seconds,risk_money,risk_percent_of_equity,risk_distance_pips,risk_distance_atr,reward_distance_atr,spread_to_risk,spread_to_reward,spread_atr,atr_ratio,range_position,body_atr,wick_atr,ema_deviation_atr,recent_range_atr,distance_recent_high_atr,distance_recent_low_atr,pullback_depth_atr,breakout_acceptance_atr,up_pressure,down_pressure,candidate_score
2025.07.02 17:17:00,2025.07.02 17:34:00,202507,EXPANSION_PULLBACK,2,SL,HYBRID,FIXED_R,-1.018519,-1.1,1020,1.08,0.9567682494684622,15.621714285711619,1.2231767337805044,1.651288590603681,0.09602019167452121,0.07112606790705274,0.11744966442941883,1.562203073293909,0.8091286307053904,1.01789709172252,0.13310961968676369,0.898216171834688,3.8680089485457096,0.4463087248321031,3.4217002237136063,0.5011185682325876,-0.18791946308724816,0.6110283159463507,0.3889716840536493,8.065000000000001
2025.07.02 17:12:00,2025.07.02 17:57:00,202507,EXPANSION_PULLBACK,1,TIMEOUT,HYBRID,FIXED_R,0.235294,0.2,2700,0.85,0.755287009063444,12.301142857143077,0.9829680365296757,1.3270068493150624,0.12193988944105383,0.09032584403041023,0.11986301369851841,1.543357374883091,0.6293222683264236,0.10388127853885223,0.05593607305917232,0.030638661214246927,3.9474885844747947,1.494292237442756,2.453196347032039,1.1347031963469736,-0.29566210045643626,0.576642335766422,0.423357664233578,8.392500000000002
2025.07.03 17:57:00,2025.07.03 18:14:11,202507,EXPANSION_PULLBACK,2,SL,HYBRID,FIXED_R,-1.024691,-0.83,1031,0.81,0.7254814151365875,11.65499999999939,0.9,1.215,0.12870012870026223,0.09533342866686091,0.11583011583023602,1.409825229883878,0.9195402298850583,0.6795366795368871,0.10810810810797154,1.2817031853450123,4.046332046332265,0.13899613899615154,3.907335907336113,0.6486486486487071,-0.37065637065640406,0.6219614417434924,0.3780385582565075,8.549999999999999
2025.07.03 17:51:00,2025.07.03 18:21:12,202507,EXPANSION_PULLBACK,1,SL,HYBRID,FIXED_R,-1.061728,-0.86,1812,0.81,0.7255463991400931,11.764285714285078,0.9,1.215,0.12750455373419445,0.09444781758088477,0.114754098360775,1.437393840021141,0.8593644354293465,0.0,0.0,0.8005551115861272,3.7333333333335315,0.5431693989071176,3.190163934426414,0.5355191256832543,0.0994535519126137,0.5590753424657511,0.440924657534249,8.665
2025.07.23 05:53:00,2025.07.23 06:29:24,202507,EXPANSION_PULLBACK,1,SL,HYBRID,FIXED_R,-1.019231,-1.06,2184,1.04,0.9458844929513415,15.15857142857111,0.8999999999999999,1.215,0.10555084346446068,0.07818580997367457,0.09499575911801461,1.7580287413095685,0.764647467725925,0.3918575063613462,0.19592875318075748,0.8871552501203069,4.64885496183225,1.4071246819338405,3.2417302798984093,1.597116200169701,-0.2553011026292213,0.6508620689655231,0.3491379310344769,7.862500000000001
2025.07.31 11:20:00,2025.07.31 11:35:10,202507,EXPANSION_PULLBACK,1,TP,HYBRID,FIXED_R,1.345238,1.13,910,0.84,0.7714206997887777,12.514285714286189,0.9870422535211755,1.332507042253587,0.11986301369874369,0.08878741755462495,0.1183098591550475,1.419858014198611,0.731988472622481,0.30760563380294415,0.10253521126764806,0.7858054178217354,7.595492957746517,2.2005633802816864,5.394929577464831,0.6467605633804631,-0.3785915492957933,0.6760665220535037,0.32393347794649624,10.007499999999999
2025.08.07 17:22:00,2025.08.07 18:07:00,202508,EXPANSION_PULLBACK,1,TIMEOUT,HYBRID,FIXED_R,0.236025,0.38,2700,1.6099999999999999,1.463370296309762,23.730285714282218,1.842617859123438,2.4875341098166417,0.063210364091649,0.046822491919739986,0.1164725457569673,1.5646457743499764,0.7962184873949399,1.1491957848030925,0.0,0.8889015526610333,2.9816971713809672,0.737659456461455,2.244037714919512,0.8929561841374114,0.007764836383841958,0.5900570497147547,0.4099429502852453,7.000000000000001
2025.08.07 17:45:00,2025.08.07 18:30:00,202508,EXPANSION_PULLBACK,2,TIMEOUT,HYBRID,FIXED_R,-0.691358,-0.56,2700,0.81,0.7358953393295177,11.931428571428205,0.9,1.215,0.12571839080472544,0.09312473392942625,0.1131465517242529,1.5507049608355004,0.8891013384321355,0.05280172413797039,0.15086206896538468,0.7301894411458166,3.266163793103494,0.4374999999999586,2.8286637931035354,0.6939655172412841,-0.38469827586198824,0.6096774193548484,0.39032258064515163,7.8575
2025.08.14 16:04:00,2025.08.14 16:21:18,202508,EXPANSION_PULLBACK,2,TP,HYBRID,FIXED_R,1.364706,1.16,1038,0.85,0.771394863417733,12.496000000001573,0.9121167883213047,1.2313576642337616,0.12003841229180914,0.08891734243837714,0.10948905109479358,1.7782722573766105,0.7781065088757272,0.11678832116782131,0.07299270073006985,1.521860559210229,4.934306569343096,1.094890510948973,3.8394160583941224,0.8321167883212196,-0.5985401459853695,0.6934097421203449,0.30659025787965505,7.1875
2025.08.14 15:53:00,2025.08.14 16:24:11,202508,EXPANSION_PULLBACK,1,TP,HYBRID,FIXED_R,1.348387,2.09,1871,1.55,1.411143481427531,22.704571428573672,1.808100113765866,2.4409351535839194,0.06606599048655594,0.04893777073078217,0.11945392491479641,1.662470300365242,0.6227810650887573,0.43003412969285965,0.10352673492609653,1.3998783193609574,5.383390216154757,2.030716723549502,3.352673492605254,1.5210466439135955,0.4937428896472065,0.6783567134268527,0.32164328657314734,6.712500000000001
2025.09.09 17:49:00,2025.09.09 18:04:03,202509,EXPANSION_PULLBACK,2,TP,HYBRID,FIXED_R,1.377778,1.24,903,0.9,0.7957559681697614,13.230285714286083,0.9364206268958742,1.2641678463094301,0.1133762363409715,0.08398239728960852,0.10616784630950733,1.5760799195227644,0.7991071428571556,0.5874620829120172,0.1840242669361709,0.19975721551256836,4.232558139534949,0.9555106167845602,3.2770475227503884,0.9555106167845602,-0.04954499494442334,0.5792349726776019,0.42076502732239807,7.700000000000001
2025.09.09 17:37:00,2025.09.09 18:16:03,202509,EXPANSION_PULLBACK,1,TP,HYBRID,FIXED_R,1.37037,1.85,2343,1.35,1.1937394995136617,19.78342857142934,1.4608016877637326,1.9720822784810392,0.07582103347686331,0.056163728501380225,0.11075949367099239,1.5441311208389303,0.8992592592592431,0.7236286919829915,0.08122362869194916,0.76237794248008,4.297468354430434,0.5021097046414265,3.795358649789007,0.47995780590714404,-0.3691983122361516,0.6052948255114231,0.39470517448857684,7.407500000000001
2025.09.19 10:15:00,2025.09.19 10:23:21,202509,EXPANSION_PULLBACK,1,SL,HYBRID,FIXED_R,-1.012048,-0.84,501,0.83,0.7144086761921157,12.349285714285687,0.9,1.215,0.12146451500943345,0.08997371482180255,0.1093180635084901,1.625280257202042,0.8734335839599012,0.0583029672044452,0.17490890161374986,0.8700492556954802,3.8844351900053273,0.7360749609578295,3.1483602290474977,0.8089536699636968,-0.2623633524206248,0.6811320754717143,0.3188679245282857,8.5775
2025.10.06 04:03:00,2025.10.06 04:16:10,202510,EXPANSION_PULLBACK,1,SL,HYBRID,FIXED_R,-1.009901,-1.02,790,1.01,0.8756719264782382,15.110285714288807,1.1965158371043518,1.615296380090875,0.09927012820035734,0.07353342829656098,0.11877828054310688,1.412493134268723,0.8065296251511525,0.11085972850664469,0.031674208144948535,0.18896709431545097,3.705882352941424,1.2669683257918647,2.438914027149559,1.0531674208145874,0.10294117647063261,0.6512315270936062,0.34876847290639384,9.299999999999999
2025.10.09 17:20:00,2025.10.09 17:26:55,202510,EXPANSION_PULLBACK,1,TP,HYBRID,FIXED_R,1.348837,1.16,415,0.86,0.7522743177046887,13.107857142857087,0.9,1.2150000000000003,0.11443518064421981,0.08476680047719987,0.10299166257979785,1.4489380790378696,0.960919540229862,0.13732221677299875,0.0068661108384840625,0.6058278782535917,5.97351642962242,0.2334477685141174,5.740068661108303,0.5286905345757622,-0.2334477685141174,0.5668135095447802,0.4331864904552199,8.95
