episode_id,anchor_event_id,market_cluster_id,symbol,shock_direction,anchor_msc,anchor_processing_msc,anchor_bid,anchor_ask,anchor_mid,initial_shock,severity,pre_m1_rms,pre_m1_count,pre_vol_status,step15d_path_class,sr_clean_001,sr_rev_001,repeat_count,same_direction_repeats,opposite_direction_repeats,max_repeat_severity,last_shock_msc,mfe,mae,time_to_mfe_ms,time_to_mae_ms,origin_recross_count,first_origin_recross_msc,realized_volatility,quote_count,average_spread,fallback_count,duplicate_same_msc,drops,capacity_losses,future_reads,backdates,episode_status,validation_status,schema_version
"ts15o_cross_fx_lead_lag_202504_AUDUSD_mh_276","ts15o_cross_fx_lead_lag_202504_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1745242802250_33608","14067","AUDUSD","SHORT","1745242802250","1745242802518","0.6417500000","0.6419600000","0.6418550000","0.0000100000","2.4909013517","0.000186943017","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","0","0","0","0.0000000000","1745242802250","0.0000750000","0.0009950000","57312","658542","23","1745242805176","0.000675852286","563","0.0002299822","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_EURUSD_mh_389","ts15o_cross_fx_lead_lag_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1745244049250_33611","14070","EURUSD","SHORT","1745244049250","1745244052129","1.1522500000","1.1524300000","1.1523400000","0.0000300000","2.2753072423","0.000190176441","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","0","0","0","0.0000000000","1745244049250","0.0008400000","0.0002100000","506956","107543","17","1745244059162","0.000590218642","795","0.0001800000","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_515","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1745244397750_33612","14071","USDCHF","SHORT","1745244397750","1745244397873","0.8072100000","0.8074700000","0.8073400000","0.0000050000","2.7607629744","0.000145679164","10","AVAILABLE","CLEAN_CONTINUATION","true","false","0","0","0","0.0000000000","1745244397750","0.0000750000","0.0007150000","877394","685734","4","1745244453146","0.000775342584","789","0.0002669202","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCAD_mh_508","ts15o_cross_fx_lead_lag_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1745244498000_33613","14072","USDCAD","LONG","1745244498000","1745244503743","1.3811800000","1.3814500000","1.3813150000","0.0000700000","2.3061599203","0.000090952552","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","0","0","0","0.0000000000","1745244498000","0.0002100000","0.0003950000","110387","724658","8","1745244556305","0.000364108183","530","0.0002594340","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_AUDUSD_mh_277","ts15o_cross_fx_lead_lag_202504_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1745245561250_33614","14073","AUDUSD","SHORT","1745245561250","1745245562682","0.6420400000","0.6422800000","0.6421600000","0.0000250000","2.2414532639","0.000219109404","10","AVAILABLE","CLEAN_CONTINUATION","true","false","0","0","0","0.0000000000","1745245561250","0.0001300000","0.0004600000","227360","768565","17","1745245575400","0.000753665821","627","0.0002252791","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_516","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1745245724000_33615","14074","USDCHF","SHORT","1745245724000","1745245726382","0.8069600000","0.8072000000","0.8070800000","0.0000050000","3.4677408230","0.000216959087","10","AVAILABLE","CLEAN_CONTINUATION","true","false","0","0","0","0.0000000000","1745245724000","0.0014750000","0.0000250000","847504","18796","5","1745245725682","0.001021993576","911","0.0002510867","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_517","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1745246780500_33616","14075","USDCHF","SHORT","1745246780500","1745246780702","0.8051200000","0.8053800000","0.8052500000","0.0000050000","3.3463382347","0.000267291638","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","6","2","4","4.9547926871","1745247654500","0.0002200000","0.0005300000","487408","842956","19","1745246781501","0.001049274656","916","0.0002549454","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCAD_mh_509","ts15o_cross_fx_lead_lag_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1745247389250_33622","14079","USDCAD","LONG","1745247389250","1745247391803","1.3806600000","1.3809200000","1.3807900000","0.0000300000","3.1462803523","0.000048047029","10","AVAILABLE","CLEAN_CONTINUATION","true","false","1","1","0","2.2288881654","1745247389500","0.0002800000","0.0005650000","62310","395326","17","1745247497494","0.000408221243","755","0.0002836291","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_518","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1745247868000_33625","14081","USDCHF","SHORT","1745247868000","1745247868763","0.8046500000","0.8049300000","0.8047900000","0.0000100000","4.6335775192","0.000237471359","10","AVAILABLE","CLEAN_CONTINUATION","true","false","6","5","1","5.3975830336","1745248560500","0.0001500000","0.0015200000","7736","627733","6","1745247868912","0.001013596693","875","0.0002578971","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_520","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1745249073250_33632","14085","GBPUSD","LONG","1745249073250","1745249073415","1.3389900000","1.3391900000","1.3390900000","0.0000100000","2.6119679459","0.000158982062","10","AVAILABLE","CLEAN_CONTINUATION","true","false","0","0","0","0.0000000000","1745249073250","0.0000300000","0.0006900000","262969","890524","18","1745249075311","0.000490296449","1050","0.0002052476","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCAD_mh_510","ts15o_cross_fx_lead_lag_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1745249226500_33633","14086","USDCAD","SHORT","1745249226500","1745249227614","1.3801900000","1.3804800000","1.3803350000","0.0000200000","2.5176533779","0.000136288484","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","1","0","1","2.6216820091","1745249531250","0.0001500000","0.0008500000","825520","332258","5","1745249999159","0.000465895386","578","0.0002833218","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_521","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1745250128250_33635","14088","GBPUSD","LONG","1745250128250","1745250128511","1.3383100000","1.3385300000","1.3384200000","0.0000200000","3.0880937522","0.000099659713","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","1","1","0","3.3229374271","1745250468000","0.0016900000","0.0001950000","880560","41677","2","1745250131021","0.000496311851","1000","0.0002077000","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_EURUSD_mh_390","ts15o_cross_fx_lead_lag_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1745250467750_33636","14089","EURUSD","LONG","1745250467750","1745250468020","1.1537000000","1.1538800000","1.1537900000","0.0000300000","3.3255741112","0.000175346822","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","0","0","0","0.0000000000","1745250467750","0.0005100000","0.0003100000","870053","421229","27","1745250471740","0.000710597638","1069","0.0001800000","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCAD_mh_511","ts15o_cross_fx_lead_lag_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1745250609500_33638","14090","USDCAD","SHORT","1745250609500","1745250612017","1.3794600000","1.3797300000","1.3795950000","0.0000100000","2.6242663173","0.000133040156","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","0","0","0","0.0000000000","1745250609500","0.0007550000","0.0001150000","411170","3725","17","1745250652034","0.000500034183","675","0.0002743852","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_567","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1745250716500_33639","14091","USDJPY","SHORT","1745250716500","1745250719276","140.8600000000","140.8840000000","140.8720000000","0.0040000000","3.5107326356","0.000244579610","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","0","0","0","0.0000000000","1745250716500","0.1110000000","0.0130000000","614170","158804","3","1745250757193","0.000651493718","1057","0.0227369915","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_519","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1745250959750_33640","14092","USDCHF","SHORT","1745250959750","1745250960356","0.8050800000","0.8053700000","0.8052250000","0.0000700000","3.9901926634","0.000264421127","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","1","1","0","2.9618101180","1745251138500","0.0005300000","0.0003000000","506462","751089","22","1745250964360","0.001033022532","835","0.0002666228","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCAD_mh_512","ts15o_cross_fx_lead_lag_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1745252194500_33642","14094","USDCAD","LONG","1745252194500","1745252195953","1.3797300000","1.3799700000","1.3798500000","0.0000100000","2.3094244381","0.000151692514","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","3","2","1","3.0423576055","1745253001000","0.0012850000","0.0000450000","639972","2075","1","1745252198183","0.000568430040","833","0.0002815606","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_522","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1745252352500_33643","14095","GBPUSD","SHORT","1745252352500","1745252352575","1.3398600000","1.3400800000","1.3399700000","0.0002400000","3.6762214516","0.000126430806","10","AVAILABLE","DEAD_OR_TIMEOUT","false","false","4","3","1","6.4043032741","1745253016500","0.0012800000","0.0000000000","481563","0","0","","0.000635395384","1422","0.0002076020","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_EURUSD_mh_391","ts15o_cross_fx_lead_lag_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1745252353000_33645","14095","EURUSD","SHORT","1745252353000","1745252353481","1.1524400000","1.1526200000","1.1525300000","0.0000400000","4.0299674242","0.000205550182","10","AVAILABLE","PULLBACK_CONTINUATION","false","false","3","0","3","3.0706163126","1745253016500","0.0021900000","0.0000000000","736978","0","0","","0.000963596104","1194","0.0001800000","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_520","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1745252943000_33650","14098","USDCHF","LONG","1745252943000","1745252943036","0.8070900000","0.8073700000","0.8072300000","0.0000050000","3.7899102369","0.000267440152","10","AVAILABLE","CLEAN_CONTINUATION","true","false","5","3","2","4.1804258107","1745253456500","0.0000400000","0.0010150000","1742","812927","3","1745252947751","0.001283902705","1395","0.0002601219","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_568","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1745253254250_33657","14102","USDJPY","LONG","1745253254250","1745253255462","140.9980000000","141.0220000000","141.0100000000","0.0350000000","2.6433805520","0.000163988402","10","AVAILABLE","DEAD_OR_TIMEOUT","false","false","2","2","0","3.6948803920","1745253762250","0.0340000000","0.2525000000","49260","868863","17","1745253254943","0.000911111135","1891","0.0231946060","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_EURUSD_mh_392","ts15o_cross_fx_lead_lag_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1745253399750_33661","14105","EURUSD","SHORT","1745253399750","1745253402234","1.1503200000","1.1505000000","1.1504100000","0.0000300000","2.8093397816","0.000169929063","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","1","1","0","3.1610688589","1745254020500","0.0000600000","0.0018100000","9929","738660","4","1745253405753","0.000949006017","1401","0.0001800000","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCAD_mh_513","ts15o_cross_fx_lead_lag_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1745253931000_33665","14108","USDCAD","SHORT","1745253931000","1745253931803","1.3800100000","1.3802400000","1.3801250000","0.0000000000","2.3097854893","0.000108213970","10","AVAILABLE","DEAD_OR_TIMEOUT","false","false","1","1","0","2.2061111799","1745254561250","0.0016000000","0.0001150000","763130","6050","11","1745253942074","0.000563376791","906","0.0002744371","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_523","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1745254020500_33667","14109","GBPUSD","SHORT","1745254020500","1745254021307","1.3396900000","1.3399100000","1.3398000000","0.0000700000","3.9215213407","0.000182750794","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","2","1","1","3.5853409680","1745254132500","0.0000400000","0.0011100000","13169","189144","7","1745254021709","0.000638105763","1207","0.0002060066","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_521","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1745254022750_33669","14110","USDCHF","SHORT","1745254022750","1745254023315","0.8060000000","0.8062600000","0.8061300000","0.0000050000","2.7673742726","0.000252628108","10","AVAILABLE","CLEAN_CONTINUATION","true","false","1","1","0","2.8305148172","1745254306000","0.0009400000","0.0001400000","862768","244704","11","1745254027992","0.000956478418","966","0.0002576398","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_524","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1745255010750_33673","14114","GBPUSD","SHORT","1745255010750","1745255010793","1.3399800000","1.3402000000","1.3400900000","0.0000700000","3.4420227717","0.000119353914","10","AVAILABLE","DEAD_OR_TIMEOUT","false","false","5","5","0","4.2760499806","1745255832000","0.0005800000","0.0002200000","736476","394648","24","1745255028889","0.000642275594","1385","0.0002079567","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_EURUSD_mh_393","ts15o_cross_fx_lead_lag_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1745255011250_33676","14114","EURUSD","SHORT","1745255011250","1745255011897","1.1517400000","1.1519200000","1.1518300000","0.0000700000","2.8956009642","0.000200110491","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","2","1","1","2.7222590147","1745255832000","0.0012600000","0.0002700000","721731","21160","4","1745255012602","0.000945910728","1328","0.0001800000","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_569","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1745255029500_33678","14115","USDJPY","SHORT","1745255029500","1745255030195","140.6840000000","140.7050000000","140.6945000000","0.0060000000","3.0567114636","0.000171829064","10","AVAILABLE","PULLBACK_CONTINUATION","false","false","2","2","0","3.5226951301","1745255889000","0.0735000000","0.0940000000","897524","715650","27","1745255030129","0.000893315019","1657","0.0219969825","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCAD_mh_514","ts15o_cross_fx_lead_lag_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1745255213500_33679","14116","USDCAD","SHORT","1745255213500","1745255214504","1.3798600000","1.3801500000","1.3800050000","0.0000100000","2.8370080282","0.000225358340","10","AVAILABLE","CLEAN_CONTINUATION","true","false","0","0","0","0.0000000000","1745255213500","0.0004400000","0.0006400000","227079","715887","35","1745255220641","0.000538468623","1170","0.0002492564","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_522","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1745255362250_33680","14117","USDCHF","SHORT","1745255362250","1745255363094","0.8056300000","0.8058800000","0.8057550000","0.0000100000","3.0900738529","0.000331114793","10","AVAILABLE","CLEAN_CONTINUATION","true","false","0","0","0","0.0000000000","1745255362250","0.0002450000","0.0013600000","43125","781870","3","1745255451234","0.001218041870","1200","0.0002591417","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_EURUSD_mh_394","ts15o_cross_fx_lead_lag_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1745256290250_33688","14123","EURUSD","SHORT","1745256290250","1745256291465","1.1508800000","1.1510600000","1.1509700000","0.0000100000","2.2828994592","0.000186172204","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","4","2","2","3.1629383785","1745257078750","0.0013600000","0.0003200000","701464","77056","21","1745256405542","0.000872784775","1377","0.0001800000","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_523","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1745256365250_33689","14124","USDCHF","SHORT","1745256365250","1745256367097","0.8062700000","0.8064900000","0.8063800000","0.0000100000","3.6663611713","0.000280701045","10","AVAILABLE","CLEAN_CONTINUATION","true","false","4","2","2","3.1500864019","1745257202000","0.0003150000","0.0011900000","379776","627413","41","1745256368618","0.001070329475","1083","0.0002571930","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_525","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1745256895250_33691","14126","GBPUSD","SHORT","1745256895250","1745256895721","1.3397100000","1.3399100000","1.3398100000","0.0000100000","3.0878111417","0.000125979630","10","AVAILABLE","DEAD_OR_TIMEOUT","false","false","2","1","1","2.6918139684","1745257397250","0.0010300000","0.0002850000","681913","180107","24","1745256896159","0.000611040772","1375","0.0002057018","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_570","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1745257066000_33697","14129","USDJPY","LONG","1745257066000","1745257066109","140.7440000000","140.7630000000","140.7535000000","0.0300000000","3.2025418250","0.000251254658","10","AVAILABLE","DEAD_OR_TIMEOUT","false","false","0","0","0","0.0000000000","1745257066000","0.1585000000","0.0220000000","509420","24435","11","1745257080989","0.000742501100","1499","0.0199766511","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_524","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1745257455250_33703","14135","USDCHF","SHORT","1745257455250","1745257457848","0.8075200000","0.8078300000","0.8076750000","0.0000700000","2.6953534189","0.000336520946","10","AVAILABLE","DEAD_OR_TIMEOUT","false","false","1","1","0","2.5577341708","1745257480000","0.0003800000","0.0004550000","624064","342676","45","1745257465029","0.001150419277","1148","0.0002609233","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCAD_mh_515","ts15o_cross_fx_lead_lag_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1745257561750_33705","14137","USDCAD","SHORT","1745257561750","1745257561801","1.3800400000","1.3802500000","1.3801450000","0.0000200000","3.5719825406","0.000136301357","10","AVAILABLE","CLEAN_CONTINUATION","true","false","2","2","0","2.7352502696","1745257562250","0.0000900000","0.0010650000","455","774663","1","1745257565617","0.000490229483","1032","0.0002407461","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_EURUSD_mh_395","ts15o_cross_fx_lead_lag_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1745258107750_33708","14138","EURUSD","SHORT","1745258107750","1745258107959","1.1494800000","1.1496600000","1.1495700000","0.0000200000","2.9001266572","0.000229585794","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","0","0","0","0.0000000000","1745258107750","0.0013600000","0.0005400000","842668","194100","13","1745258111240","0.000796211687","1253","0.0001800000","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_526","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1745258122000_33709","14139","GBPUSD","SHORT","1745258122000","1745258122998","1.3390000000","1.3392200000","1.3391100000","0.0000900000","2.7325464871","0.000158178989","10","AVAILABLE","DEAD_OR_TIMEOUT","false","false","2","2","0","2.7326871504","1745258646500","0.0013000000","0.0003400000","819271","120645","20","1745258125572","0.000598150471","1272","0.0002074843","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_525","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1745258634000_33711","14140","USDCHF","LONG","1745258634000","1745258634290","0.8073900000","0.8076600000","0.8075250000","0.0000450000","4.4337328946","0.000172368744","10","AVAILABLE","CLEAN_CONTINUATION","true","false","3","2","1","3.9891587490","1745259179500","0.0009050000","0.0000000000","304108","0","0","","0.001042981011","962","0.0002557588","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCAD_mh_516","ts15o_cross_fx_lead_lag_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1745258777000_33714","14142","USDCAD","LONG","1745258777000","1745258779571","1.3810200000","1.3813000000","1.3811600000","0.0000100000","2.7298639900","0.000136979993","10","AVAILABLE","DEAD_OR_TIMEOUT","false","false","1","1","0","2.8872125559","1745259267500","0.0004150000","0.0005850000","376314","848421","27","1745258781400","0.000496694138","943","0.0002614634","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_571","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1745259116750_33718","14146","USDJPY","LONG","1745259116750","1745259117431","140.9550000000","140.9780000000","140.9665000000","0.0075000000","3.9305437101","0.000252689332","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","0","0","0","0.0000000000","1745259116750","0.0485000000","0.0675000000","545868","900014","62","1745259127885","0.000756680996","1485","0.0196222222","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_AUDUSD_mh_278","ts15o_cross_fx_lead_lag_202504_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1745259606000_33721","14149","AUDUSD","SHORT","1745259606000","1745259607213","0.6411300000","0.6413700000","0.6412500000","0.0000100000","2.6204720246","0.000192380014","10","AVAILABLE","CLEAN_CONTINUATION","true","false","0","0","0","0.0000000000","1745259606000","0.0005100000","0.0002750000","130006","545487","25","1745259610623","0.000846516464","844","0.0002197749","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_526","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1745259805000_33722","14150","USDCHF","SHORT","1745259805000","1745259806273","0.8075100000","0.8077600000","0.8076350000","0.0000050000","2.5675587804","0.000151091374","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","0","0","0","0.0000000000","1745259805000","0.0007800000","0.0002850000","489114","60142","2","1745259809476","0.000787086011","806","0.0002460670","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCAD_mh_517","ts15o_cross_fx_lead_lag_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1745260232250_33723","14151","USDCAD","LONG","1745260232250","1745260233431","1.3808400000","1.3810500000","1.3809450000","0.0000500000","3.5700628412","0.000129414459","10","AVAILABLE","PULLBACK_CONTINUATION","false","false","1","1","0","2.7299526578","1745260775750","0.0005000000","0.0000950000","880196","127019","27","1745260235315","0.000443706123","745","0.0002385638","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_527","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1745261216250_33725","14153","GBPUSD","SHORT","1745261216250","1745261216447","1.3383800000","1.3385800000","1.3384800000","0.0000200000","3.3277272500","0.000060784878","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","0","0","0","0.0000000000","1745261216250","0.0006700000","0.0001600000","560327","131274","14","1745261218939","0.000471451663","934","0.0002073019","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_528","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1745262336250_33726","14154","GBPUSD","SHORT","1745262336250","1745262337262","1.3379000000","1.3381000000","1.3380000000","0.0000150000","3.3269314243","0.000111127340","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","1","0","1","2.9705754195","1745262405500","0.0003650000","0.0003200000","399128","897683","27","1745262339444","0.000474453547","944","0.0002208475","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
