episode_id,event_id,market_cluster_id,symbol,shock_direction,target_usd_sign,t0_msc,t0_quote_msc,t0_processing_msc,atr14_m5,atr_source_msc,status,status_reason,target_usd_return_atr_1s,valid_cross_symbols_1s,usd_breadth_count_1s,usd_breadth_1s,usd_consensus_median_1s,shock_aligned_usd_consensus_1s,target_residual_1s,shock_aligned_target_residual_1s,target_usd_return_atr_3s,valid_cross_symbols_3s,usd_breadth_count_3s,usd_breadth_3s,usd_consensus_median_3s,shock_aligned_usd_consensus_3s,target_residual_3s,shock_aligned_target_residual_3s,target_usd_return_atr_5s,valid_cross_symbols_5s,usd_breadth_count_5s,usd_breadth_5s,usd_consensus_median_5s,shock_aligned_usd_consensus_5s,target_residual_5s,shock_aligned_target_residual_5s,target_usd_return_atr_10s,valid_cross_symbols_10s,usd_breadth_count_10s,usd_breadth_10s,usd_consensus_median_10s,shock_aligned_usd_consensus_10s,target_residual_10s,shock_aligned_target_residual_10s,median_cross_quote_age_ms,max_cross_quote_age_ms,num_prior_cross_fx_movers,first_cross_fx_lead_ms,median_cross_fx_lead_ms,target_leader_rank,target_lead_bucket,h1,h2,h3,h4,future_sources,feature_spec_sha256,schema_version
"ts15o_cross_fx_lead_lag_202504_USDCAD_mh_307","ts15o_cross_fx_lead_lag_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1744384349750_25755","10394","USDCAD","SHORT","-1","1744384349971","1744384349476","1744384349971","0.001016585062","1744384200000","CROSS_SYMBOL_STALE","CROSS_QUOTE_AGE","-0.177063392626","4","4","1.000000000000","-0.142246700718","0.142246700718","-0.034816691908","0.034816691908","-0.186900247772","4","4","1.000000000000","-0.153234653717","0.153234653717","-0.033665594056","0.033665594056","-0.118042261751","4","3","0.750000000000","-0.084042076902","0.084042076902","-0.034000184849","0.034000184849","-0.177063392626","4","4","1.000000000000","-0.176214028624","0.176214028624","-0.000849364003","0.000849364003","335","497","5","9247","9138","5","LATE","false","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_308","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1744384453250_25765","10399","USDCHF","LONG","1","1744384453287","1744384452921","1744384453287","0.001228918778","1744384200000","CROSS_SYMBOL_STALE","CROSS_QUOTE_AGE","0.170881919751","4","2","0.500000000000","0.022959639864","0.022959639864","0.147922279887","0.147922279887","0.174950536888","4","3","0.750000000000","0.010642637361","0.010642637361","0.164307899527","0.164307899527","0.191225005435","4","1","0.250000000000","-0.038499771227","-0.038499771227","0.229724776662","0.229724776662","0.305146285269","4","2","0.500000000000","-0.001674365142","-0.001674365142","0.306820650411","0.306820650411","80","360","3","9507","9408","1","EARLY","false","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_378","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1744385025500_25802","10422","USDJPY","LONG","1","1744385025695","1744385025311","1744385025695","0.185257462089","1744384800000","ELIGIBLE","AVAILABLE","0.269894661387","5","5","1.000000000000","0.082985306142","0.082985306142","0.186909355245","0.186909355245","0.145743117149","5","5","1.000000000000","0.067052437154","0.067052437154","0.078690679995","0.078690679995","0.215915729110","5","5","1.000000000000","0.078885220181","0.078885220181","0.137030508929","0.137030508929","0.205119942654","5","3","0.600000000000","0.077838507781","0.077838507781","0.127281434873","0.127281434873","303","470","0","","","1","EARLY","true","false","false","true","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_328","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1744385273750_25820","10431","GBPUSD","SHORT","1","1744385274435","1744385273629","1744385274435","0.001337997609","1744385100000","TARGET_STALE","TARGET_QUOTE_AGE","0.022421564734","4","0","0.000000000000","-0.022140484842","-0.022140484842","0.044562049576","0.044562049576","0.067264694203","4","3","0.750000000000","0.034224640427","0.034224640427","0.033040053776","0.033040053776","0.074738549114","4","3","0.750000000000","0.037005256681","0.037005256681","0.037733292433","0.037733292433","0.074738549114","4","4","1.000000000000","0.016439019613","0.016439019613","0.058299529501","0.058299529501","254","428","0","","","","NO_CROSSING","false","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_EURUSD_mh_252","ts15o_cross_fx_lead_lag_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1744385401750_25843","10439","EURUSD","LONG","-1","1744385402159","1744385401658","1744385402159","0.001759008078","1744385400000","TARGET_STALE","TARGET_QUOTE_AGE","-0.540077110561","2","2","1.000000000000","-0.144382925355","0.144382925355","-0.395694185205","0.395694185205","-0.602612354941","2","2","1.000000000000","-0.049149509389","0.049149509389","-0.553462845553","0.553462845553","-0.540077110560","2","0","0.000000000000","0.034481341245","-0.034481341245","-0.574558451805","0.574558451805","-0.417849132907","2","0","0.000000000000","0.073888333510","-0.073888333510","-0.491737466418","0.491737466418","378","379","2","6201","3389","3","MIDDLE","false","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_AUDUSD_mh_184","ts15o_cross_fx_lead_lag_202504_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1744385403250_25862","10441","AUDUSD","LONG","-1","1744385403879","1744385403191","1744385403879","0.000643343335","1744385400000","TARGET_STALE","TARGET_QUOTE_AGE","-0.645067691274","0","0","","","","","","-0.800505689172","0","0","","","","","","-0.660611491064","0","0","","","","","","-0.606208191800","0","0","","","","","","0","0","5","7921","1996","5","LATE","false","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_USDCAD_mh_308","ts15o_cross_fx_lead_lag_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1744385401750_25842","10439","USDCAD","SHORT","-1","1744385401868","1744385401482","1744385401868","0.001087544702","1744385400000","CROSS_SYMBOL_STALE","CROSS_QUOTE_AGE","-0.216083071800","4","4","1.000000000000","-0.516966099467","0.516966099467","0.300883027666","-0.300883027666","-0.110340291983","4","4","1.000000000000","-0.631207575268","0.631207575268","0.520867283285","-0.520867283285","-0.087352731153","4","4","1.000000000000","-0.643799676484","0.643799676484","0.556446945331","-0.556446945331","-0.055170145992","4","4","1.000000000000","-0.565523187194","0.565523187194","0.510353041203","-0.510353041203","287","324","3","5910","287","","NO_CROSSING","false","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_309","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1744385700750_26053","10471","USDCHF","LONG","1","1744385701022","1744385700399","1744385701022","0.001254095858","1744385700000","TARGET_STALE","TARGET_QUOTE_AGE","0.119608081814","4","3","0.750000000000","0.058159052970","0.058159052970","0.061449028844","0.061449028844","0.255163907870","4","4","1.000000000000","0.227338844071","0.227338844071","0.027825063798","0.027825063798","0.215294547265","4","4","1.000000000000","0.241916125513","0.241916125513","-0.026621578248","-0.026621578248","0.103660337572","4","4","1.000000000000","0.211596813442","0.211596813442","-0.107936475870","-0.107936475870","329","400","3","1725","1210","4","MIDDLE","false","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_379","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1744386048750_26074","10480","USDJPY","SHORT","-1","1744386049543","1744386048537","1744386049543","0.180927614466","1744386000000","TARGET_STALE","TARGET_QUOTE_AGE","0.000000000000","0","0","","","","","","-0.281880685546","0","0","","","","","","-0.232137035156","0","0","","","","","","-0.337151408203","0","0","","","","","","0","0","1","9255","9255","2","EARLY","false","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_EURUSD_mh_253","ts15o_cross_fx_lead_lag_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1744386391750_26093","10492","EURUSD","LONG","-1","1744386393300","1744386391480","1744386393300","0.001738314762","1744386300000","TARGET_STALE","TARGET_QUOTE_AGE","-0.000000000000","0","0","","","","","","-0.161075546301","0","0","","","","","","-0.161075546301","0","0","","","","","","-0.149570150137","0","0","","","","","","0","0","1","1124","1124","1","EARLY","false","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_USDCAD_mh_309","ts15o_cross_fx_lead_lag_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1744386446500_26101","10496","USDCAD","SHORT","-1","1744386446618","1744386446371","1744386446618","0.001153214590","1744386300000","ELIGIBLE","AVAILABLE","-0.125735488707","5","0","0.000000000000","0.029296621948","-0.029296621948","-0.155032110655","0.155032110655","-0.004335706507","5","0","0.000000000000","0.028346265846","-0.028346265846","-0.032681972353","0.032681972353","0.000000000000","5","0","0.000000000000","0.061073624111","-0.061073624111","-0.061073624111","0.061073624111","-0.060699891100","5","2","0.400000000000","0.030536812056","-0.030536812056","-0.091236703156","0.091236703156","143","328","4","9702","9358","3","MIDDLE","false","true","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_310","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w1000_1744386682500_26104","10499","USDCHF","SHORT","-1","1744386682890","1744386682374","1744386682890","0.001344035497","1744386600000","TARGET_STALE","TARGET_QUOTE_AGE","-0.145085453793","5","1","0.200000000000","0.027702923460","-0.027702923460","-0.172788377253","0.172788377253","-0.197167411565","5","2","0.400000000000","0.000000000000","-0.000000000000","-0.197167411565","0.197167411565","-0.215768110769","5","3","0.600000000000","-0.044324677537","0.044324677537","-0.171443433233","0.171443433233","-0.256689649019","5","3","0.600000000000","-0.052321409100","0.052321409100","-0.204368239918","0.204368239918","233","432","3","8929","2056","2","EARLY","false","false","false","true","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_329","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1744386706250_26105","10500","GBPUSD","SHORT","1","1744386706663","1744386705894","1744386706663","0.001418534760","1744386600000","TARGET_STALE","TARGET_QUOTE_AGE","0.112792442225","3","2","0.666666666667","0.132974032610","0.132974032610","-0.020181590384","-0.020181590384","0.112792442225","3","3","1.000000000000","0.099730524457","0.099730524457","0.013061917768","0.013061917768","0.190337246255","3","3","1.000000000000","0.160676956070","0.160676956070","0.029660290185","0.029660290185","0.183287718616","3","3","1.000000000000","0.243785726451","0.243785726451","-0.060498007835","-0.060498007835","398","420","5","6162","3788","5","LATE","false","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_USDCAD_mh_310","ts15o_cross_fx_lead_lag_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1744387442500_26154","10528","USDCAD","LONG","1","1744387442612","1744387442370","1744387442612","0.001136990501","1744387200000","ELIGIBLE","AVAILABLE","0.105541778814","5","5","1.000000000000","0.083786434770","0.083786434770","0.021755344044","0.021755344044","0.087951482345","5","4","0.800000000000","0.071749575524","0.071749575524","0.016201906822","0.016201906822","0.096746630580","5","4","0.800000000000","0.090225928946","0.090225928946","0.006520701634","0.006520701634","0.092349056462","5","3","0.600000000000","0.064574617971","0.064574617971","0.027774438491","0.027774438491","151","209","2","755","421","","NO_CROSSING","true","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_EURUSD_mh_254","ts15o_cross_fx_lead_lag_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1744387559000_26155","10529","EURUSD","LONG","-1","1744387559280","1744387558670","1744387559280","0.001792374290","1744387500000","TARGET_STALE","TARGET_QUOTE_AGE","-0.128321412132","4","3","0.750000000000","-0.059430222406","0.059430222406","-0.068891189726","0.068891189726","-0.100425452973","4","3","0.750000000000","-0.017495935606","0.017495935606","-0.082929517367","0.082929517367","-0.083687877477","4","2","0.500000000000","-0.007128944438","0.007128944438","-0.076558933039","0.076558933039","-0.117163028468","4","3","0.750000000000","-0.059616751256","0.059616751256","-0.057546277212","0.057546277212","418","490","0","","","","NO_CROSSING","false","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_380","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1744387614000_26157","10531","USDJPY","SHORT","-1","1744387615416","1744387613807","1744387615416","0.186065993305","1744387500000","TARGET_STALE","TARGET_QUOTE_AGE","0.000000000000","0","0","","","","","","-0.150484242191","0","0","","","","","","-0.155858679412","0","0","","","","","","-0.247224112170","0","0","","","","","","0","0","2","5732","3687","3","MIDDLE","false","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_330","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1744387705500_26168","10534","GBPUSD","SHORT","1","1744387705821","1744387705492","1744387705821","0.001421326701","1744387500000","CROSS_SYMBOL_STALE","CROSS_QUOTE_AGE","0.014071360221","4","4","1.000000000000","0.026410037811","0.026410037811","-0.012338677590","-0.012338677590","0.260320164084","4","3","0.750000000000","0.068981388082","0.068981388082","0.191338776002","0.191338776002","0.274391524305","4","3","0.750000000000","0.054561456763","0.054561456763","0.219830067542","0.219830067542","0.492497607727","4","3","0.750000000000","0.146710818904","0.146710818904","0.345786788823","0.345786788823","167","218","4","9888","6986","2","EARLY","false","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_EURUSD_mh_255","ts15o_cross_fx_lead_lag_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1744388652250_26196","10548","EURUSD","SHORT","1","1744388652485","1744388652071","1744388652485","0.001744732619","1744388400000","CROSS_SYMBOL_STALE","CROSS_QUOTE_AGE","0.183409192097","4","4","1.000000000000","0.110656658781","0.110656658781","0.072752533316","0.072752533316","0.183409192097","4","4","1.000000000000","0.112476446350","0.112476446350","0.070932745747","0.070932745747","0.183409192097","4","4","1.000000000000","0.088131715941","0.088131715941","0.095277476156","0.095277476156","0.217798415615","4","4","1.000000000000","0.151627662123","0.151627662123","0.066170753492","0.066170753492","366","372","4","8565","4341","4","MIDDLE","false","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_381","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1744388660500_26198","10549","USDJPY","LONG","1","1744388660694","1744388660260","1744388660694","0.184844930480","1744388400000","CROSS_SYMBOL_STALE","CROSS_QUOTE_AGE","0.137953472318","1","0","0.000000000000","-0.011463074506","-0.011463074506","0.149416546824","0.149416546824","0.219102573681","1","1","1.000000000000","0.063046909783","0.063046909783","0.156055663898","0.156055663898","0.270497004544","1","1","1.000000000000","0.097436133301","0.097436133301","0.173060871243","0.173060871243","0.330006345544","1","1","1.000000000000","0.292308399904","0.292308399904","0.037697945640","0.037697945640","201","201","4","8875","8384","4","MIDDLE","false","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_USDCAD_mh_311","ts15o_cross_fx_lead_lag_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1744388707500_26200","10550","USDCAD","LONG","1","1744388708350","1744388707125","1744388708350","0.001228764339","1744388700000","TARGET_STALE","TARGET_QUOTE_AGE","0.000000000000","2","2","1.000000000000","0.044750257235","0.044750257235","-0.044750257235","-0.044750257235","0.065106056120","2","2","1.000000000000","0.022501749355","0.022501749355","0.042604306765","0.042604306765","0.032553028060","2","2","1.000000000000","0.059076112872","0.059076112872","-0.026523084812","-0.026523084812","0.130212112240","2","2","1.000000000000","0.090766721845","0.090766721845","0.039445390395","0.039445390395","395","434","1","9982","9982","2","EARLY","false","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_331","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1744388978250_26204","10554","GBPUSD","LONG","-1","1744388978348","1744388978138","1744388978348","0.001396077166","1744388700000","ELIGIBLE","AVAILABLE","-0.193399051677","5","2","0.400000000000","0.000000000000","-0.000000000000","-0.193399051677","0.193399051677","-0.214887835197","5","3","0.600000000000","-0.038347053935","0.038347053935","-0.176540781262","0.176540781262","-0.272191257916","5","5","1.000000000000","-0.061918200249","0.061918200249","-0.210273057667","0.210273057667","-0.250702474397","5","4","0.800000000000","-0.016886781886","0.016886781886","-0.233815692511","0.233815692511","202","369","1","369","369","1","EARLY","true","false","false","true","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_311","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1744389197250_26220","10562","USDCHF","SHORT","-1","1744389200129","1744389196929","1744389200129","0.001263961064","1744389000000","TARGET_STALE","TARGET_QUOTE_AGE","0.000000000000","0","0","","","","","","0.000000000000","0","0","","","","","","-0.130541995892","0","0","","","","","","-0.083072179204","0","0","","","","","","0","0","2","9746","9497","3","MIDDLE","false","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_AUDUSD_mh_185","ts15o_cross_fx_lead_lag_202504_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1744389800250_26578","10632","AUDUSD","LONG","-1","1744389800782","1744389800245","1744389800782","0.000732537358","1744389600000","TARGET_STALE","TARGET_QUOTE_AGE","-0.109209447303","4","3","0.750000000000","-0.055150936495","0.055150936495","-0.054058510809","0.054058510809","-0.505093693777","4","4","1.000000000000","-0.189401586546","0.189401586546","-0.315692107231","0.315692107231","-0.491442512864","4","4","1.000000000000","-0.331322035553","0.331322035553","-0.160120477311","0.160120477311","-0.600651960168","4","4","1.000000000000","-0.372046004082","0.372046004082","-0.228605956086","0.228605956086","352","483","5","4925","4826","1","EARLY","false","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_USDCAD_mh_312","ts15o_cross_fx_lead_lag_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1744389801250_26583","10632","USDCAD","SHORT","-1","1744389801584","1744389800888","1744389801584","0.001204928990","1744389600000","TARGET_STALE","TARGET_QUOTE_AGE","-0.265575816244","5","4","0.800000000000","-0.014392431963","0.014392431963","-0.251183384281","0.251183384281","-0.365166747335","5","5","1.000000000000","-0.138132348198","0.138132348198","-0.227034399137","0.227034399137","-0.668089162739","5","5","1.000000000000","-0.270709635452","0.270709635452","-0.397379527287","0.397379527287","-0.734483116800","5","5","1.000000000000","-0.468789856514","0.468789856514","-0.265693260286","0.265693260286","232","486","5","9779","5657","5","LATE","true","false","false","true","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_EURUSD_mh_256","ts15o_cross_fx_lead_lag_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1744389925500_26609","10643","EURUSD","SHORT","1","1744389926136","1744389925431","1744389926136","0.002205541049","1744389900000","TARGET_STALE","TARGET_QUOTE_AGE","-0.018136139438","3","0","0.000000000000","-0.003114018557","-0.003114018557","-0.015022120881","-0.015022120881","0.126952976067","3","3","1.000000000000","0.076104945738","0.076104945738","0.050848030330","0.050848030330","0.126952976067","3","3","1.000000000000","0.121446723734","0.121446723734","0.005506252334","0.005506252334","0.190429464101","3","3","1.000000000000","0.133902797963","0.133902797963","0.056526666138","0.056526666138","294","441","3","4617","1209","3","MIDDLE","false","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_382","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1744389987000_26614","10648","USDJPY","LONG","1","1744389987362","1744389986968","1744389987362","0.282556109621","1744389900000","ELIGIBLE","AVAILABLE","0.155721283320","5","5","1.000000000000","0.090306538161","0.090306538161","0.065414745159","0.065414745159","0.168108203584","5","5","1.000000000000","0.149623150365","0.149623150365","0.018485053218","0.018485053218","0.175186443734","5","5","1.000000000000","0.151827531981","0.151827531981","0.023358911753","0.023358911753","0.150412603206","5","5","1.000000000000","0.122908002080","0.122908002080","0.027504601127","0.027504601127","300","394","5","9543","555","2","EARLY","true","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_332","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1744390006000_26620","10649","GBPUSD","SHORT","1","1744390006363","1744390005859","1744390006363","0.001576770062","1744389900000","TARGET_STALE","TARGET_QUOTE_AGE","0.145867812664","4","4","1.000000000000","0.069864255354","0.069864255354","0.076003557310","0.076003557310","0.107815339795","4","3","0.750000000000","0.055266078687","0.055266078687","0.052549261108","0.052549261108","0.120499497418","4","2","0.500000000000","0.028184736029","0.028184736029","0.092314761388","0.092314761388","0.202946521967","4","2","0.500000000000","0.055050488670","0.055050488670","0.147896033297","0.147896033297","354","494","3","8443","2515","3","MIDDLE","false","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_312","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w500_1744390395000_26796","10700","USDCHF","SHORT","-1","1744390395420","1744390394753","1744390395420","0.001719882174","1744390200000","TARGET_STALE","TARGET_QUOTE_AGE","-0.154080322492","3","3","1.000000000000","-0.056791786127","0.056791786127","-0.097288536365","0.097288536365","-0.139544443012","3","3","1.000000000000","-0.052735229975","0.052735229975","-0.086809213037","0.086809213037","-0.159894674284","3","3","1.000000000000","-0.100701809934","0.100701809934","-0.059192864351","0.059192864351","-0.151173146596","3","1","0.333333333333","0.023497088985","-0.023497088985","-0.174670235581","0.174670235581","301","302","3","9564","4421","3","MIDDLE","false","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_AUDUSD_mh_186","ts15o_cross_fx_lead_lag_202504_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1744390827500_26923","10730","AUDUSD","SHORT","1","1744390827673","1744390827466","1744390827673","0.001093336589","1744390800000","ELIGIBLE","AVAILABLE","0.310974683706","5","5","1.000000000000","0.139798677081","0.139798677081","0.171176006625","0.171176006625","0.329267312159","5","5","1.000000000000","0.204583429874","0.204583429874","0.124683882285","0.124683882285","0.365852569065","5","4","0.800000000000","0.123452353811","0.123452353811","0.242400215254","0.242400215254","0.393291511745","5","5","1.000000000000","0.170207797692","0.170207797692","0.223083714053","0.223083714053","164","207","4","8959","6745","1","EARLY","true","false","false","true","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_EURUSD_mh_257","ts15o_cross_fx_lead_lag_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1744390912500_26965","10741","EURUSD","LONG","-1","1744390912774","1744390912270","1744390912774","0.002511273155","1744390800000","TARGET_STALE","TARGET_QUOTE_AGE","-0.039820439207","4","1","0.250000000000","0.012728179082","-0.012728179082","-0.052548618289","0.052548618289","-0.043802483128","4","4","1.000000000000","-0.017026952596","0.017026952596","-0.026775530532","0.026775530532","0.035838395287","4","2","0.500000000000","-0.007116708454","0.007116708454","0.042955103740","-0.042955103740","0.107515185860","4","0","0.000000000000","0.067803567248","-0.067803567248","0.039711618612","-0.039711618612","360","499","3","8045","931","","NO_CROSSING","false","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_333","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1744391022500_26975","10744","GBPUSD","SHORT","1","1744391022744","1744391022360","1744391022744","0.001782064037","1744390800000","ELIGIBLE","AVAILABLE","0.084172059417","5","5","1.000000000000","0.095472267275","0.095472267275","-0.011300207858","-0.011300207858","0.072949118161","5","4","0.800000000000","0.051145857468","0.051145857468","0.021803260693","0.021803260693","0.056114706278","5","4","0.800000000000","0.019857576397","0.019857576397","0.036257129880","0.036257129880","-0.078560588789","5","0","0.000000000000","-0.138914212749","-0.138914212749","0.060353623960","0.060353623960","302","490","0","","","","NO_CROSSING","true","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
