run_id,period_id,variant,entry_time,symbol,direction,old_reconfirm_pass,new_micro_n_relaunch_detected,new_micro_n_relaunch_pass,old_vs_new_bucket,m5_micro_n_state,m5_active_oshiyasu_price,m5_active_modoritakane_price,m5_micro_anchor_creation_time,m5_relaunch_break_time,m5_relaunch_break_level,m5_relaunch_signal_age_bars,bars_from_relaunch_to_entry,result_r,mfe_r,mae_r,exit_type
full2025_base,full2025_validation,base,2025.02.12 10:05:00,USDJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.7063,0.2308,0.7413,time
full2025_base,full2025_validation,base,2025.02.12 17:45:00,EURUSD,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.5000,0.0924,0.5042,time
full2025_base,full2025_validation,base,2025.02.12 20:00:00,EURUSD,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.5059,0.0711,0.5534,time
full2025_base,full2025_validation,base,2025.02.13 10:05:00,USDJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.3527,0.1037,0.4398,time
full2025_base,full2025_validation,base,2025.02.13 16:55:00,USDJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-1.0065,0.3871,1.0065,full_sl
full2025_base,full2025_validation,base,2025.02.20 16:15:00,USDJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.4929,0.0684,0.5014,time
full2025_base,full2025_validation,base,2025.02.21 03:10:00,USDJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.5571,0.3905,0.7238,time
full2025_base,full2025_validation,base,2025.02.21 10:50:00,USDJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.5479,0.8032,0.5479,time
full2025_base,full2025_validation,base,2025.02.27 03:05:00,USDJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,0.2783,0.7003,0.3242,time
full2025_base,full2025_validation,base,2025.02.27 16:05:00,USDJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.7206,1.0952,0.8095,time
full2025_base,full2025_validation,base,2025.02.27 19:35:00,USDJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.0472,0.6738,0.3906,time
full2025_base,full2025_validation,base,2025.02.28 03:15:00,USDJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.3178,0.6017,0.4703,time
full2025_base,full2025_validation,base,2025.02.28 16:15:00,USDJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.7881,0.1523,0.9338,time
full2025_base,full2025_validation,base,2025.02.28 19:05:00,EURJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.4307,0.6788,0.4307,time
full2025_base,full2025_validation,base,2025.02.28 19:05:00,GBPJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.2131,0.1829,0.2664,time
full2025_base,full2025_validation,base,2025.03.03 03:05:00,USDJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.2849,0.4896,0.3620,time
full2025_base,full2025_validation,base,2025.03.03 10:15:00,USDJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.0641,1.1880,0.0983,time
full2025_base,full2025_validation,base,2025.03.03 19:05:00,USDJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.2794,0.6176,0.3897,time
full2025_base,full2025_validation,base,2025.03.04 03:05:00,USDJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,1.3260,1.3260,0.3323,tp
full2025_base,full2025_validation,base,2025.03.04 03:05:00,EURJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,1.3039,1.3039,0.5583,tp
full2025_base,full2025_validation,base,2025.03.04 03:05:00,GBPJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.0375,1.0188,0.3865,time
full2025_base,full2025_validation,base,2025.03.04 10:10:00,EURJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.4489,0.1317,0.4839,time
full2025_base,full2025_validation,base,2025.03.04 10:10:00,GBPJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.8537,0.1037,0.8537,time
full2025_base,full2025_validation,base,2025.03.04 10:10:00,USDJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.6844,0.1044,0.8378,time
full2025_base,full2025_validation,base,2025.03.04 17:45:00,USDJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.5093,0.0747,0.5973,time
full2025_base,full2025_validation,base,2025.03.05 03:05:00,USDJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.3811,0.1250,0.3872,time
full2025_base,full2025_validation,base,2025.03.05 03:05:00,GBPJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.4661,0.5520,0.4706,time
full2025_base,full2025_validation,base,2025.03.05 03:05:00,EURJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.5349,1.2126,0.6346,time
full2025_base,full2025_validation,base,2025.03.05 16:40:00,USDJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-1.0000,0.6243,1.0000,full_sl
full2025_base,full2025_validation,base,2025.03.05 19:05:00,EURJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,1.3144,1.3144,0.2710,tp
full2025_base,full2025_validation,base,2025.03.06 10:05:00,EURUSD,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.4700,0.0737,0.7097,time
full2025_base,full2025_validation,base,2025.03.06 10:05:00,USDJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,1.3000,1.3000,0.2875,tp
full2025_base,full2025_validation,base,2025.03.06 10:05:00,EURJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,1.3064,1.3064,0.5441,tp
full2025_base,full2025_validation,base,2025.03.06 10:50:00,GBPJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,1.3074,1.3074,0.1474,tp
full2025_base,full2025_validation,base,2025.03.06 16:05:00,USDJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-1.0187,0.8925,1.0187,full_sl
full2025_base,full2025_validation,base,2025.03.06 19:05:00,GBPJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,0.4662,0.6352,0.4014,time
full2025_base,full2025_validation,base,2025.03.06 19:05:00,USDJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,0.5081,0.6914,0.3666,time
full2025_base,full2025_validation,base,2025.03.06 19:05:00,AUDJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,0.7714,0.9571,0.4143,time
full2025_base,full2025_validation,base,2025.03.07 03:05:00,USDJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.2876,0.2539,0.5389,time
full2025_base,full2025_validation,base,2025.03.07 10:05:00,USDJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.5292,0.0000,0.6345,time
full2025_base,full2025_validation,base,2025.03.07 16:10:00,EURUSD,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.6336,0.5573,0.8550,time
full2025_base,full2025_validation,base,2025.03.07 17:00:00,AUDJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.2574,0.4079,0.2990,time
full2025_base,full2025_validation,base,2025.03.07 16:45:00,GBPJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.6315,0.3806,0.7167,time
full2025_base,full2025_validation,base,2025.03.10 03:20:00,USDJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.4464,0.6667,0.4493,time
full2025_base,full2025_validation,base,2025.03.10 16:35:00,USDJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-1.0652,0.8696,1.0942,full_sl
full2025_base,full2025_validation,base,2025.03.10 19:05:00,USDJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.0684,0.8761,0.3333,time
full2025_base,full2025_validation,base,2025.03.11 16:30:00,USDJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-1.0721,1.0180,1.0721,full_sl
full2025_base,full2025_validation,base,2025.03.11 16:50:00,EURJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.7019,0.0518,0.7495,time
full2025_base,full2025_validation,base,2025.03.11 19:05:00,GBPJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.4090,0.2553,0.5248,time
full2025_base,full2025_validation,base,2025.03.11 19:10:00,EURJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.4170,0.1368,0.4170,time
full2025_base,full2025_validation,base,2025.03.12 10:15:00,USDJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.0958,1.2490,0.2184,time
full2025_base,full2025_validation,base,2025.03.12 16:05:00,EURUSD,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.3830,0.2518,0.3830,time
full2025_base,full2025_validation,base,2025.03.12 16:55:00,GBPJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.0050,0.8515,0.5627,time
full2025_base,full2025_validation,base,2025.03.13 16:20:00,EURUSD,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.6069,0.3793,0.6276,time
full2025_base,full2025_validation,base,2025.03.13 16:05:00,USDJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.3836,0.2170,0.5409,time
full2025_base,full2025_validation,base,2025.03.14 10:05:00,USDJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,1.2991,1.2991,0.7477,tp
full2025_base,full2025_validation,base,2025.03.14 19:05:00,USDJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-1.0112,0.4270,1.0112,full_sl
full2025_base,full2025_validation,base,2025.03.19 10:10:00,USDJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.2834,0.1959,0.4631,time
full2025_base,full2025_validation,base,2025.03.19 10:20:00,GBPJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,0.0809,1.3423,0.1585,time
full2025_base,full2025_validation,base,2025.03.20 16:10:00,USDJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.7532,0.2403,0.8312,time
full2025_base,full2025_validation,base,2025.03.27 19:10:00,USDJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,0.0360,0.2734,0.4568,time
full2025_base,full2025_validation,base,2025.03.28 19:20:00,USDJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,0.5720,0.8485,0.4583,time
full2025_base,full2025_validation,base,2025.03.31 19:05:00,USDJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.4044,0.0515,0.5184,time
full2025_base,full2025_validation,base,2025.04.01 19:05:00,USDJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,1.3000,1.3000,0.3111,tp
full2025_base,full2025_validation,base,2025.04.03 10:05:00,USDJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.8551,0.2754,0.8744,time
full2025_base,full2025_validation,base,2025.04.03 10:10:00,GBPJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,0.3938,1.2214,0.4900,time
full2025_base,full2025_validation,base,2025.04.03 16:05:00,EURJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-1.0079,0.3651,1.0079,full_sl
full2025_base,full2025_validation,base,2025.04.03 16:15:00,GBPUSD,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.4753,0.4784,0.8580,time
full2025_base,full2025_validation,base,2025.04.03 19:20:00,EURJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.2930,0.0215,0.3952,time
full2025_base,full2025_validation,base,2025.04.03 19:30:00,EURUSD,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.1407,0.9548,0.3216,time
full2025_base,full2025_validation,base,2025.04.04 10:05:00,EURJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.5749,0.1655,0.5749,time
full2025_base,full2025_validation,base,2025.04.04 16:05:00,EURUSD,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.0819,0.3110,0.0819,time
full2025_base,full2025_validation,base,2025.04.04 16:05:00,GBPUSD,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.3584,1.2139,0.3584,time
full2025_base,full2025_validation,base,2025.04.04 19:30:00,EURJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.5961,0.3522,0.8768,time
full2025_base,full2025_validation,base,2025.04.04 19:05:00,USDJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,1.3125,1.3125,0.2035,tp
full2025_base,full2025_validation,base,2025.04.04 19:50:00,GBPJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,1.2998,1.2998,0.3159,tp
full2025_base,full2025_validation,base,2025.04.07 10:20:00,USDJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.3708,0.6208,0.3708,time
full2025_base,full2025_validation,base,2025.04.07 10:05:00,EURUSD,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.6764,1.1091,0.7745,time
full2025_base,full2025_validation,base,2025.04.07 11:10:00,AUDJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.3048,0.0000,0.3486,time
full2025_base,full2025_validation,base,2025.04.07 10:30:00,EURJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.1951,0.8963,0.3887,time
full2025_base,full2025_validation,base,2025.04.07 11:05:00,GBPJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.5993,0.2105,0.6112,time
full2025_base,full2025_validation,base,2025.04.07 16:30:00,EURUSD,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,1.2958,1.2958,0.3451,tp
full2025_base,full2025_validation,base,2025.04.07 16:30:00,GBPUSD,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-1.0571,0.5229,1.0571,full_sl
full2025_base,full2025_validation,base,2025.04.07 19:05:00,USDJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.1992,0.1285,0.2768,time
full2025_base,full2025_validation,base,2025.04.07 19:05:00,GBPUSD,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.5844,0.3292,0.5844,time
full2025_base,full2025_validation,base,2025.04.07 19:05:00,AUDJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.5659,0.9671,0.5969,time
full2025_base,full2025_validation,base,2025.04.08 03:05:00,USDJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.3172,0.7612,0.3358,time
full2025_base,full2025_validation,base,2025.04.08 10:30:00,EURUSD,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,1.3059,1.3059,0.8000,tp
full2025_base,full2025_validation,base,2025.04.08 10:05:00,USDJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.7312,0.5578,0.7312,time
full2025_base,full2025_validation,base,2025.04.08 10:05:00,EURJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,0.5709,1.2205,0.4035,time
full2025_base,full2025_validation,base,2025.04.08 16:05:00,USDJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.7309,0.1888,0.7309,time
full2025_base,full2025_validation,base,2025.04.08 16:05:00,EURJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-1.0148,0.2037,1.0148,full_sl
full2025_base,full2025_validation,base,2025.04.08 16:40:00,EURUSD,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,1.3049,1.3252,0.4431,tp
full2025_base,full2025_validation,base,2025.04.08 19:05:00,USDJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,1.3057,1.3599,0.0064,tp
full2025_base,full2025_validation,base,2025.04.08 19:20:00,AUDJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,1.3063,1.3063,0.4835,tp
full2025_base,full2025_validation,base,2025.04.09 03:05:00,AUDJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,1.3532,1.3532,0.6493,tp
full2025_base,full2025_validation,base,2025.04.09 03:10:00,USDJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.0583,1.0830,0.6009,time
full2025_base,full2025_validation,base,2025.04.09 10:05:00,EURUSD,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.4911,0.4509,0.7589,time
full2025_base,full2025_validation,base,2025.04.09 10:05:00,AUDJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,1.3183,1.3183,0.7156,tp
full2025_base,full2025_validation,base,2025.04.09 10:15:00,GBPUSD,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.4059,0.9114,0.7306,time
full2025_base,full2025_validation,base,2025.04.09 10:45:00,USDJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.3264,0.5786,0.4542,time
full2025_base,full2025_validation,base,2025.04.09 16:55:00,USDJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.4627,0.0963,0.4783,time
full2025_base,full2025_validation,base,2025.04.09 16:55:00,EURUSD,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.4135,0.2740,0.4135,time
full2025_base,full2025_validation,base,2025.04.09 16:15:00,GBPUSD,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.1356,1.1254,0.5390,time
full2025_base,full2025_validation,base,2025.04.09 19:10:00,EURUSD,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.5000,0.0802,0.5000,time
full2025_base,full2025_validation,base,2025.04.09 19:05:00,USDJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.3507,0.1014,0.3681,time
full2025_base,full2025_validation,base,2025.04.10 03:05:00,USDJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,1.2996,1.2996,0.1561,tp
full2025_base,full2025_validation,base,2025.04.10 10:05:00,EURUSD,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-1.0230,0.1935,1.0230,full_sl
full2025_base,full2025_validation,base,2025.04.10 10:35:00,AUDJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,0.0454,1.1443,0.5959,time
full2025_base,full2025_validation,base,2025.04.10 16:05:00,GBPJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,1.3004,1.3004,0.6923,tp
full2025_base,full2025_validation,base,2025.04.10 16:05:00,USDJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,1.3155,1.3155,0.8075,tp
full2025_base,full2025_validation,base,2025.04.10 16:05:00,EURJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.2906,0.3455,0.4188,time
full2025_base,full2025_validation,base,2025.04.10 16:25:00,AUDJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.6021,0.0451,0.7241,time
full2025_base,full2025_validation,base,2025.04.10 16:05:00,EURUSD,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,1.3009,1.3009,0.2857,tp
full2025_base,full2025_validation,base,2025.04.10 19:05:00,GBPJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.5789,0.3982,0.6340,time
full2025_base,full2025_validation,base,2025.04.10 19:05:00,AUDJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.7167,0.5317,0.7567,time
full2025_base,full2025_validation,base,2025.04.10 19:05:00,EURUSD,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.5000,0.6828,0.5517,time
full2025_base,full2025_validation,base,2025.04.11 03:10:00,EURJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-1.0043,0.5150,1.0043,full_sl
full2025_base,full2025_validation,base,2025.04.11 03:05:00,USDJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.1042,1.1771,0.3715,time
full2025_base,full2025_validation,base,2025.04.11 03:05:00,GBPJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.4333,0.7455,0.5136,time
full2025_base,full2025_validation,base,2025.04.11 10:05:00,GBPUSD,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,1.3050,1.3050,0.7719,tp
full2025_base,full2025_validation,base,2025.04.11 16:05:00,GBPJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.6310,0.2228,0.7469,time
full2025_base,full2025_validation,base,2025.04.11 16:45:00,GBPUSD,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.6982,1.1745,0.6982,time
full2025_base,full2025_validation,base,2025.04.11 16:50:00,EURUSD,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.5166,0.1169,0.6587,time
full2025_base,full2025_validation,base,2025.04.11 19:10:00,USDJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,1.3917,1.3917,0.3000,tp
full2025_base,full2025_validation,base,2025.04.11 19:10:00,GBPUSD,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.4303,0.7131,0.4382,time
full2025_base,full2025_validation,base,2025.04.11 19:05:00,EURUSD,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,0.0232,1.1942,0.2580,time
full2025_base,full2025_validation,base,2025.04.11 19:05:00,AUDJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,1.3013,1.3013,0.3411,tp
full2025_base,full2025_validation,base,2025.04.14 03:05:00,USDJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,1.2992,1.2992,0.6726,tp
full2025_base,full2025_validation,base,2025.04.14 10:15:00,EURJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.6733,0.8800,0.6733,time
full2025_base,full2025_validation,base,2025.04.14 19:05:00,EURUSD,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.3706,0.4824,0.4706,time
full2025_base,full2025_validation,base,2025.04.14 19:15:00,USDJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-1.0068,0.3048,1.0068,full_sl
full2025_base,full2025_validation,base,2025.04.15 10:35:00,USDJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.2776,0.1837,0.5061,time
full2025_base,full2025_validation,base,2025.04.15 16:20:00,USDJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.5926,0.6593,0.7704,time
full2025_base,full2025_validation,base,2025.04.15 19:05:00,USDJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.4352,0.0833,0.4506,time
full2025_base,full2025_validation,base,2025.04.16 16:05:00,EURUSD,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.5241,0.4069,0.8207,time
full2025_base,full2025_validation,base,2025.04.17 03:05:00,USDJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,0.1526,0.8838,1.4282,time
full2025_base,full2025_validation,base,2025.04.17 16:10:00,EURUSD,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.6667,0.5128,0.6763,time
full2025_base,full2025_validation,base,2025.04.17 16:35:00,USDJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.0502,1.1304,0.4147,time
full2025_base,full2025_validation,base,2025.04.21 03:05:00,USDJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,1.3196,1.3226,0.4135,tp
full2025_base,full2025_validation,base,2025.04.22 10:50:00,EURUSD,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.8225,0.6154,0.8225,time
full2025_base,full2025_validation,base,2025.04.22 16:05:00,EURUSD,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.3412,0.3581,0.3986,time
full2025_base,full2025_validation,base,2025.04.22 19:05:00,USDJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,1.3144,1.3144,0.6364,tp
