episode_id,anchor_event_id,market_cluster_id,symbol,shock_direction,anchor_msc,anchor_processing_msc,anchor_bid,anchor_ask,anchor_mid,initial_shock,severity,pre_m1_rms,pre_m1_count,pre_vol_status,step15d_path_class,sr_clean_001,sr_rev_001,repeat_count,same_direction_repeats,opposite_direction_repeats,max_repeat_severity,last_shock_msc,mfe,mae,time_to_mfe_ms,time_to_mae_ms,origin_recross_count,first_origin_recross_msc,realized_volatility,quote_count,average_spread,fallback_count,duplicate_same_msc,drops,capacity_losses,future_reads,backdates,episode_status,validation_status,schema_version,server_time,server_day,server_hour,session,fallback_interval_mappable,primary_episode,fold
ts15e_medium_horizon_202503_GBPUSD_mh_262,ts15e_medium_horizon_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742799352750_17398,7655,GBPUSD,LONG,1742799352750,1742799357622,1.29164,1.29184,1.29174,2e-05,1.6576178083,5.3786703e-05,10,AVAILABLE,FAILED_SHOCK_REVERSAL,False,True,0,0,0,0.0,1742799352750,0.0,0.00053,0,467250,0,,0.000316492642,565,0.0002000177,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-24 06:55:52.750000+00:00,2025-03-24,6,SERVER_HOUR_TOKYO,False,False,3
ts15e_medium_horizon_202503_USDJPY_mh_781,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742800938500_17401,7658,USDJPY,LONG,1742800938500,1742800944483,149.799,149.818,149.8085,0.0015,2.3976308823,7.0865514e-05,10,AVAILABLE,FAILED_SHOCK_REVERSAL,False,True,0,0,0,0.0,1742800938500,0.001,0.082,3050,498165,2,1742800941550.0,0.000366159448,566,0.0191749117,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-24 07:22:18.500000+00:00,2025-03-24,7,SERVER_HOUR_TOKYO,True,True,3
ts15e_medium_horizon_202503_GBPUSD_mh_263,ts15e_medium_horizon_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742802499000_17402,7659,GBPUSD,SHORT,1742802499000,1742802502423,1.29169,1.29189,1.29179,3e-05,1.6577060898,4.4534951e-05,10,AVAILABLE,DEAD_OR_TIMEOUT,False,False,0,0,0,0.0,1742802499000,0.00044,2e-05,739607,22716,7,1742802504241.0,0.000253500462,377,0.0002,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-24 07:48:19+00:00,2025-03-24,7,SERVER_HOUR_TOKYO,False,False,3
ts15e_medium_horizon_202503_USDCAD_mh_408,ts15e_medium_horizon_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742803215750_17403,7660,USDCAD,LONG,1742803215750,1742803216119,1.43442,1.43468,1.43455,5e-06,1.2394724149,4.2985139e-05,10,AVAILABLE,CLEAN_CONTINUATION,True,False,0,0,0,0.0,1742803215750,0.000335,1e-05,225604,615,3,1742803218090.0,0.000228398604,634,0.0002714038,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-24 08:00:15.750000+00:00,2025-03-24,8,SERVER_HOUR_TOKYO,True,True,3
ts15e_medium_horizon_202503_USDJPY_mh_782,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742803305500_17404,7661,USDJPY,SHORT,1742803305500,1742803312587,149.771,149.789,149.78,0.007,2.8553736801,4.8025463e-05,10,AVAILABLE,FAILED_SHOCK_REVERSAL,False,True,1,0,1,3.5396721065,1742803367000,0.0,0.0895,0,143956,0,,0.000402005972,859,0.0179080326,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-24 08:01:45.500000+00:00,2025-03-24,8,SERVER_HOUR_TOKYO,True,True,3
ts15e_medium_horizon_202503_AUDUSD_mh_354,ts15e_medium_horizon_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742803621750_17406,7663,AUDUSD,LONG,1742803621750,1742803623416,0.62759,0.62781,0.6277,1e-05,3.4897192384,0.00012962194,10,AVAILABLE,FAILED_SHOCK_REVERSAL,False,True,1,0,1,2.9906798057,1742804167500,9.5e-05,0.000185,489382,381843,23,1742803631006.0,0.000447449117,554,0.0002211191,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-24 08:07:01.750000+00:00,2025-03-24,8,SERVER_HOUR_TOKYO,True,True,3
ts15e_medium_horizon_202503_GBPUSD_mh_264,ts15e_medium_horizon_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742805655750_17408,7665,GBPUSD,LONG,1742805655750,1742805660361,1.29201,1.29221,1.29211,1e-05,2.3684133761,6.8494568e-05,10,AVAILABLE,DEAD_OR_TIMEOUT,False,False,0,0,0,0.0,1742805655750,4e-05,0.00032,12211,889032,15,1742805672376.0,0.00022856074,375,0.0002000533,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-24 08:40:55.750000+00:00,2025-03-24,8,SERVER_HOUR_TOKYO,False,False,3
ts15e_medium_horizon_202503_USDJPY_mh_783,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742805655750_17409,7665,USDJPY,SHORT,1742805655750,1742805660361,149.724,149.743,149.7335,0.001,2.8568542337,0.000142345853,10,AVAILABLE,CLEAN_CONTINUATION,True,False,0,0,0,0.0,1742805655750,0.075,0.0075,140897,805106,18,1742806434382.0,0.00037054067,726,0.017869146,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-24 08:40:55.750000+00:00,2025-03-24,8,SERVER_HOUR_TOKYO,True,True,3
ts15e_medium_horizon_202503_EURUSD_mh_176,ts15e_medium_horizon_202503_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742806625750_17412,7666,EURUSD,LONG,1742806625750,1742806626265,1.08292,1.0831,1.08301,3e-05,3.1550948026,4.4586375e-05,10,AVAILABLE,DEAD_OR_TIMEOUT,False,False,0,0,0,0.0,1742806625750,0.00021,0.00021,716410,13151,10,1742806631529.0,0.000370718185,545,0.0001801101,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-24 08:57:05.750000+00:00,2025-03-24,8,SERVER_HOUR_TOKYO,True,True,3
ts15e_medium_horizon_202503_GBPUSD_mh_265,ts15e_medium_horizon_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742806625750_17411,7666,GBPUSD,LONG,1742806625750,1742806626040,1.29209,1.29229,1.29219,0.0,3.3158882339,4.6569084e-05,10,AVAILABLE,CLEAN_CONTINUATION,True,False,0,0,0,0.0,1742806625750,0.0006,1e-05,835129,10640,2,1742806636390.0,0.000324679504,437,0.0002,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-24 08:57:05.750000+00:00,2025-03-24,8,SERVER_HOUR_TOKYO,False,False,3
ts15e_medium_horizon_202503_USDCAD_mh_409,ts15e_medium_horizon_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742806625750_17410,7666,USDCAD,SHORT,1742806625750,1742806626040,1.43445,1.43472,1.434585,0.0,1.2398009646,4.0659603e-05,10,AVAILABLE,DEAD_OR_TIMEOUT,False,False,1,1,0,1.439003312,1742807461500,0.000765,1.5e-05,530697,7868,2,1742806633618.0,0.000286291769,595,0.000264521,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-24 08:57:05.750000+00:00,2025-03-24,8,SERVER_HOUR_TOKYO,True,True,3
ts15e_medium_horizon_202503_AUDUSD_mh_355,ts15e_medium_horizon_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742806981250_17413,7667,AUDUSD,SHORT,1742806981250,1742806983764,0.62822,0.62844,0.62833,5e-06,1.692748848,0.000149754461,10,AVAILABLE,FAILED_SHOCK_REVERSAL,False,True,2,0,2,2.3895450824,1742807849500,0.000145,0.000435,392444,900411,16,1742807223614.0,0.000480911992,588,0.0002218367,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-24 09:03:01.250000+00:00,2025-03-24,9,SERVER_HOUR_LONDON,True,True,3
ts15e_medium_horizon_202503_USDJPY_mh_784,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742807444250_17414,7668,USDJPY,SHORT,1742807444250,1742807447148,149.677,149.693,149.685,0.0015,2.6872893927,7.1448541e-05,10,AVAILABLE,DEAD_OR_TIMEOUT,False,False,8,7,1,5.6600028268,1742808161750,0.1165,0.099,670386,476185,12,1742807445521.0,0.000663424001,1244,0.0177564309,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-24 09:10:44.250000+00:00,2025-03-24,9,SERVER_HOUR_LONDON,True,True,3
ts15e_medium_horizon_202503_AUDUSD_mh_356,ts15e_medium_horizon_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742808178750_17426,7676,AUDUSD,SHORT,1742808178750,1742808179629,0.62872,0.62894,0.62883,3e-05,1.6908897066,0.000138622509,10,AVAILABLE,FAILED_SHOCK_REVERSAL,False,True,0,0,0,0.0,1742808178750,0.000305,0.00015,337280,129030,27,1742808191269.0,0.000479331141,762,0.0002213517,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-24 09:22:58.750000+00:00,2025-03-24,9,SERVER_HOUR_LONDON,True,True,3
ts15e_medium_horizon_202503_USDCAD_mh_410,ts15e_medium_horizon_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742808294500_17427,7677,USDCAD,SHORT,1742808294500,1742808298200,1.43349,1.43373,1.43361,1e-05,1.3399967124,5.2106593e-05,10,AVAILABLE,CLEAN_CONTINUATION,True,False,1,0,1,1.0784341048,1742808319500,5e-05,0.0004,18342,866650,2,1742808305683.0,0.000230396961,606,0.0002621617,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-24 09:24:54.500000+00:00,2025-03-24,9,SERVER_HOUR_LONDON,True,True,3
ts15e_medium_horizon_202503_EURUSD_mh_177,ts15e_medium_horizon_202503_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742808527750_17429,7679,EURUSD,LONG,1742808527750,1742808528987,1.08379,1.08397,1.08388,1e-05,1.8733476627,0.000105001791,10,AVAILABLE,CLEAN_CONTINUATION,True,False,0,0,0,0.0,1742808527750,0.00054,0.00019,878639,103525,19,1742808544424.0,0.000427579333,575,0.000180313,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-24 09:28:47.750000+00:00,2025-03-24,9,SERVER_HOUR_LONDON,True,True,3
ts15e_medium_horizon_202503_USDJPY_mh_785,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742808551250_17430,7680,USDJPY,SHORT,1742808551250,1742808553359,149.589,149.607,149.598,0.0015,2.9729663875,0.000274807236,10,AVAILABLE,DEAD_OR_TIMEOUT,False,False,3,3,0,5.1484156081,1742808736500,0.063,0.0255,538085,52622,9,1742808659851.0,0.0004896445,1295,0.018957529,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-24 09:29:11.250000+00:00,2025-03-24,9,SERVER_HOUR_LONDON,True,True,3
ts15e_medium_horizon_202503_USDCAD_mh_411,ts15e_medium_horizon_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742809406500_17434,7682,USDCAD,SHORT,1742809406500,1742809409256,1.43342,1.43371,1.433565,2.5e-05,1.2907911341,4.9327392e-05,10,AVAILABLE,CLEAN_CONTINUATION,True,False,1,0,1,2.5815361918,1742809676250,0.000115,0.000415,35343,755933,4,1742809411895.0,0.000261603513,631,0.0002729477,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-24 09:43:26.500000+00:00,2025-03-24,9,SERVER_HOUR_LONDON,True,True,3
ts15e_medium_horizon_202503_AUDUSD_mh_357,ts15e_medium_horizon_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742809406500_17435,7682,AUDUSD,LONG,1742809406500,1742809409256,0.62888,0.62909,0.628985,1e-05,1.7905452071,0.000104460747,10,AVAILABLE,FAILED_SHOCK_REVERSAL,False,True,0,0,0,0.0,1742809406500,5e-05,0.00029,52795,751792,6,1742809440948.0,0.000434318303,573,0.0002178185,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-24 09:43:26.500000+00:00,2025-03-24,9,SERVER_HOUR_LONDON,True,True,3
ts15e_medium_horizon_202503_USDJPY_mh_786,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742810240000_17437,7684,USDJPY,SHORT,1742810240000,1742810241368,149.636,149.653,149.6445,0.0005,2.9182255151,9.7009927e-05,10,AVAILABLE,CLEAN_CONTINUATION,True,False,5,2,3,4.3487332611,1742810654000,0.0255,0.1765,204320,881224,16,1742810248654.0,0.000591898246,1347,0.0179079436,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-24 09:57:20+00:00,2025-03-24,9,SERVER_HOUR_LONDON,True,True,3
ts15e_medium_horizon_202503_USDCAD_mh_412,ts15e_medium_horizon_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742810466750_17441,7687,USDCAD,SHORT,1742810466750,1742810468487,1.43347,1.43373,1.4336,5e-06,2.1842193234,4.8369078e-05,10,AVAILABLE,CLEAN_CONTINUATION,True,False,5,3,2,2.0851174002,1742810974500,0.00076,0.00025,815179,74248,3,1742810471103.0,0.000314693896,688,0.0002675291,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-24 10:01:06.750000+00:00,2025-03-24,10,SERVER_HOUR_LONDON,True,True,3
ts15e_medium_horizon_202503_AUDUSD_mh_358,ts15e_medium_horizon_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742811055750_17449,7693,AUDUSD,LONG,1742811055750,1742811056033,0.62895,0.62917,0.62906,2e-05,1.9890504875,9.7346564e-05,10,AVAILABLE,CLEAN_CONTINUATION,True,False,2,1,1,2.7837507604,1742811568250,0.00044,0.00012,817722,34575,13,1742811056416.0,0.000465480516,630,0.0002181587,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-24 10:10:55.750000+00:00,2025-03-24,10,SERVER_HOUR_LONDON,True,True,3
ts15e_medium_horizon_202503_GBPUSD_mh_266,ts15e_medium_horizon_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742811438250_17451,7695,GBPUSD,SHORT,1742811438250,1742811439476,1.29454,1.29474,1.29464,1e-05,2.0101810019,0.000147233205,10,AVAILABLE,DEAD_OR_TIMEOUT,False,False,0,0,0,0.0,1742811438250,0.00026,0.00059,122571,824246,15,1742811439800.0,0.000468469932,885,0.0002,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-24 10:17:18.250000+00:00,2025-03-24,10,SERVER_HOUR_LONDON,False,False,3
ts15e_medium_horizon_202503_USDCAD_mh_413,ts15e_medium_horizon_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742811841750_17454,7698,USDCAD,SHORT,1742811841750,1742811842248,1.43261,1.43288,1.432745,1.5e-05,1.291513812,6.9017456e-05,10,AVAILABLE,FAILED_SHOCK_REVERSAL,False,True,3,1,2,1.7880286806,1742812254000,8e-05,0.00068,31790,829273,8,1742811844217.0,0.000276274616,684,0.0002690497,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-24 10:24:01.750000+00:00,2025-03-24,10,SERVER_HOUR_LONDON,True,True,3
ts15e_medium_horizon_202503_AUDUSD_mh_359,ts15e_medium_horizon_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742812253750_17457,7700,AUDUSD,LONG,1742812253750,1742812254104,0.62919,0.62941,0.6293,3.5e-05,1.9881372382,0.000120311784,10,AVAILABLE,CLEAN_CONTINUATION,True,False,1,1,0,1.9880582535,1742812254000,2.5e-05,0.000465,100642,624777,8,1742812262250.0,0.0004562504,589,0.0002173854,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-24 10:30:53.750000+00:00,2025-03-24,10,SERVER_HOUR_LONDON,True,True,3
ts15e_medium_horizon_202503_USDJPY_mh_787,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742813095000_17460,7701,USDJPY,SHORT,1742813095000,1742813098435,149.684,149.701,149.6925,0.002,3.1498052284,0.000147327908,10,AVAILABLE,FAILED_SHOCK_REVERSAL,False,True,1,1,0,3.0344629651,1742813425000,0.042,0.0505,898418,86622,5,1742813657215.0,0.000390823394,1005,0.0180218905,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-24 10:44:55+00:00,2025-03-24,10,SERVER_HOUR_LONDON,True,True,3
ts15e_medium_horizon_202503_EURUSD_mh_178,ts15e_medium_horizon_202503_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742813286750_17461,7702,EURUSD,LONG,1742813286750,1742813296665,1.08369,1.08387,1.08378,1e-05,2.071719688,0.00015376415,10,AVAILABLE,FAILED_SHOCK_REVERSAL,False,True,1,1,0,2.8630252224,1742814001250,0.00064,0.00044,837414,162713,13,1742813658358.0,0.000593246361,989,0.0001805561,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-24 10:48:06.750000+00:00,2025-03-24,10,SERVER_HOUR_LONDON,True,True,3
ts15e_medium_horizon_202503_USDJPY_mh_788,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742814187000_17464,7705,USDJPY,LONG,1742814187000,1742814187565,149.646,149.664,149.655,0.0035,2.750304969,0.000115212353,10,AVAILABLE,CLEAN_CONTINUATION,True,False,5,4,1,6.2595834526,1742814989250,0.0995,0.009,152647,695187,15,1742814192082.0,0.000658425405,1874,0.0175501601,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-24 11:03:07+00:00,2025-03-24,11,SERVER_HOUR_LONDON,True,True,3
ts15e_medium_horizon_202503_AUDUSD_mh_360,ts15e_medium_horizon_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742814312750_17465,7706,AUDUSD,LONG,1742814312750,1742814313221,0.6293,0.62951,0.629405,0.0,2.3860168508,0.000110686431,10,AVAILABLE,FAILED_SHOCK_REVERSAL,False,True,1,0,1,1.9882424302,1742814420500,0.00033,0.00017,587736,209507,22,1742814321403.0,0.000665724531,833,0.0002142857,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-24 11:05:12.750000+00:00,2025-03-24,11,SERVER_HOUR_LONDON,True,True,3
ts15e_medium_horizon_202503_USDCHF_mh_249,ts15e_medium_horizon_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742814398000_17466,7707,USDCHF,SHORT,1742814398000,1742814399720,0.88235,0.88259,0.88247,3e-05,3.1973252138,0.000130414987,10,AVAILABLE,PULLBACK_CONTINUATION,False,False,4,4,0,9.4304533827,1742814901750,0.00059,7.5e-05,850165,123952,15,1742814403219.0,0.000580129663,781,0.0002390781,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-24 11:06:38+00:00,2025-03-24,11,SERVER_HOUR_LONDON,True,True,3
ts15e_medium_horizon_202503_EURUSD_mh_179,ts15e_medium_horizon_202503_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742814900750_17469,7710,EURUSD,LONG,1742814900750,1742814901057,1.0849,1.0851,1.085,0.001,10.0340884886,0.000167896405,10,AVAILABLE,DEAD_OR_TIMEOUT,False,False,10,7,3,19.8638758422,1742815800750,0.00084,0.00077,553716,268927,9,1742814901305.0,0.000921848683,1192,0.0001823238,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-24 11:15:00.750000+00:00,2025-03-24,11,SERVER_HOUR_LONDON,True,True,3
ts15e_medium_horizon_202503_USDCAD_mh_414,ts15e_medium_horizon_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742814901250_17476,7710,USDCAD,SHORT,1742814901250,1742814901535,1.43297,1.43328,1.433125,6e-05,2.8322229513,0.000116839038,10,AVAILABLE,FAILED_SHOCK_REVERSAL,False,True,2,0,2,1.6893585127,1742814902500,0.0005,0.00046,552161,259997,7,1742815248089.0,0.000363189313,887,0.0002640248,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-24 11:15:01.250000+00:00,2025-03-24,11,SERVER_HOUR_LONDON,True,True,3
ts15e_medium_horizon_202503_USDJPY_mh_789,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742815381500_17489,7715,USDJPY,LONG,1742815381500,1742815381869,149.7,149.716,149.708,0.0035,3.5557561712,0.000146981247,10,AVAILABLE,DEAD_OR_TIMEOUT,False,False,4,2,2,4.1342649066,1742816161250,0.0395,0.1315,126222,736208,76,1742815382147.0,0.000588263252,1599,0.0179768605,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-24 11:23:01.500000+00:00,2025-03-24,11,SERVER_HOUR_LONDON,True,True,3
ts15e_medium_horizon_202503_USDCHF_mh_250,ts15e_medium_horizon_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742815801000_17492,7717,USDCHF,LONG,1742815801000,1742815801229,0.88201,0.88224,0.882125,6e-05,4.9507971974,0.000143547243,10,AVAILABLE,FAILED_SHOCK_REVERSAL,False,True,2,2,0,4.6274143402,1742815809250,0.000475,0.00042,485612,201008,6,1742816107056.0,0.0005887851,835,0.0002411138,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-24 11:30:01+00:00,2025-03-24,11,SERVER_HOUR_LONDON,True,True,3
ts15e_medium_horizon_202503_AUDUSD_mh_361,ts15e_medium_horizon_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742815801750_17497,7717,AUDUSD,LONG,1742815801750,1742815802076,0.62975,0.62997,0.62986,0.0,1.7890450653,0.000119556673,10,AVAILABLE,DEAD_OR_TIMEOUT,False,False,2,0,2,2.6840535884,1742815818750,2e-05,0.000465,2092,423862,4,1742815803198.0,0.000602809829,949,0.0002155427,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-24 11:30:01.750000+00:00,2025-03-24,11,SERVER_HOUR_LONDON,True,True,3
ts15e_medium_horizon_202503_EURUSD_mh_180,ts15e_medium_horizon_202503_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742815972250_17518,7725,EURUSD,LONG,1742815972250,1742815973431,1.08436,1.08454,1.08445,0.0001,2.1656896766,0.000330499586,10,AVAILABLE,CLEAN_CONTINUATION,True,False,2,1,1,2.460877663,1742816284250,0.00063,0.00035,802032,78488,6,1742816008681.0,0.000699466167,1025,0.0001804878,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-24 11:32:52.250000+00:00,2025-03-24,11,SERVER_HOUR_LONDON,True,True,3
ts15e_medium_horizon_202503_USDCAD_mh_415,ts15e_medium_horizon_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742816284500_17523,7728,USDCAD,LONG,1742816284500,1742816285206,1.43368,1.43394,1.43381,1e-05,2.0373277821,0.000125403994,10,AVAILABLE,FAILED_SHOCK_REVERSAL,False,True,0,0,0,0.0,1742816284500,1.5e-05,0.00062,23637,883138,7,1742816291325.0,0.000296280666,823,0.0002641434,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-24 11:38:04.500000+00:00,2025-03-24,11,SERVER_HOUR_LONDON,True,True,3
ts15e_medium_horizon_202503_USDJPY_mh_790,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742816983500_17525,7730,USDJPY,LONG,1742816983500,1742816987102,149.581,149.599,149.59,0.0025,2.928433814,0.00011410757,10,AVAILABLE,DEAD_OR_TIMEOUT,False,False,0,0,0,0.0,1742816983500,0.057,0.0275,480085,813514,39,1742816990216.0,0.000447640441,1387,0.0178759913,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-24 11:49:43.500000+00:00,2025-03-24,11,SERVER_HOUR_LONDON,True,True,3
ts15e_medium_horizon_202503_EURUSD_mh_181,ts15e_medium_horizon_202503_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742817208000_17526,7731,EURUSD,LONG,1742817208000,1742817209213,1.08442,1.0846,1.08451,2e-05,1.8730407422,0.000178044073,10,AVAILABLE,FAILED_SHOCK_REVERSAL,False,True,5,0,5,5.3206123203,1742817691250,1e-05,0.001175,2511,767977,4,1742817210511.0,0.00066314185,920,0.0001811304,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-24 11:53:28+00:00,2025-03-24,11,SERVER_HOUR_LONDON,True,True,3
ts15e_medium_horizon_202503_USDCAD_mh_416,ts15e_medium_horizon_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742817343500_17528,7733,USDCAD,LONG,1742817343500,1742817345015,1.4333,1.43356,1.43343,6.5e-05,1.2421148446,5.1267995e-05,10,AVAILABLE,CLEAN_CONTINUATION,True,False,2,1,1,1.8879684219,1742817363000,0.00045,0.00015,824490,22011,15,1742817346236.0,0.000313174695,767,0.0002701825,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-24 11:55:43.500000+00:00,2025-03-24,11,SERVER_HOUR_LONDON,True,True,3
ts15e_medium_horizon_202503_USDCHF_mh_251,ts15e_medium_horizon_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742818506750_17536,7737,USDCHF,LONG,1742818506750,1742818507262,0.8825,0.88274,0.88262,5e-06,2.9476826839,0.000155703604,10,AVAILABLE,DEAD_OR_TIMEOUT,False,False,1,0,1,4.4640907735,1742818546750,3e-05,0.000605,8239,897935,1,1742818529741.0,0.000423027972,658,0.000237462,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-24 12:15:06.750000+00:00,2025-03-24,12,SERVER_HOUR_LONDON,True,True,3
ts15e_medium_horizon_202503_USDCAD_mh_417,ts15e_medium_horizon_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742818719250_17538,7739,USDCAD,SHORT,1742818719250,1742818722136,1.43353,1.4338,1.433665,3e-05,2.1857766412,8.1056744e-05,10,AVAILABLE,PULLBACK_CONTINUATION,False,False,1,1,0,1.7388091467,1742819057250,0.00047,4.5e-05,723771,86703,5,1742818721608.0,0.000274855313,732,0.0002670082,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-24 12:18:39.250000+00:00,2025-03-24,12,SERVER_HOUR_LONDON,True,True,3
