"scenario","mode","entry_time","exit_time","strategy","symbol","direction","base_currency","quote_currency","wave_stage","setup_type","wave_tf","fib_zone","divergence_type","m15_confirmation_type","failure_type","wave_size_atr","retracement_ratio","extension_ratio","wave_rule_validity","wave3_break_confirmed","pivot_confirmation_delay_bars","entry_delay_from_pivot","pivot_time","pivot_confirmed_time","room_to_1r","room_to_2r","entry","exit","stop_loss","take_profit","risk_price","result_r","profit","commission","swap","net_profit","volume","reward_r","holding_bars","atr","spread_points","score","exit_reason","position_id"
"A","wave3_start_pullback_only","2025.01.16 02:15:00","2025.01.16 02:30:11","wave3_start_pullback_only","AUDJPY","SHORT","AUD","JPY","possible_wave3_start","wave3_start_pullback","H1","wave2_50_618","none","candle_reversal","wave3_unconfirmed_too_early","3.7029","0.5945","0.3493","valid_wave2","false","3","9","2025.01.15 16:00:00","2025.01.15 19:00:00","0.6547","0.6547","97.37300000","97.70700000","97.68000000","96.94400000","0.30700000","-1.0879","-25.62","0.00","0.00","-25.62","0.120","1.400","1","0.19714286","28.00","1.3827","DEAL_REASON_SL","291"
"A","wave3_start_pullback_only","2025.01.15 20:00:00","2025.01.16 04:00:00","wave3_start_pullback_only","GBPJPY","SHORT","GBP","JPY","possible_wave3_start","wave3_start_pullback","H1","wave2_382_786","none","candle_reversal","other","3.9816","0.6464","0.6930","valid_wave2","true","3","3","2025.01.15 16:00:00","2025.01.15 19:00:00","0.1019","0.1019","191.20900000","190.24600000","192.44600000","189.47700000","1.23700000","0.7785","18.57","0.00","-1.27","17.30","0.030","1.400","32","0.42621429","38.00","1.2051","DEAL_REASON_EXPERT","280"
"A","wave3_start_pullback_only","2025.01.16 03:15:00","2025.01.16 04:02:12","wave3_start_pullback_only","AUDJPY","SHORT","AUD","JPY","possible_wave3_start","wave3_start_pullback","H1","wave2_50_618","none","ma_reclaim","other","3.7029","0.5945","0.3110","valid_wave2","false","3","10","2025.01.15 16:00:00","2025.01.15 19:00:00","0.2828","0.2828","97.28400000","96.71400000","97.68000000","96.73000000","0.39600000","1.4394","33.01","0.00","0.00","33.01","0.090","1.400","3","0.19714286","28.00","1.3641","DEAL_REASON_TP","293"
"A","wave3_start_pullback_only","2025.01.15 22:45:03","2025.01.16 06:45:00","wave3_start_pullback_only","EURUSD","SHORT","EUR","USD","possible_wave3_start","wave3_start_pullback","H4","wave2_382_786","none","candle_reversal","other","3.8768","0.7455","0.0590","valid_wave2","false","3","10","2025.01.14 00:00:00","2025.01.14 12:00:00","7.3554","7.3554","1.02952000","1.02889000","1.03073000","1.02783000","0.00121000","0.5207","12.60","0.00","1.63","14.23","0.200","1.400","32","0.00345643","18.00","1.1500","DEAL_REASON_EXPERT","283"
"A","wave3_start_pullback_only","2025.01.15 23:45:00","2025.01.16 07:45:00","wave3_start_pullback_only","USDJPY","SHORT","USD","JPY","possible_wave3_start","wave3_start_pullback","H4","wave2_382_786","none","ma_reclaim","other","2.8866","0.6533","0.8378","valid_wave2","true","3","6","2025.01.14 16:00:00","2025.01.15 04:00:00","0.2994","0.2994","156.47400000","156.08200000","158.29100000","153.93000000","1.81700000","0.2157","5.02","0.00","-0.68","4.34","0.020","1.400","32","0.68142857","86.00","1.2150","DEAL_REASON_EXPERT","286"
"A","wave3_start_pullback_only","2025.01.16 00:15:00","2025.01.16 08:15:00","wave3_start_pullback_only","GBPUSD","LONG","GBP","USD","possible_wave3_start","wave3_start_pullback","H4","wave2_382_786","none","candle_reversal","wave3_unconfirmed_too_early","2.7489","0.7495","0.6804","valid_wave2","false","3","8","2025.01.14 12:00:00","2025.01.15 00:00:00","0.4849","0.4849","1.22475000","1.22113000","1.21285000","1.24141000","0.01190000","-0.3042","-7.24","0.00","0.00","-7.24","0.020","1.400","32","0.00547500","75.00","1.0242","DEAL_REASON_EXPERT","289"
"A","wave3_start_pullback_only","2025.01.16 00:15:00","2025.01.16 08:15:00","wave3_start_pullback_only","EURJPY","SHORT","EUR","JPY","possible_wave3_start","wave3_start_pullback","H4","wave2_other","none","micro_bos","other","4.8317","0.9058","0.6107","valid_wave2","false","3","5","2025.01.15 00:00:00","2025.01.15 12:00:00","0.0516","0.0516","160.88500000","160.57100000","162.97700000","157.95600000","2.09200000","0.1501","2.01","0.00","0.00","2.01","0.010","1.400","32","0.65235714","122.00","1.0026","DEAL_REASON_EXPERT","288"
"A","wave3_start_pullback_only","2025.01.16 04:00:00","2025.01.16 12:00:00","wave3_start_pullback_only","GBPJPY","SHORT","GBP","JPY","possible_wave3_start","wave3_start_pullback","H1","wave2_382_786","none","micro_bos","other","3.3986","0.4018","1.0778","valid_wave2","true","3","4","2025.01.15 23:00:00","2025.01.16 02:00:00","0.0000","0.0000","190.20800000","189.91700000","191.66200000","188.17200000","1.45400000","0.2001","3.74","0.00","0.00","3.74","0.020","1.400","32","0.38221429","38.00","1.2000","DEAL_REASON_EXPERT","295"
"A","wave3_start_pullback_only","2025.01.16 05:30:02","2025.01.16 13:30:00","wave3_start_pullback_only","AUDJPY","SHORT","AUD","JPY","possible_wave3_start","wave3_start_pullback","H4","wave2_other","none","candle_reversal","wave3_unconfirmed_too_early","3.6290","0.8666","0.6321","valid_wave2","false","3","8","2025.01.14 16:00:00","2025.01.15 04:00:00","0.0195","0.0195","96.74100000","96.75300000","98.02100000","94.94900000","1.28000000","-0.0094","-0.23","0.00","0.00","-0.23","0.030","1.400","32","0.50178571","28.00","1.0010","DEAL_REASON_EXPERT","297"
"A","wave3_start_pullback_only","2025.01.16 08:30:00","2025.01.16 16:30:00","wave3_start_pullback_only","EURUSD","LONG","EUR","USD","possible_wave3_start","wave3_start_pullback","H4","wave2_50_618","none","ma_reclaim","wave3_unconfirmed_too_early","4.9279","0.5393","0.1307","valid_wave2","false","3","3","2025.01.15 16:00:00","2025.01.16 04:00:00","1.7589","1.7589","1.02896000","1.02740000","1.02531000","1.03407000","0.00365000","-0.4274","-9.36","0.00","0.00","-9.36","0.060","1.400","32","0.00358571","18.00","1.4379","DEAL_REASON_EXPERT","302"
"A","wave3_start_pullback_only","2025.01.16 08:45:00","2025.01.16 16:45:00","wave3_start_pullback_only","GBPUSD","SHORT","GBP","USD","possible_wave3_start","wave3_start_pullback","H1","wave2_382_786","none","ma_reclaim","other","4.1792","0.4849","0.3472","valid_wave2","false","3","5","2025.01.16 02:00:00","2025.01.16 05:00:00","2.0946","2.0946","1.22142000","1.21950000","1.22512000","1.21623000","0.00370000","0.5189","11.52","0.00","0.00","11.52","0.060","1.400","32","0.00269429","20.00","1.1047","DEAL_REASON_EXPERT","303"
"A","wave3_start_pullback_only","2025.01.16 09:45:00","2025.01.16 17:45:00","wave3_start_pullback_only","USDJPY","SHORT","USD","JPY","possible_wave3_start","wave3_start_pullback","H4","wave2_382_786","none","ma_reclaim","other","2.8866","0.6533","1.0574","valid_wave2","true","3","9","2025.01.14 16:00:00","2025.01.15 04:00:00","0.3840","0.3840","156.05900000","155.44900000","158.29100000","152.93400000","2.23200000","0.2733","3.92","0.00","0.00","3.92","0.010","1.400","32","0.68142857","16.00","1.2192","DEAL_REASON_EXPERT","304"
"A","wave3_start_pullback_only","2025.01.16 16:30:00","2025.01.16 18:08:26","wave3_start_pullback_only","EURUSD","LONG","EUR","USD","possible_wave3_start","wave3_start_pullback","H4","wave2_50_618","none","ma_reclaim","other","4.9279","0.5393","0.1262","valid_wave2","false","3","5","2025.01.15 16:00:00","2025.01.16 04:00:00","3.4361","3.4361","1.02758000","1.03077000","1.02531000","1.03076000","0.00227000","1.4053","31.90","0.00","0.00","31.90","0.100","1.400","6","0.00358571","18.00","1.5000","DEAL_REASON_TP","311"
"A","wave3_start_pullback_only","2025.01.16 10:15:00","2025.01.16 18:15:00","wave3_start_pullback_only","EURJPY","SHORT","EUR","JPY","possible_wave3_start","wave3_start_pullback","H4","wave2_other","none","ma_reclaim","other","4.8317","0.9058","0.7516","valid_wave2","false","3","7","2025.01.15 00:00:00","2025.01.15 12:00:00","0.3490","0.3490","160.57000000","159.92600000","162.97700000","157.20000000","2.40700000","0.2676","4.14","0.00","0.00","4.14","0.010","1.400","32","0.65235714","30.00","1.0174","DEAL_REASON_EXPERT","305"
"A","wave3_start_pullback_only","2025.01.16 19:00:00","2025.01.16 19:45:03","wave3_start_pullback_only","EURJPY","LONG","EUR","JPY","possible_wave3_start","wave3_start_pullback","H1","wave2_382_786","none","ma_reclaim","wave3_unconfirmed_too_early","3.5760","0.7423","0.0903","valid_wave2","false","3","6","2025.01.16 12:00:00","2025.01.16 15:00:00","14.9505","14.9505","160.15800000","159.97600000","159.97600000","160.41300000","0.18200000","-1.0000","-24.59","0.00","0.00","-24.59","0.210","1.400","3","0.31907143","30.00","1.1500","DEAL_REASON_SL","317"
"A","wave3_start_pullback_only","2025.01.16 12:45:00","2025.01.16 20:45:00","wave3_start_pullback_only","GBPJPY","SHORT","GBP","JPY","possible_wave3_start","wave3_start_pullback","H1","wave2_50_618","none","candle_reversal","wave3_unconfirmed_too_early","5.6563","0.6143","0.5780","valid_wave2","false","3","3","2025.01.16 08:00:00","2025.01.16 11:00:00","0.1126","0.1126","189.93200000","190.00600000","190.96200000","188.48900000","1.03000000","-0.0718","-1.43","0.00","0.00","-1.43","0.030","1.400","32","0.31628571","38.00","1.3556","DEAL_REASON_EXPERT","307"
"A","wave3_start_pullback_only","2025.01.16 13:30:00","2025.01.16 21:30:00","wave3_start_pullback_only","AUDJPY","SHORT","AUD","JPY","possible_wave3_start","wave3_start_pullback","H1","wave2_50_618","none","candle_reversal","other","5.4340","0.5045","0.3991","valid_wave2","false","3","3","2025.01.16 09:00:00","2025.01.16 12:00:00","0.3387","0.3387","96.72500000","96.45700000","97.16200000","96.11300000","0.43700000","0.6133","13.79","0.00","0.00","13.79","0.080","1.400","32","0.20242857","28.00","1.3669","DEAL_REASON_EXPERT","309"
"A","wave3_start_pullback_only","2025.01.16 18:30:00","2025.01.17 02:30:00","wave3_start_pullback_only","EURUSD","LONG","EUR","USD","possible_wave3_start","wave3_start_pullback","H4","wave2_50_618","none","candle_reversal","wave3_unconfirmed_too_early","4.9279","0.5393","0.1262","valid_wave2","false","3","5","2025.01.15 16:00:00","2025.01.16 04:00:00","1.1245","1.1245","1.03005000","1.02999000","1.02531000","1.03668000","0.00474000","-0.0127","-0.30","0.00","-0.30","-0.60","0.050","1.400","32","0.00358571","18.00","1.4062","DEAL_REASON_EXPERT","316"
"A","wave3_start_pullback_only","2025.01.16 20:00:03","2025.01.17 04:00:00","wave3_start_pullback_only","EURJPY","SHORT","EUR","JPY","possible_wave3_start","wave3_start_pullback","H1","wave2_50_618","none","candle_reversal","target_blocked","2.4766","0.6151","0.8087","valid_wave2","true","3","3","2025.01.16 16:00:00","2025.01.16 19:00:00","0.1734","0.1734","159.85800000","159.96700000","160.59600000","158.82400000","0.73800000","-0.1477","-3.51","0.00","-0.33","-3.84","0.050","1.400","32","0.34200000","32.00","1.5587","DEAL_REASON_EXPERT","319"
"A","wave3_start_pullback_only","2025.01.16 20:45:00","2025.01.17 04:45:00","wave3_start_pullback_only","GBPJPY","SHORT","GBP","JPY","possible_wave3_start","wave3_start_pullback","H1","wave2_382_786","none","candle_reversal","wave3_unconfirmed_too_early","2.6677","0.6588","0.4726","valid_wave2","false","3","5","2025.01.16 14:00:00","2025.01.16 17:00:00","0.3258","0.3258","189.96800000","190.16700000","190.58800000","189.10100000","0.62000000","-0.3210","-7.68","0.00","-0.85","-8.53","0.060","1.400","32","0.43071429","38.00","1.0163","DEAL_REASON_EXPERT","321"
"A","wave3_start_pullback_only","2025.01.16 21:30:00","2025.01.17 05:30:01","wave3_start_pullback_only","AUDJPY","SHORT","AUD","JPY","possible_wave3_start","wave3_start_pullback","H1","wave2_50_618","none","micro_bos","target_blocked","2.4335","0.5679","0.8436","valid_wave2","true","3","3","2025.01.16 17:00:00","2025.01.16 20:00:00","0.0000","0.0000","96.42900000","96.50400000","96.95200000","95.69700000","0.52300000","-0.1434","-3.38","0.00","-0.58","-3.96","0.070","1.400","32","0.19971429","28.00","1.5500","DEAL_REASON_EXPERT","323"
"A","wave3_start_pullback_only","2025.01.17 08:15:00","2025.01.17 09:02:08","wave3_start_pullback_only","GBPJPY","SHORT","GBP","JPY","possible_wave3_start","wave3_start_pullback","H1","wave2_382_786","none","ma_reclaim","other","2.5977","0.6616","0.1855","valid_wave2","false","3","3","2025.01.17 04:00:00","2025.01.17 07:00:00","1.7061","1.7061","190.01900000","189.66500000","190.26400000","189.67600000","0.24500000","1.4449","34.16","0.00","0.00","34.16","0.150","1.400","3","0.35492857","38.00","1.0853","DEAL_REASON_TP","331"
"A","wave3_start_pullback_only","2025.01.17 04:15:00","2025.01.17 09:28:30","wave3_start_pullback_only","GBPUSD","LONG","GBP","USD","possible_wave3_start","wave3_start_pullback","H4","wave2_382_786","none","ma_reclaim","wave3_unconfirmed_too_early","3.3197","0.7792","0.3430","valid_wave2","false","3","3","2025.01.16 12:00:00","2025.01.17 00:00:00","0.9702","0.9702","1.22368000","1.21653000","1.21663000","1.23355000","0.00705000","-1.0142","-21.45","0.00","0.00","-21.45","0.030","1.400","20","0.00507571","20.00","1.0485","DEAL_REASON_SL","327"
"A","wave3_start_pullback_only","2025.01.17 02:45:00","2025.01.17 10:45:01","wave3_start_pullback_only","EURUSD","LONG","EUR","USD","possible_wave3_start","wave3_start_pullback","H4","wave2_50_618","none","ma_reclaim","wave3_unconfirmed_too_early","4.9279","0.5393","0.2388","valid_wave2","false","3","7","2025.01.15 16:00:00","2025.01.16 04:00:00","0.9218","0.9218","1.03055000","1.02953000","1.02531000","1.03788000","0.00524000","-0.1947","-4.08","0.00","0.00","-4.08","0.040","1.400","32","0.00358571","18.00","1.3961","DEAL_REASON_EXPERT","325"
"A","wave3_start_pullback_only","2025.01.17 05:30:01","2025.01.17 13:30:00","wave3_start_pullback_only","AUDJPY","SHORT","AUD","JPY","possible_wave3_start","wave3_start_pullback","H1","wave2_50_618","none","ma_reclaim","target_blocked","2.4335","0.5679","0.7819","valid_wave2","true","3","11","2025.01.16 17:00:00","2025.01.16 20:00:00","0.4864","0.4864","96.47500000","96.54900000","96.95200000","95.80700000","0.47700000","-0.1551","-3.80","0.00","0.00","-3.80","0.080","1.400","32","0.19971429","29.00","1.5743","DEAL_REASON_EXPERT","330"
"A","wave3_start_pullback_only","2025.01.17 09:15:00","2025.01.17 16:42:06","wave3_start_pullback_only","GBPJPY","SHORT","GBP","JPY","possible_wave3_start","wave3_start_pullback","H1","wave2_382_786","none","ma_reclaim","wave3_unconfirmed_too_early","2.5977","0.6616","0.0911","valid_wave2","false","3","4","2025.01.17 04:00:00","2025.01.17 07:00:00","0.0000","0.0000","189.50000000","190.26400000","190.26400000","188.43000000","0.76400000","-1.0000","-24.47","0.00","0.00","-24.47","0.050","1.400","29","0.35492857","38.00","1.0000","DEAL_REASON_SL","333"
"A","wave3_start_pullback_only","2025.01.17 11:45:00","2025.01.17 17:05:28","wave3_start_pullback_only","EURUSD","SHORT","EUR","USD","possible_wave3_start","wave3_start_pullback","H4","wave2_50_618","none","candle_reversal","wave3_unconfirmed_too_early","2.8854","0.5855","0.2288","valid_wave2","false","3","3","2025.01.16 16:00:00","2025.01.17 04:00:00","1.2029","1.2029","1.02917000","1.03194000","1.03193000","1.02531000","0.00276000","-1.0036","-22.16","0.00","0.00","-22.16","0.080","1.400","21","0.00330286","18.00","1.4101","DEAL_REASON_SL","338"
"A","wave3_start_pullback_only","2025.01.17 09:30:00","2025.01.17 17:30:00","wave3_start_pullback_only","GBPUSD","SHORT","GBP","USD","possible_wave3_start","wave3_start_pullback","H4","wave2_382_786","none","micro_bos","wave3_unconfirmed_too_early","2.5365","0.6519","0.3290","valid_wave2","false","3","3","2025.01.16 16:00:00","2025.01.17 04:00:00","0.0856","0.0856","1.21680000","1.22082000","1.22673000","1.20290000","0.00993000","-0.4048","-8.04","0.00","0.00","-8.04","0.020","1.400","32","0.00517643","20.00","1.0043","DEAL_REASON_EXPERT","335"
"A","wave3_start_pullback_only","2025.01.17 10:00:00","2025.01.17 18:00:00","wave3_start_pullback_only","USDJPY","SHORT","USD","JPY","possible_wave3_start","wave3_start_pullback","H4","wave2_382_786","none","ma_reclaim","target_blocked","2.8866","0.6533","1.3381","valid_wave2","true","3","15","2025.01.14 16:00:00","2025.01.15 04:00:00","0.2372","0.2372","155.60600000","156.11600000","158.29100000","151.84700000","2.68500000","-0.1899","-3.27","0.00","0.00","-3.27","0.010","1.400","32","0.68142857","20.00","1.2119","DEAL_REASON_EXPERT","336"
"A","wave3_start_pullback_only","2025.01.17 13:30:00","2025.01.17 21:30:01","wave3_start_pullback_only","AUDJPY","SHORT","AUD","JPY","possible_wave3_start","wave3_start_pullback","H4","wave2_other","none","micro_bos","wave3_unconfirmed_too_early","3.6290","0.8666","0.7463","valid_wave2","false","3","16","2025.01.14 16:00:00","2025.01.15 04:00:00","0.1853","0.1853","96.52100000","96.86300000","98.02100000","94.42100000","1.50000000","-0.2280","-4.38","0.00","0.00","-4.38","0.020","1.400","32","0.50178571","28.00","1.0093","DEAL_REASON_EXPERT","340"
"A","wave3_start_pullback_only","2025.01.17 18:15:03","2025.01.20 02:15:00","wave3_start_pullback_only","EURUSD","SHORT","EUR","USD","possible_wave3_start","wave3_start_pullback","H4","wave2_50_618","none","ma_reclaim","wave3_unconfirmed_too_early","2.8854","0.5855","0.2613","valid_wave2","false","3","5","2025.01.16 16:00:00","2025.01.17 04:00:00","1.0471","1.0471","1.02896000","1.02908000","1.03193000","1.02481000","0.00297000","-0.0404","-0.96","0.00","0.22","-0.74","0.080","1.400","32","0.00330286","18.00","1.4024","DEAL_REASON_EXPERT","347"
"A","wave3_start_pullback_only","2025.01.17 18:15:00","2025.01.20 02:15:00","wave3_start_pullback_only","GBPUSD","SHORT","GBP","USD","possible_wave3_start","wave3_start_pullback","H1","wave2_50_618","none","ma_reclaim","other","6.3009","0.5622","0.1898","valid_wave2","false","3","4","2025.01.17 13:00:00","2025.01.17 16:00:00","1.0709","1.0709","1.21901000","1.21847000","1.22183000","1.21507000","0.00282000","0.1915","4.32","0.00","-0.08","4.24","0.080","1.400","32","0.00158071","20.00","1.4035","DEAL_REASON_EXPERT","346"
"A","wave3_start_pullback_only","2025.01.17 18:15:00","2025.01.20 02:15:00","wave3_start_pullback_only","USDJPY","LONG","USD","JPY","possible_wave3_start","wave3_start_pullback","H1","wave2_50_618","none","candle_reversal","other","3.4633","0.5046","0.7993","valid_wave2","true","3","6","2025.01.17 11:00:00","2025.01.17 14:00:00","0.6489","0.6489","156.18900000","156.19100000","155.36300000","157.34500000","0.82600000","0.0024","0.05","0.00","0.19","0.24","0.040","1.400","32","0.25178571","16.00","1.5824","DEAL_REASON_EXPERT","345"
"A","wave3_start_pullback_only","2025.01.17 21:45:00","2025.01.20 05:45:02","wave3_start_pullback_only","AUDJPY","SHORT","AUD","JPY","possible_wave3_start","wave3_start_pullback","H4","wave2_other","none","micro_bos","wave3_unconfirmed_too_early","3.6290","0.8666","0.5535","valid_wave2","false","3","18","2025.01.14 16:00:00","2025.01.15 04:00:00","0.5845","0.5845","96.77900000","96.78600000","98.02100000","95.04000000","1.24200000","-0.0056","-0.13","0.00","-0.25","-0.38","0.030","1.400","32","0.50178571","28.00","1.0292","DEAL_REASON_EXPERT","349"
