"path","classification","action","reason","sha256"
"reports/backtest/runs/20260822_tickshock_execution_revision/ExpectedValue_MultiCurrency_TickShockResearch_revision_202503.set","tick_shock_evidence","commit","Preserved in a Step 1 logical pre-checkpoint commit","31D0DDFF3044F33F6C09384DCBBA0B8E1673B05FC21BCA149A40AC6B49C5775C"
"reports/backtest/runs/20260822_tickshock_execution_revision/ExpectedValue_MultiCurrency_TickShockResearch_revision_202503_report.html","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","A5B9F875D6EBB80F7309C2E6F13D749CDA66DB788D0BD0D1BFE5B2275A1C422A"
"reports/backtest/runs/20260822_tickshock_execution_revision/ExpectedValue_MultiCurrency_TickShockResearch_revision_202503_report.html.meta.json","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","D4D23AAE82E21016B34E63AFAA426E58DA18B862B4F1128067A76F39512EDFAA"
"reports/backtest/runs/20260822_tickshock_execution_revision/ExpectedValue_MultiCurrency_TickShockResearch_revision_202503_report.png","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","06AA980FBE864302877DDB986E353149C546CFF30EF6FD8B46241A7E63E5C4E4"
"reports/backtest/runs/20260822_tickshock_execution_revision/ExpectedValue_MultiCurrency_TickShockResearch_revision_202503_report-holding.png","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","420B97960777DF5CBF9051CA5847F1E510B4B403B710B00C9FA65D88215F2DFC"
"reports/backtest/runs/20260822_tickshock_execution_revision/ExpectedValue_MultiCurrency_TickShockResearch_revision_202503_report-hst.png","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","5B9668EF6D82EA20EEAB5B71848E8888EE466AA0F86591E14A7DC58584E5F2B9"
"reports/backtest/runs/20260822_tickshock_execution_revision/ExpectedValue_MultiCurrency_TickShockResearch_revision_202503_report-mfemae.png","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","2A4950F6229528D0560066BF71D09891FFA6CFEB50C555BDA8DF0896C35C7512"
"reports/backtest/runs/20260822_tickshock_execution_revision/ExpectedValue_MultiCurrency_TickShockResearch_revision_smoke.ini","tick_shock_evidence","commit","Preserved in a Step 1 logical pre-checkpoint commit","CB2DF7D1DA0D334218BD874DC75461D916E760B6508C4F5BFE0C3A2152C7D9D2"
"reports/backtest/runs/20260822_tickshock_execution_revision/ExpectedValue_TickShock_order_harness_v2_commission_order_reachability.csv","tick_shock_evidence","commit","Preserved in a Step 1 logical pre-checkpoint commit","4B9543C55F490D68F08D25CD9DD46B2E11D425B473A203CD68600592D7179AA4"
"reports/backtest/runs/20260822_tickshock_execution_revision/ExpectedValue_TickShock_OrderReachability_revision.ini","tick_shock_evidence","commit","Preserved in a Step 1 logical pre-checkpoint commit","07FB2CFBE3C15489688AC495C6447D542517A012FD2320F7B640C8BC12B7671F"
"reports/backtest/runs/20260822_tickshock_execution_revision/ExpectedValue_TickShock_OrderReachability_revision.set","tick_shock_evidence","commit","Preserved in a Step 1 logical pre-checkpoint commit","29C892649812EC58877139D84DDFF56173ADCD4086CFCD5384EFEABB54B5D796"
"reports/backtest/runs/20260822_tickshock_execution_revision/ExpectedValue_TickShock_OrderReachability_revision_report.html","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","74C9B80A1EDF68F0E037C7B5A585238981C7120CC1C47C3553DC23F0C1BC5630"
"reports/backtest/runs/20260822_tickshock_execution_revision/ExpectedValue_TickShock_OrderReachability_revision_report.html.meta.json","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","387B6C16FAD502680CD3F89A73AC31D023BF10D9C0E3FB4FC8DB14C2960BA061"
"reports/backtest/runs/20260822_tickshock_execution_revision/ExpectedValue_TickShock_OrderReachability_revision_report.png","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","EDFE470AB1A346FF13D63ED04979F64143D1A30EC20CED9E94007586BB0708E8"
"reports/backtest/runs/20260822_tickshock_execution_revision/ExpectedValue_TickShock_OrderReachability_revision_report-holding.png","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","5EFD425A51144EE0A38F50FB9D40F2AA8359AFE67DBE2CA5ACCE9127B568109E"
"reports/backtest/runs/20260822_tickshock_execution_revision/ExpectedValue_TickShock_OrderReachability_revision_report-hst.png","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","CFF1A04270251D424FF0805AE492D8A1CB4118A70A7D40D2CFAB5E95B9BCE79D"
"reports/backtest/runs/20260822_tickshock_execution_revision/ExpectedValue_TickShock_OrderReachability_revision_report-mfemae.png","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","FFF90110265E7A3E1A3B9A5B63D7D7AC49D723A9D80533C895C0615FD7268E43"
"reports/backtest/runs/20260822_tickshock_execution_revision/ExpectedValue_TickShock_research_v3_execution_revision_research_reachability.csv","tick_shock_evidence","commit","Preserved in a Step 1 logical pre-checkpoint commit","944F9D8AC211DA894AA5195DF9FC5EDF3E6CA0926D77C25C0E0E14B1F7EF83D4"
"reports/backtest/runs/20260822_tickshock_execution_revision/ExpectedValue_TickShock_ResearchReachability_revision.ini","tick_shock_evidence","commit","Preserved in a Step 1 logical pre-checkpoint commit","80337E8029E4A6599AE532DB292882022F20911C4CA40A6CA8733A83B2ACC85E"
"reports/backtest/runs/20260822_tickshock_execution_revision/ExpectedValue_TickShock_ResearchReachability_revision.set","tick_shock_evidence","commit","Preserved in a Step 1 logical pre-checkpoint commit","CF2095304F39546A7E9A07A265BACB06C419143DEF4B3EAA55E50A12028F676D"
"reports/backtest/runs/20260822_tickshock_execution_revision/ExpectedValue_TickShock_ResearchReachability_revision_report.html","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","C367BDABF0740FF5DEFBA8A17A76CA9A0DA2CD740FE18313D335AED4549844AA"
"reports/backtest/runs/20260822_tickshock_execution_revision/ExpectedValue_TickShock_ResearchReachability_revision_report.html.meta.json","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","1B95C532793787E5C59C3DF5A8B9E8DC1DC58C88B33EA9CD7534FEA312850853"
"reports/backtest/runs/20260822_tickshock_execution_revision/ExpectedValue_TickShock_ResearchReachability_revision_report.png","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","06AA980FBE864302877DDB986E353149C546CFF30EF6FD8B46241A7E63E5C4E4"
"reports/backtest/runs/20260822_tickshock_execution_revision/ExpectedValue_TickShock_ResearchReachability_revision_report-holding.png","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","420B97960777DF5CBF9051CA5847F1E510B4B403B710B00C9FA65D88215F2DFC"
"reports/backtest/runs/20260822_tickshock_execution_revision/ExpectedValue_TickShock_ResearchReachability_revision_report-hst.png","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","5B9668EF6D82EA20EEAB5B71848E8888EE466AA0F86591E14A7DC58584E5F2B9"
"reports/backtest/runs/20260822_tickshock_execution_revision/ExpectedValue_TickShock_ResearchReachability_revision_report-mfemae.png","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","2A4950F6229528D0560066BF71D09891FFA6CFEB50C555BDA8DF0896C35C7512"
"reports/backtest/runs/20260822_tickshock_execution_revision/summary.csv","tick_shock_evidence","commit","Preserved in a Step 1 logical pre-checkpoint commit","3CED2C22045F5911445E895BD2A55386BD8CB5DA28D6606AC7C283C5FEEFA17A"
"reports/backtest/runs/20260822_tickshock_execution_revision/summary.md","tick_shock_evidence","commit","Preserved in a Step 1 logical pre-checkpoint commit","D5C3CA7D19B9C1158C5B8A1C57AC1AACB1F023D7EA68AC81731331AE04FE2967"
"reports/backtest/runs/20260822_tickshock_execution_revision/symbol_specs.csv","tick_shock_evidence","commit","Preserved in a Step 1 logical pre-checkpoint commit","629B721ABE1F4756597B2155EA7C3E08B9D05A88EF6E685FA5CC575D7C793AB0"
"reports/backtest/runs/20260822_tickshock_execution_revision/tester-journal-excerpt.txt","secret_risk","exclude","Contains an absolute MT5 Tester cache/log path; evidence is summarized elsewhere","A99A295C977B1D345A78DF25C177588AB3846C4E906B78BFBD8DB68FEEACA8BF"
"reports/backtest/runs/20260822_tickshock_execution_revision/tick_quality.csv","tick_shock_evidence","commit","Preserved in a Step 1 logical pre-checkpoint commit","ABE0DC22294F3D584329B9069F06FA5A1DCA7683D3BC78A53F2BF989A60635AC"
"reports/backtest/runs/20260822_tickshock_execution_revision/trades.csv","tick_shock_evidence","commit","Preserved in a Step 1 logical pre-checkpoint commit","69DFAB285053561A1B3B95776103D8CEEB380E1963FE3C407392E6C216A729C6"
"reports/backtest/runs/20260822_tickshock_realizable_execution/compile-order-harness-p0.log","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","179A44D5B578ACF1251E4DD40A3B5D1449A962DA0CBC1EB54CA0536FD1E0B4E5"
"reports/backtest/runs/20260822_tickshock_realizable_execution/compile-research-final.log","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","3AAF12D7A651CF24682B19BB702FDD9B88B61C0623C8E872049E483F6F124B12"
"reports/backtest/runs/20260822_tickshock_realizable_execution/compile-research-harness-p0.log","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","FABAA1C68F7E6BD18BD021156EA5F726E9EAFB2B9BA9B0245A8EE7C8F3527CB3"
"reports/backtest/runs/20260822_tickshock_realizable_execution/compile-research-p0.log","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","B12C80DCF3FFC6DDA6540ECD3DC00AD33FD5969F6849473F8E2BB3EE122618F8"
"reports/backtest/runs/20260822_tickshock_realizable_execution/csv-recount-validation.csv","tick_shock_evidence","commit","Preserved in a Step 1 logical pre-checkpoint commit","366D61506959BD50BC15ED5DD9C30E70C1EAB6CB9B9E2962A469D395946C3758"
"reports/backtest/runs/20260822_tickshock_realizable_execution/events.csv","tick_shock_evidence","commit","Preserved in a Step 1 logical pre-checkpoint commit","EAC7BBEBFF71CAFC70576A4E4D06D9BD6EFAF5BF34E8A4826284EB754986E2A1"
"reports/backtest/runs/20260822_tickshock_realizable_execution/ExpectedValue_MultiCurrency_TickShockResearch_realizable_202503.ini","tick_shock_evidence","commit","Preserved in a Step 1 logical pre-checkpoint commit","5486E151586B949472A3E51A9581A252484EECE8F7F37D8F2FFD7ADF22EC846C"
"reports/backtest/runs/20260822_tickshock_realizable_execution/ExpectedValue_MultiCurrency_TickShockResearch_realizable_202503_report.html","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","D705151115E7E9D2E34E935FECC9B929CE447BCEDA1B45EB3A0F3C168BE3F267"
"reports/backtest/runs/20260822_tickshock_realizable_execution/ExpectedValue_MultiCurrency_TickShockResearch_realizable_202503_report.html.meta.json","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","106A2C8700B5BAE7A923259D416A2473AB7216F8132BB204ADE6ADCF74A5618B"
"reports/backtest/runs/20260822_tickshock_realizable_execution/ExpectedValue_MultiCurrency_TickShockResearch_realizable_202503_report.png","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","06AA980FBE864302877DDB986E353149C546CFF30EF6FD8B46241A7E63E5C4E4"
"reports/backtest/runs/20260822_tickshock_realizable_execution/ExpectedValue_MultiCurrency_TickShockResearch_realizable_202503_report-holding.png","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","420B97960777DF5CBF9051CA5847F1E510B4B403B710B00C9FA65D88215F2DFC"
"reports/backtest/runs/20260822_tickshock_realizable_execution/ExpectedValue_MultiCurrency_TickShockResearch_realizable_202503_report-hst.png","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","5B9668EF6D82EA20EEAB5B71848E8888EE466AA0F86591E14A7DC58584E5F2B9"
"reports/backtest/runs/20260822_tickshock_realizable_execution/ExpectedValue_MultiCurrency_TickShockResearch_realizable_202503_report-mfemae.png","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","2A4950F6229528D0560066BF71D09891FFA6CFEB50C555BDA8DF0896C35C7512"
"reports/backtest/runs/20260822_tickshock_realizable_execution/ExpectedValue_TickShock_OrderReachability_observation_truth.ini","tick_shock_evidence","commit","Preserved in a Step 1 logical pre-checkpoint commit","557A95AA7A122851F3E657B56B4C49021D9493B10AD7218EF4FE0C505C8690CC"
"reports/backtest/runs/20260822_tickshock_realizable_execution/ExpectedValue_TickShock_OrderReachability_observation_truth_report.html","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","EFE305680702706C5537E58A4A1527CD23BE5F36CE2462E68D90F20515DE616E"
"reports/backtest/runs/20260822_tickshock_realizable_execution/ExpectedValue_TickShock_OrderReachability_observation_truth_report.html.meta.json","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","F60C7238831E9774A381785F34B1707B523F334E09A6F71D729485CE30BDBECD"
"reports/backtest/runs/20260822_tickshock_realizable_execution/ExpectedValue_TickShock_OrderReachability_observation_truth_report.png","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","7CD461A03192A834A3A64EC63B1EDCFA58D6B4D3E0942F914C330929F3C78E1D"
"reports/backtest/runs/20260822_tickshock_realizable_execution/ExpectedValue_TickShock_OrderReachability_observation_truth_report-holding.png","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","75E9FAE04A091EF001AD1DA921B5C235FEA906CE7BB0A28C7B39F6AED06FA6FE"
"reports/backtest/runs/20260822_tickshock_realizable_execution/ExpectedValue_TickShock_OrderReachability_observation_truth_report-hst.png","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","57508A7E3C1025BE231B400E7A072F2164C10EC7193D6C54F53E11807DE74EED"
"reports/backtest/runs/20260822_tickshock_realizable_execution/ExpectedValue_TickShock_OrderReachability_observation_truth_report-mfemae.png","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","6DF0870B726DCC2814F14058E009BF7ABB25A97884C0CF7BC46C63EB1D1EF5C1"
"reports/backtest/runs/20260822_tickshock_realizable_execution/ExpectedValue_TickShock_ResearchReachability_production_path.ini","tick_shock_evidence","commit","Preserved in a Step 1 logical pre-checkpoint commit","B4BED5AD1B4AEA3CD20D3116B79D90148F0A964B6CBDD1265E36477B794CBD95"
"reports/backtest/runs/20260822_tickshock_realizable_execution/ExpectedValue_TickShock_ResearchReachability_production_path_report.html","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","D34BD24696424EFF9217E51D413695D65C866DCEABA80F26193675E65A1891B3"
"reports/backtest/runs/20260822_tickshock_realizable_execution/ExpectedValue_TickShock_ResearchReachability_production_path_report.html.meta.json","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","FA645303BF9A5AF39E06087AB7AB539C81377778F63C6FFAFF5C14897B3131E0"
"reports/backtest/runs/20260822_tickshock_realizable_execution/ExpectedValue_TickShock_ResearchReachability_production_path_report.png","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","06AA980FBE864302877DDB986E353149C546CFF30EF6FD8B46241A7E63E5C4E4"
"reports/backtest/runs/20260822_tickshock_realizable_execution/ExpectedValue_TickShock_ResearchReachability_production_path_report-holding.png","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","420B97960777DF5CBF9051CA5847F1E510B4B403B710B00C9FA65D88215F2DFC"
"reports/backtest/runs/20260822_tickshock_realizable_execution/ExpectedValue_TickShock_ResearchReachability_production_path_report-hst.png","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","5B9668EF6D82EA20EEAB5B71848E8888EE466AA0F86591E14A7DC58584E5F2B9"
"reports/backtest/runs/20260822_tickshock_realizable_execution/ExpectedValue_TickShock_ResearchReachability_production_path_report-mfemae.png","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","2A4950F6229528D0560066BF71D09891FFA6CFEB50C555BDA8DF0896C35C7512"
"reports/backtest/runs/20260822_tickshock_realizable_execution/order-reachability.csv","tick_shock_evidence","commit","Preserved in a Step 1 logical pre-checkpoint commit","8881A5ABBBBE820B9E76643E1B56B1BE950FD7AFF2C15AA191658FDA0ED18DB9"
"reports/backtest/runs/20260822_tickshock_realizable_execution/research-reachability.csv","tick_shock_evidence","commit","Preserved in a Step 1 logical pre-checkpoint commit","E59A11AB9E7BD31D3C2C5CAA6A839C4AF090715318AA95DC583D4C5E6AE06864"
"reports/backtest/runs/20260822_tickshock_realizable_execution/sha256.txt","tick_shock_evidence","commit","Preserved in a Step 1 logical pre-checkpoint commit","463ACDAF51B6250F20E44C5F6944714B0050FFF3E2E5F98D685E4A44B586C53E"
"reports/backtest/runs/20260822_tickshock_realizable_execution/summary.csv","tick_shock_evidence","commit","Preserved in a Step 1 logical pre-checkpoint commit","3AADFE299C94B98D201BFC566248FC60701D9FF9927A931F45BE4F2893DAB23D"
"reports/backtest/runs/20260822_tickshock_realizable_execution/summary.md","tick_shock_evidence","commit","Preserved in a Step 1 logical pre-checkpoint commit","9043A771322F5F83BCA0207D63D50803F7980AF6A8CBCCBCF0EDCCE9EAAA38C9"
"reports/backtest/runs/20260822_tickshock_realizable_execution/symbol_specs.csv","tick_shock_evidence","commit","Preserved in a Step 1 logical pre-checkpoint commit","0F613577AC822AC79985792E359DF284DC224DD70B350170CDF3F058858555E7"
"reports/backtest/runs/20260822_tickshock_realizable_execution/tester-journal-excerpt.txt","tick_shock_evidence","commit","Preserved in a Step 1 logical pre-checkpoint commit","F8A9E0E495E06BEBB98E26574DB2844F204B323DEEE306D61AB40BA965B44BFA"
"reports/backtest/runs/20260822_tickshock_realizable_execution/tick_quality.csv","tick_shock_evidence","commit","Preserved in a Step 1 logical pre-checkpoint commit","084F8F6188BCB37611DA5B8943055B16CEDC9777E5216884DD7FF8A72A413ED4"
"reports/backtest/runs/20260822_tickshock_realizable_execution/trades.csv","tick_shock_evidence","commit","Preserved in a Step 1 logical pre-checkpoint commit","69DFAB285053561A1B3B95776103D8CEEB380E1963FE3C407392E6C216A729C6"
"reports/compile/ExpectedValue_MultiCurrency_TickShockResearch.log","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","1B45C98C7B3851F20CE9950C66175FAC672EDF7E837867698DB6AB0E034E273B"
"reports/compile/ExpectedValue_MultiCurrency_TickShockScalper.log","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","5AA653C3AAE343E7DB27BD354D98D1448F24C3AD85060BDE5B3D4FFEE6933E1C"
"reports/compile/ExpectedValue_TickShock_OrderReachabilityHarness.log","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","6213F9ADBD0BE6F0745225546F5D8F97CC9A6737372E7F8827161C82149C70F9"
"reports/compile/ExpectedValue_TickShock_ReachabilityHarness.log","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","2D367A4899DF100A13D7341EBF142224FFB2A04C3A1C51C2A177A83D0381516F"
"reports/compile/ExpectedValue_TickShock_ResearchReachabilityHarness.log","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","F40D85F772DC59471CD1EEDBD1C3209A315D88CEDCA01B8FBE8DF1B7F7065AC4"
"reports/presets/ExpectedValue_MultiCurrency_TickShockResearch_realizable_202503.set","tick_shock_document","commit","Preserved in a Step 1 logical pre-checkpoint commit","297018FA9BE5BD5DCED316BF9D0AB93B46A4D3BC5C73F2D7633B8393616505C6"
"reports/presets/ExpectedValue_MultiCurrency_TickShockResearch_revision_202503.set","tick_shock_document","commit","Preserved in a Step 1 logical pre-checkpoint commit","C70C7453D121FB15F871D2D44BE6B3F48E754994219162F6CA1ED79473FF078A"
"reports/presets/ExpectedValue_MultiCurrency_TickShockResearch_stage2_3bd.set","tick_shock_document","commit","Preserved in a Step 1 logical pre-checkpoint commit","67CA702BD19508864E992917D7C871306702A600F9EF23DB46AABF658EE82F90"
"reports/presets/ExpectedValue_MultiCurrency_TickShockResearch_stage3_1week.set","tick_shock_document","commit","Preserved in a Step 1 logical pre-checkpoint commit","B305F48B534A0D3BA0DA12188B29E0282D25839DD574149B816546C7F4631804"
"reports/presets/ExpectedValue_MultiCurrency_TickShockResearch_stage4_202503.set","tick_shock_document","commit","Preserved in a Step 1 logical pre-checkpoint commit","1F27AD95AF939AE41EA6A8071648143DE44186A3449D6DF9C04B23EC6EF5CABD"
"reports/presets/ExpectedValue_MultiCurrency_TickShockScalper_stage2_event.set","tick_shock_document","commit","Preserved in a Step 1 logical pre-checkpoint commit","9D5DAA3EB31D80644875603E9A6FF8AE7A10088E8A25A56F5D87DE1722592201"
"reports/presets/ExpectedValue_MultiCurrency_TickShockScalper_stage2_trade.set","tick_shock_document","commit","Preserved in a Step 1 logical pre-checkpoint commit","DC6D315186D96DED26D839FF9937AE43F65E91D03871B4655EF486B175FB722A"
"reports/presets/ExpectedValue_MultiCurrency_TickShockScalper_stage3_week_event.set","tick_shock_document","commit","Preserved in a Step 1 logical pre-checkpoint commit","3857C592374DD25DBAEEA51ED1D8FCB4F2C2CBA241F1FCF9D4E78165678981CC"
"reports/presets/ExpectedValue_MultiCurrency_TickShockScalper_stage4_month_event.set","tick_shock_document","commit","Preserved in a Step 1 logical pre-checkpoint commit","76BD35948F2B2EBC2FF0FE6F9375A596559968F27DF4489AC72C848C7E187F5B"
"reports/presets/ExpectedValue_TickShock_OrderReachability_observation_truth.set","tick_shock_document","commit","Preserved in a Step 1 logical pre-checkpoint commit","740DEEECB7DC89899EAAA897A8009990216CB9C77DE36874E82F3C9F50F64E4C"
"reports/presets/ExpectedValue_TickShock_OrderReachability_revision.set","tick_shock_document","commit","Preserved in a Step 1 logical pre-checkpoint commit","29C892649812EC58877139D84DDFF56173ADCD4086CFCD5384EFEABB54B5D796"
"reports/presets/ExpectedValue_TickShock_OrderReachability_stage1.set","tick_shock_document","commit","Preserved in a Step 1 logical pre-checkpoint commit","1F320311E86963DA7BED6D95997A65EB65EE5C0D4EE09BFA5DF2200F87695E6F"
"reports/presets/ExpectedValue_TickShock_Reachability_stage1.set","tick_shock_document","commit","Preserved in a Step 1 logical pre-checkpoint commit","8BA1AC9B58A188317ECE048ACBCFEE1BAD6A976B502B9EEF7592669D8295277E"
"reports/presets/ExpectedValue_TickShock_ResearchReachability_production_path.set","tick_shock_document","commit","Preserved in a Step 1 logical pre-checkpoint commit","1E8F23CD4AD17007A0BE7E43F3DBE76097F02494CDB69F7E34CF3E567C2A6671"
"reports/presets/ExpectedValue_TickShock_ResearchReachability_revision.set","tick_shock_document","commit","Preserved in a Step 1 logical pre-checkpoint commit","CF2095304F39546A7E9A07A265BACB06C419143DEF4B3EAA55E50A12028F676D"
"reports/presets/ExpectedValue_TickShock_ResearchReachability_stage1.set","tick_shock_document","commit","Preserved in a Step 1 logical pre-checkpoint commit","2F0509AC2A2D4DA1ED291F43C77DFA03E98A7CC850304A1035BE3DED78B8EBCD"
"scripts/validate-tickshock-research-output.ps1","tick_shock_test","commit","Preserved in a Step 1 logical pre-checkpoint commit","12D30B12A553F6395ADFF0FFA321A25AB3BAA7B599AA10A59EF653040F8293EF"
