comparison_scope,record_type,record_key,aspect,field,compared_values,mismatches,reference_value,candidate_value,classification
mandated_baseline_reference,summary,DETECTOR:USDCAD:w250,funnel,events,1,0,0,0,MATCH
mandated_baseline_reference,summary,DETECTOR:USDCAD:w250,funnel,raw_candidates,1,0,6751,6751,MATCH
mandated_baseline_reference,summary,DETECTOR:USDCAD:w250,funnel,ticks,1,0,0,0,MATCH
mandated_baseline_reference,summary,DETECTOR:USDCAD:w250,funnel,scenario_valid,1,0,0,0,MATCH
mandated_baseline_reference,summary,DETECTOR:USDCAD:w250,funnel,scenario_invalid,1,0,0,0,MATCH
mandated_baseline_reference,summary,DETECTOR:USDCAD:w250,funnel,scenario_expectancy_r,1,0,,,MATCH
mandated_baseline_reference,summary,DETECTOR:USDCAD:w250,funnel,value,1,0,evaluable=1042709;grid_missing=7776274;noise_floor_uses=2183858;baseline_refreshes=2245559;noise_floor_rate=0.97252310;histogram_overflow=0,evaluable=1042709;grid_missing=7776274;noise_floor_uses=2183858;baseline_refreshes=2245559;noise_floor_rate=0.97252310;histogram_overflow=0,MATCH
mandated_baseline_reference,summary,DETECTOR:USDCAD:w500,funnel,events,1,0,6,6,MATCH
mandated_baseline_reference,summary,DETECTOR:USDCAD:w500,funnel,raw_candidates,1,0,4621,4621,MATCH
mandated_baseline_reference,summary,DETECTOR:USDCAD:w500,funnel,ticks,1,0,0,0,MATCH
mandated_baseline_reference,summary,DETECTOR:USDCAD:w500,funnel,scenario_valid,1,0,0,0,MATCH
mandated_baseline_reference,summary,DETECTOR:USDCAD:w500,funnel,scenario_invalid,1,0,0,0,MATCH
mandated_baseline_reference,summary,DETECTOR:USDCAD:w500,funnel,scenario_expectancy_r,1,0,,,MATCH
mandated_baseline_reference,summary,DETECTOR:USDCAD:w500,funnel,value,1,0,evaluable=692894;grid_missing=4150680;noise_floor_uses=779068;baseline_refreshes=860237;noise_floor_rate=0.90564344;histogram_overflow=0,evaluable=692894;grid_missing=4150680;noise_floor_uses=779068;baseline_refreshes=860237;noise_floor_rate=0.90564344;histogram_overflow=0,MATCH
mandated_baseline_reference,summary,DETECTOR:USDCHF:w1000,funnel,events,1,0,0,0,MATCH
mandated_baseline_reference,summary,DETECTOR:USDCHF:w1000,funnel,raw_candidates,1,0,312,312,MATCH
mandated_baseline_reference,summary,DETECTOR:USDCHF:w1000,funnel,ticks,1,0,0,0,MATCH
mandated_baseline_reference,summary,DETECTOR:USDCHF:w1000,funnel,scenario_valid,1,0,0,0,MATCH
mandated_baseline_reference,summary,DETECTOR:USDCHF:w1000,funnel,scenario_invalid,1,0,0,0,MATCH
mandated_baseline_reference,summary,DETECTOR:USDCHF:w1000,funnel,scenario_expectancy_r,1,0,,,MATCH
mandated_baseline_reference,summary,DETECTOR:USDCHF:w1000,funnel,value,1,0,evaluable=46194;grid_missing=2280246;noise_floor_uses=184852;baseline_refreshes=225224;noise_floor_rate=0.82074734;histogram_overflow=0,evaluable=46194;grid_missing=2280246;noise_floor_uses=184852;baseline_refreshes=225224;noise_floor_rate=0.82074734;histogram_overflow=0,MATCH
mandated_baseline_reference,summary,DETECTOR:USDCHF:w250,funnel,events,1,0,0,0,MATCH
mandated_baseline_reference,summary,DETECTOR:USDCHF:w250,funnel,raw_candidates,1,0,2083,2083,MATCH
mandated_baseline_reference,summary,DETECTOR:USDCHF:w250,funnel,ticks,1,0,0,0,MATCH
mandated_baseline_reference,summary,DETECTOR:USDCHF:w250,funnel,scenario_valid,1,0,0,0,MATCH
mandated_baseline_reference,summary,DETECTOR:USDCHF:w250,funnel,scenario_invalid,1,0,0,0,MATCH
mandated_baseline_reference,summary,DETECTOR:USDCHF:w250,funnel,scenario_expectancy_r,1,0,,,MATCH
mandated_baseline_reference,summary,DETECTOR:USDCHF:w250,funnel,value,1,0,evaluable=301570;grid_missing=8548964;noise_floor_uses=1448834;baseline_refreshes=1472913;noise_floor_rate=0.98365212;histogram_overflow=0,evaluable=301570;grid_missing=8548964;noise_floor_uses=1448834;baseline_refreshes=1472913;noise_floor_rate=0.98365212;histogram_overflow=0,MATCH
mandated_baseline_reference,summary,DETECTOR:USDCHF:w500,funnel,events,1,0,0,0,MATCH
mandated_baseline_reference,summary,DETECTOR:USDCHF:w500,funnel,raw_candidates,1,0,1827,1827,MATCH
mandated_baseline_reference,summary,DETECTOR:USDCHF:w500,funnel,ticks,1,0,0,0,MATCH
mandated_baseline_reference,summary,DETECTOR:USDCHF:w500,funnel,scenario_valid,1,0,0,0,MATCH
mandated_baseline_reference,summary,DETECTOR:USDCHF:w500,funnel,scenario_invalid,1,0,0,0,MATCH
mandated_baseline_reference,summary,DETECTOR:USDCHF:w500,funnel,scenario_expectancy_r,1,0,,,MATCH
mandated_baseline_reference,summary,DETECTOR:USDCHF:w500,funnel,value,1,0,evaluable=265186;grid_missing=4539765;noise_floor_uses=459783;baseline_refreshes=471174;noise_floor_rate=0.97582422;histogram_overflow=0,evaluable=265186;grid_missing=4539765;noise_floor_uses=459783;baseline_refreshes=471174;noise_floor_rate=0.97582422;histogram_overflow=0,MATCH
mandated_baseline_reference,summary,DETECTOR:USDJPY:w1000,funnel,events,1,0,1,1,MATCH
mandated_baseline_reference,summary,DETECTOR:USDJPY:w1000,funnel,raw_candidates,1,0,3225,3225,MATCH
mandated_baseline_reference,summary,DETECTOR:USDJPY:w1000,funnel,ticks,1,0,0,0,MATCH
mandated_baseline_reference,summary,DETECTOR:USDJPY:w1000,funnel,scenario_valid,1,0,0,0,MATCH
mandated_baseline_reference,summary,DETECTOR:USDJPY:w1000,funnel,scenario_invalid,1,0,0,0,MATCH
mandated_baseline_reference,summary,DETECTOR:USDJPY:w1000,funnel,scenario_expectancy_r,1,0,,,MATCH
mandated_baseline_reference,summary,DETECTOR:USDJPY:w1000,funnel,value,1,0,evaluable=478262;grid_missing=2023387;noise_floor_uses=149750;baseline_refreshes=655076;noise_floor_rate=0.22859943;histogram_overflow=0,evaluable=478262;grid_missing=2023387;noise_floor_uses=149750;baseline_refreshes=655076;noise_floor_rate=0.22859943;histogram_overflow=0,MATCH
mandated_baseline_reference,summary,DETECTOR:USDJPY:w250,funnel,events,1,0,0,0,MATCH
mandated_baseline_reference,summary,DETECTOR:USDJPY:w250,funnel,raw_candidates,1,0,11881,11881,MATCH
mandated_baseline_reference,summary,DETECTOR:USDJPY:w250,funnel,ticks,1,0,0,0,MATCH
mandated_baseline_reference,summary,DETECTOR:USDJPY:w250,funnel,scenario_valid,1,0,0,0,MATCH
mandated_baseline_reference,summary,DETECTOR:USDJPY:w250,funnel,scenario_invalid,1,0,0,0,MATCH
mandated_baseline_reference,summary,DETECTOR:USDJPY:w250,funnel,scenario_expectancy_r,1,0,,,MATCH
mandated_baseline_reference,summary,DETECTOR:USDJPY:w250,funnel,value,1,0,evaluable=1956118;grid_missing=7405120;noise_floor_uses=3011097;baseline_refreshes=3308730;noise_floor_rate=0.91004615;histogram_overflow=0,evaluable=1956118;grid_missing=7405120;noise_floor_uses=3011097;baseline_refreshes=3308730;noise_floor_rate=0.91004615;histogram_overflow=0,MATCH
mandated_baseline_reference,summary,DETECTOR:USDJPY:w500,funnel,events,1,0,3,3,MATCH
mandated_baseline_reference,summary,DETECTOR:USDJPY:w500,funnel,raw_candidates,1,0,8427,8427,MATCH
mandated_baseline_reference,summary,DETECTOR:USDJPY:w500,funnel,ticks,1,0,0,0,MATCH
mandated_baseline_reference,summary,DETECTOR:USDJPY:w500,funnel,scenario_valid,1,0,0,0,MATCH
mandated_baseline_reference,summary,DETECTOR:USDJPY:w500,funnel,scenario_invalid,1,0,0,0,MATCH
mandated_baseline_reference,summary,DETECTOR:USDJPY:w500,funnel,scenario_expectancy_r,1,0,,,MATCH
mandated_baseline_reference,summary,DETECTOR:USDJPY:w500,funnel,value,1,0,evaluable=1329830;grid_missing=3947514;noise_floor_uses=1031769;baseline_refreshes=1409411;noise_floor_rate=0.73205687;histogram_overflow=0,evaluable=1329830;grid_missing=3947514;noise_floor_uses=1031769;baseline_refreshes=1409411;noise_floor_rate=0.73205687;histogram_overflow=0,MATCH
mandated_baseline_reference,summary,FUNNEL:detection_time_continuation_signals,funnel,events,1,0,19,19,MATCH
mandated_baseline_reference,summary,FUNNEL:detection_time_continuation_signals,funnel,raw_candidates,1,0,0,0,MATCH
mandated_baseline_reference,summary,FUNNEL:detection_time_continuation_signals,funnel,ticks,1,0,0,0,MATCH
mandated_baseline_reference,summary,FUNNEL:detection_time_continuation_signals,funnel,scenario_valid,1,0,0,0,MATCH
mandated_baseline_reference,summary,FUNNEL:detection_time_continuation_signals,funnel,scenario_invalid,1,0,0,0,MATCH
mandated_baseline_reference,summary,FUNNEL:detection_time_continuation_signals,funnel,scenario_expectancy_r,1,0,,,MATCH
mandated_baseline_reference,summary,FUNNEL:detection_time_continuation_signals,funnel,value,1,0,19,19,MATCH
mandated_baseline_reference,summary,FUNNEL:failed_shock_reversal_signals,funnel,events,1,0,11,11,MATCH
mandated_baseline_reference,summary,FUNNEL:failed_shock_reversal_signals,funnel,raw_candidates,1,0,0,0,MATCH
mandated_baseline_reference,summary,FUNNEL:failed_shock_reversal_signals,funnel,ticks,1,0,0,0,MATCH
mandated_baseline_reference,summary,FUNNEL:failed_shock_reversal_signals,funnel,scenario_valid,1,0,0,0,MATCH
mandated_baseline_reference,summary,FUNNEL:failed_shock_reversal_signals,funnel,scenario_invalid,1,0,0,0,MATCH
mandated_baseline_reference,summary,FUNNEL:failed_shock_reversal_signals,funnel,scenario_expectancy_r,1,0,,,MATCH
mandated_baseline_reference,summary,FUNNEL:failed_shock_reversal_signals,funnel,value,1,0,11,11,MATCH
mandated_baseline_reference,summary,FUNNEL:post_burst_continuation_signals,funnel,events,1,0,19,19,MATCH
mandated_baseline_reference,summary,FUNNEL:post_burst_continuation_signals,funnel,raw_candidates,1,0,0,0,MATCH
mandated_baseline_reference,summary,FUNNEL:post_burst_continuation_signals,funnel,ticks,1,0,0,0,MATCH
mandated_baseline_reference,summary,FUNNEL:post_burst_continuation_signals,funnel,scenario_valid,1,0,0,0,MATCH
mandated_baseline_reference,summary,FUNNEL:post_burst_continuation_signals,funnel,scenario_invalid,1,0,0,0,MATCH
mandated_baseline_reference,summary,FUNNEL:post_burst_continuation_signals,funnel,scenario_expectancy_r,1,0,,,MATCH
mandated_baseline_reference,summary,FUNNEL:post_burst_continuation_signals,funnel,value,1,0,19,19,MATCH
mandated_baseline_reference,summary,FUNNEL:pullback_continuation_signals,funnel,events,1,0,5,5,MATCH
mandated_baseline_reference,summary,FUNNEL:pullback_continuation_signals,funnel,raw_candidates,1,0,0,0,MATCH
mandated_baseline_reference,summary,FUNNEL:pullback_continuation_signals,funnel,ticks,1,0,0,0,MATCH
mandated_baseline_reference,summary,FUNNEL:pullback_continuation_signals,funnel,scenario_valid,1,0,0,0,MATCH
mandated_baseline_reference,summary,FUNNEL:pullback_continuation_signals,funnel,scenario_invalid,1,0,0,0,MATCH
mandated_baseline_reference,summary,FUNNEL:pullback_continuation_signals,funnel,scenario_expectancy_r,1,0,,,MATCH
mandated_baseline_reference,summary,FUNNEL:pullback_continuation_signals,funnel,value,1,0,5,5,MATCH
mandated_baseline_reference,summary,FUNNEL:reacceleration_signals,funnel,events,1,0,5,5,MATCH
mandated_baseline_reference,summary,FUNNEL:reacceleration_signals,funnel,raw_candidates,1,0,0,0,MATCH
mandated_baseline_reference,summary,FUNNEL:reacceleration_signals,funnel,ticks,1,0,0,0,MATCH
mandated_baseline_reference,summary,FUNNEL:reacceleration_signals,funnel,scenario_valid,1,0,0,0,MATCH
mandated_baseline_reference,summary,FUNNEL:reacceleration_signals,funnel,scenario_invalid,1,0,0,0,MATCH
mandated_baseline_reference,summary,FUNNEL:reacceleration_signals,funnel,scenario_expectancy_r,1,0,,,MATCH
mandated_baseline_reference,summary,FUNNEL:reacceleration_signals,funnel,value,1,0,5,5,MATCH
mandated_baseline_reference,summary,FUNNEL:valid_bursts,funnel,events,1,0,19,19,MATCH
mandated_baseline_reference,summary,FUNNEL:valid_bursts,funnel,raw_candidates,1,0,0,0,MATCH
mandated_baseline_reference,summary,FUNNEL:valid_bursts,funnel,ticks,1,0,0,0,MATCH
mandated_baseline_reference,summary,FUNNEL:valid_bursts,funnel,scenario_valid,1,0,0,0,MATCH
mandated_baseline_reference,summary,FUNNEL:valid_bursts,funnel,scenario_invalid,1,0,0,0,MATCH
mandated_baseline_reference,summary,FUNNEL:valid_bursts,funnel,scenario_expectancy_r,1,0,,,MATCH
mandated_baseline_reference,summary,FUNNEL:valid_bursts,funnel,value,1,0,19,19,MATCH
mandated_baseline_reference,summary,FUNNEL:valid_pullbacks,funnel,events,1,0,14,14,MATCH
mandated_baseline_reference,summary,FUNNEL:valid_pullbacks,funnel,raw_candidates,1,0,0,0,MATCH
mandated_baseline_reference,summary,FUNNEL:valid_pullbacks,funnel,ticks,1,0,0,0,MATCH
mandated_baseline_reference,summary,FUNNEL:valid_pullbacks,funnel,scenario_valid,1,0,0,0,MATCH
mandated_baseline_reference,summary,FUNNEL:valid_pullbacks,funnel,scenario_invalid,1,0,0,0,MATCH
mandated_baseline_reference,summary,FUNNEL:valid_pullbacks,funnel,scenario_expectancy_r,1,0,,,MATCH
mandated_baseline_reference,summary,FUNNEL:valid_pullbacks,funnel,value,1,0,14,14,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w1000:efficiency,funnel,events,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w1000:efficiency,funnel,raw_candidates,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w1000:efficiency,funnel,ticks,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w1000:efficiency,funnel,scenario_valid,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w1000:efficiency,funnel,scenario_invalid,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w1000:efficiency,funnel,scenario_expectancy_r,1,0,,,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w1000:efficiency,funnel,value,1,0,true=43126;cumulative=528;evaluable=89749,true=43126;cumulative=528;evaluable=89749,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w1000:move_spread,funnel,events,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w1000:move_spread,funnel,raw_candidates,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w1000:move_spread,funnel,ticks,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w1000:move_spread,funnel,scenario_valid,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w1000:move_spread,funnel,scenario_invalid,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w1000:move_spread,funnel,scenario_expectancy_r,1,0,,,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w1000:move_spread,funnel,value,1,0,true=0;cumulative=0;evaluable=89749,true=0;cumulative=0;evaluable=89749,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w1000:percentile,funnel,events,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w1000:percentile,funnel,raw_candidates,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w1000:percentile,funnel,ticks,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w1000:percentile,funnel,scenario_valid,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w1000:percentile,funnel,scenario_invalid,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w1000:percentile,funnel,scenario_expectancy_r,1,0,,,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w1000:percentile,funnel,value,1,0,true=562;cumulative=562;evaluable=89749,true=562;cumulative=562;evaluable=89749,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w1000:robust_z,funnel,events,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w1000:robust_z,funnel,raw_candidates,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w1000:robust_z,funnel,ticks,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w1000:robust_z,funnel,scenario_valid,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w1000:robust_z,funnel,scenario_invalid,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w1000:robust_z,funnel,scenario_expectancy_r,1,0,,,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w1000:robust_z,funnel,value,1,0,true=2968;cumulative=554;evaluable=89749,true=2968;cumulative=554;evaluable=89749,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w1000:spread_ok,funnel,events,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w1000:spread_ok,funnel,raw_candidates,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w1000:spread_ok,funnel,ticks,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w1000:spread_ok,funnel,scenario_valid,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w1000:spread_ok,funnel,scenario_invalid,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w1000:spread_ok,funnel,scenario_expectancy_r,1,0,,,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w1000:spread_ok,funnel,value,1,0,true=89746;cumulative=0;evaluable=89749,true=89746;cumulative=0;evaluable=89749,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w1000:tick_intensity,funnel,events,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w1000:tick_intensity,funnel,raw_candidates,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w1000:tick_intensity,funnel,ticks,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w1000:tick_intensity,funnel,scenario_valid,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w1000:tick_intensity,funnel,scenario_invalid,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w1000:tick_intensity,funnel,scenario_expectancy_r,1,0,,,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w1000:tick_intensity,funnel,value,1,0,true=18163;cumulative=261;evaluable=89749,true=18163;cumulative=261;evaluable=89749,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w250:efficiency,funnel,events,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w250:efficiency,funnel,raw_candidates,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w250:efficiency,funnel,ticks,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w250:efficiency,funnel,scenario_valid,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w250:efficiency,funnel,scenario_invalid,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w250:efficiency,funnel,scenario_expectancy_r,1,0,,,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w250:efficiency,funnel,value,1,0,true=706934;cumulative=4143;evaluable=717996,true=706934;cumulative=4143;evaluable=717996,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w250:move_spread,funnel,events,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w250:move_spread,funnel,raw_candidates,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w250:move_spread,funnel,ticks,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w250:move_spread,funnel,scenario_valid,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w250:move_spread,funnel,scenario_invalid,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w250:move_spread,funnel,scenario_expectancy_r,1,0,,,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w250:move_spread,funnel,value,1,0,true=0;cumulative=0;evaluable=717996,true=0;cumulative=0;evaluable=717996,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w250:percentile,funnel,events,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w250:percentile,funnel,raw_candidates,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w250:percentile,funnel,ticks,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w250:percentile,funnel,scenario_valid,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w250:percentile,funnel,scenario_invalid,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w250:percentile,funnel,scenario_expectancy_r,1,0,,,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w250:percentile,funnel,value,1,0,true=4898;cumulative=4898;evaluable=717996,true=4898;cumulative=4898;evaluable=717996,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w250:robust_z,funnel,events,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w250:robust_z,funnel,raw_candidates,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w250:robust_z,funnel,ticks,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w250:robust_z,funnel,scenario_valid,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w250:robust_z,funnel,scenario_invalid,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w250:robust_z,funnel,scenario_expectancy_r,1,0,,,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w250:robust_z,funnel,value,1,0,true=9665;cumulative=4146;evaluable=717996,true=9665;cumulative=4146;evaluable=717996,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w250:spread_ok,funnel,events,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w250:spread_ok,funnel,raw_candidates,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w250:spread_ok,funnel,ticks,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w250:spread_ok,funnel,scenario_valid,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w250:spread_ok,funnel,scenario_invalid,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w250:spread_ok,funnel,scenario_expectancy_r,1,0,,,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w250:spread_ok,funnel,value,1,0,true=717844;cumulative=0;evaluable=717996,true=717844;cumulative=0;evaluable=717996,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w250:tick_intensity,funnel,events,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w250:tick_intensity,funnel,raw_candidates,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w250:tick_intensity,funnel,ticks,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w250:tick_intensity,funnel,scenario_valid,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w250:tick_intensity,funnel,scenario_invalid,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w250:tick_intensity,funnel,scenario_expectancy_r,1,0,,,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w250:tick_intensity,funnel,value,1,0,true=21484;cumulative=396;evaluable=717996,true=21484;cumulative=396;evaluable=717996,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w500:efficiency,funnel,events,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w500:efficiency,funnel,raw_candidates,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w500:efficiency,funnel,ticks,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w500:efficiency,funnel,scenario_valid,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w500:efficiency,funnel,scenario_invalid,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w500:efficiency,funnel,scenario_expectancy_r,1,0,,,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w500:efficiency,funnel,value,1,0,true=389263;cumulative=2948;evaluable=472789,true=389263;cumulative=2948;evaluable=472789,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w500:move_spread,funnel,events,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w500:move_spread,funnel,raw_candidates,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w500:move_spread,funnel,ticks,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w500:move_spread,funnel,scenario_valid,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w500:move_spread,funnel,scenario_invalid,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w500:move_spread,funnel,scenario_expectancy_r,1,0,,,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w500:move_spread,funnel,value,1,0,true=0;cumulative=0;evaluable=472789,true=0;cumulative=0;evaluable=472789,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w500:percentile,funnel,events,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w500:percentile,funnel,raw_candidates,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w500:percentile,funnel,ticks,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w500:percentile,funnel,scenario_valid,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w500:percentile,funnel,scenario_invalid,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w500:percentile,funnel,scenario_expectancy_r,1,0,,,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w500:percentile,funnel,value,1,0,true=3204;cumulative=3204;evaluable=472789,true=3204;cumulative=3204;evaluable=472789,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w500:robust_z,funnel,events,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w500:robust_z,funnel,raw_candidates,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w500:robust_z,funnel,ticks,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w500:robust_z,funnel,scenario_valid,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w500:robust_z,funnel,scenario_invalid,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w500:robust_z,funnel,scenario_expectancy_r,1,0,,,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w500:robust_z,funnel,value,1,0,true=9760;cumulative=2999;evaluable=472789,true=9760;cumulative=2999;evaluable=472789,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w500:spread_ok,funnel,events,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w500:spread_ok,funnel,raw_candidates,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w500:spread_ok,funnel,ticks,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w500:spread_ok,funnel,scenario_valid,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w500:spread_ok,funnel,scenario_invalid,1,0,0,0,MATCH
mandated_baseline_reference,summary,GATE:AUDUSD:w500:spread_ok,funnel,scenario_expectancy_r,1,0,,,MATCH
